회사명,거래소코드,회계년도,유동부채비율(IFRS연결),매출액순이익률(IFRS연결),CASH FLOW 대 매출액비율(IFRS연결),CASH FLOW 대 부채비율(IFRS연결),이자보상배율(이자비용)(IFRS연결),금융비용 대 총비용비율(IFRS연결),설비투자효율(IFRS연결),CASH FLOW 대 총자본비율(IFRS연결),자본금회전률(IFRS연결),총자본투자효율(IFRS연결),총자본회전률(IFRS연결),자기자본순이익률(IFRS연결),매출채권회전률(IFRS연결),유형자산회전율(IFRS연결),부채비율(IFRS연결),유동비율(IFRS연결),자기자본배율(IFRS연결),당좌비율(IFRS연결),순운전자본비율(IFRS연결),현금비율(IFRS연결),타인자본회전률(IFRS연결),총자본순이익률(IFRS연결),유동부채비율(IFRS),매출액순이익률(IFRS),CASH FLOW 대 매출액비율(IFRS),CASH FLOW 대 부채비율(IFRS),이자보상배율(이자비용)(IFRS),금융비용 대 총비용비율(IFRS),설비투자효율(IFRS),CASH FLOW 대 총자본비율(IFRS),자본금회전률(IFRS),총자본투자효율(IFRS),총자본회전률(IFRS),자기자본순이익률(IFRS),매출채권회전률(IFRS),유형자산회전율(IFRS),부채비율(IFRS),유동비율(IFRS),자기자본배율(IFRS),당좌비율(IFRS),순운전자본비율(IFRS),현금비율(IFRS),타인자본회전률(IFRS),총자본순이익률(IFRS),부채(*)(IFRS연결),자산(*)(IFRS연결),현금및현금성자산(*)(IFRS연결),자본(*)(IFRS연결),비유동자산(*)(IFRS연결),이익잉여금(결손금)(*)(IFRS연결),매출액(수익)(*)(IFRS연결),당기순이익(손실)(IFRS연결),이자비용(IFRS연결),판매비와 관리비(물류원가 등 포함)(*)(IFRS연결),* (정상)영업손익(보고서기재)(IFRS연결),장기차입금(*)(IFRS연결),단기차입금(*)(IFRS연결),유동성장기부채(*)(IFRS연결),유동자산(*)(IFRS연결),재고자산(*)(IFRS연결),매출원가(*)(IFRS연결),매출총이익(손실)(IFRS연결),부채(*)(IFRS),자산(*)(IFRS),현금및현금성자산(*)(IFRS),자본(*)(IFRS),비유동자산(*)(IFRS),이익잉여금(결손금)(*)(IFRS),매출액(수익)(*)(IFRS),당기순이익(손실)(IFRS),이자비용(IFRS),판매비와 관리비(물류원가 등 포함)(*)(IFRS),* (정상)영업손익(보고서기재)(IFRS),장기차입금(*)(IFRS),단기차입금(*)(IFRS),유동성장기부채(*)(IFRS),유동자산(*)(IFRS),재고자산(*)(IFRS),매출원가(*)(IFRS),매출총이익(손실)(IFRS)
(주)하이소닉,106080,Dec-16,84.17,-22.56,5.79,7.56,-3.08,2.71,75.46,3.66,5.13,27.31,0.68,-28.84,3.8,1.66,94.03,124.74,384.82,114.7,10.73,10.5,1.44,-15.38,58.04,-17.54,4.16,5.54,-3.02,3.51,89.04,2.18,5.13,6.09,0.58,-16.47,3.8,5.68,64.64,58.59,543.57,47.82,-14.6,7.15,1.51,-10.15,24748296,51067235,2326159,26318939,23435234,-11030043,32294254,-7284678,1694995,5283114,-5223729,1233333,2498877,12883601,27632001,2222105,32234869,59385,24206464,61655858,1555034,37449394,48921082,-1822238,32294254,-5664126,1613695,3753213,-4873454,1233333,2296077,12883601,12734775,2340152,33414495,-1120241
(주)하이소닉,106080,Dec-17,72.41,-21.09,5.33,12.33,-0.8,2.41,88.62,5.69,3.91,33.69,0.95,-38.1,6,2.55,85.8,130.82,142.51,111.61,12.01,8.25,1.99,-19.96,72.93,-23.5,8.76,14.22,-1.36,3.74,39.65,6.22,3.61,1.86,0.68,-27.21,5.91,11.55,77.62,45.21,207.26,33.79,-22.5,4.41,1.64,-15.95,18776331,40660600,1306511,21884269,19930856,-20187074,43412643,-9153618,2037383,5119231,-1625823,1457795,2023156,1000000,20729744,3044441,39919235,3493408,24680481,56475542,1022177,31795061,45990377,-11184934,40084531,-9421012,1981398,3196203,-2698638,233333,5000000,1000000,10485166,2649106,39586966,497565
(주)한진피앤씨,61460,Dec-10,100.9,-9.67,-3.08,-4.14,1.26,2.09,-11.86,-2.27,11.14,-6.19,0.74,-11.43,6.46,1.19,121.66,53.79,681.66,40.52,-21.03,2.56,1.34,-7.12,100.22,-9.29,3.13,4.21,1.37,2.1,-11.24,2.31,11.5,-5.87,0.77,-14.99,7.54,1.28,120.94,54.05,683.72,40.72,-20.84,2.57,1.48,-7.18,86845444,158229861,1844599,71384417,119487045,17540489,116509187,-11265844,3021102,11606197,3810544,13135525,49654355,3635642,38742816,9556573,101092447,15416740,86499185,158022121,1843255,71522936,119280649,18158895,116509187,-10823341,3021102,11284670,4132070,13135525,49308096,3635642,38741472,9556573,101092447,15416740
(주)한진피앤씨,61460,Dec-11,115.02,-13.47,0.76,0.98,0.78,1.98,-14.36,0.57,10.12,-8.41,0.71,-15.15,6.67,1.17,137.44,50.39,560.12,34.28,-24.03,4.93,1.27,-9.61,111.77,-13.2,0.75,0.98,0.87,1.99,-13.44,0.56,10.12,-7.83,0.71,-21.32,6.67,1.17,133.74,50.81,571.45,34.57,-23.52,4.96,1.27,-9.4,82736846,142935467,3410456,60198621,108042101,1748656,107373066,-14468309,3342115,10809084,2604113,8164732,45623799,6092557,34893366,11155922,93959870,13413196,82161449,143592949,3407790,61431500,108702249,3591369,107373066,-14172069,3342115,10505863,2907333,8164732,45048402,6092557,34890700,11155922,93959870,13413196
(주)한진피앤씨,61460,Dec-12,,,,,,,,,,,,,,,,,,,,,,,110.04,-16.15,7.75,8.3,0.47,3.5,11.79,5.02,8.93,6.18,0.68,-26.66,8.51,1.05,153.2,40.2,514.08,25.29,-25.99,0.05,1.15,-10.95,,,,,,,,,,,,,,,,,,,95375987,157632212,37533,62256225,130089448,-12876185,102123635,-16490349,4395487,10187006,2072360,11899983,47521446,1915333,27542764,10214273,89864270,12259366
(주)한진피앤씨,61460,Dec-13,,,,,,,,,,,,,,,,,,,,,,,957.24,-74.3,4.29,3.48,-0.73,3.35,-49.51,3.34,7.04,-35.49,0.64,-190.03,8.84,0.91,2389.75,56.67,36.28,45.1,-16.66,19.62,0.85,-47.43,,,,,,,,,,,,,,,,,,,104982431,109375453,8248837,4393022,85544894,-76243715,85228943,-63326264,5278768,12318832,-3860183,42780707,22288871,0,23830558,4867232,76770294,8458649
(주)한진피앤씨,61460,Dec-14,,,,,,,,,,,,,,,,,,,,,,,144.87,1.71,-3.46,-3.69,0.8,3.74,32.79,-2.27,3.03,17.14,0.69,5.32,8.28,1.12,160.26,37.48,115.16,28.17,-34.8,9.96,0.88,1.17,,,,,,,,,,,,,,,,,,,74259814,120596288,6688989,46336474,95434251,-68172074,79215835,1350657,3471137,6454292,2791814,0,1150000,52376117,25162037,6252687,69969728,9246107
(주)한진피앤씨,61460,Dec-15,,,,,,,,,,,,,,,,,,,,,,,113.75,1.98,5.82,6.6,1.71,3.55,27.99,3.8,1.96,15.94,0.66,3.22,7.47,1.2,135.51,41.03,125.72,29.07,-28.48,7.06,1.1,1.3,,,,,,,,,,,,,,,,,,,70244556,122079823,4163715,51835267,97888251,-66592199,79727795,1579875,2931963,5969243,5026651,0,43950000,0,24191572,7050292,68731901,10995894
(주)한진피앤씨,61460,Dec-16,,,,,,,,,,,,,,,,,,,,,,,88.27,10.67,7.49,11.56,4.52,1.65,32.34,5.54,2.19,17.72,0.74,16.78,6.26,1.33,92.06,47.72,152.89,35.07,-24.03,3.37,1.41,7.93,,,,,,,,,,,,,,,,,,,59083172,123260928,1910758,64177756,96226337,-56860034,91204420,9732165,1507017,5921488,6812835,0,39000000,0,27034590,7167741,78470097,12734323
(주)한프,66110,Dec-10,66.04,6.39,20.28,42.67,9.33,0.84,73.31,17.64,8.8,31.61,0.91,9.88,4.91,2.01,70.46,124.58,592.82,54.81,9.52,8.04,2.28,5.84,62.33,8.01,14.64,30.14,10.39,0.91,74.67,11.88,8.24,31.15,0.88,11.1,2.97,1.92,65.07,131.18,614.81,89.33,11.78,3.43,2.38,7.02,32010192,77442412,2411764,45432220,40065632,26353586,67342255,4302919,579729,9565741,5411446,806700,21953006,166660,37376780,20931785,50452959,16889296,30604587,77637909,1005893,47033322,39178092,28109490,63002198,5048151,575634,6845769,5983658,0,21953006,166660,38459817,12268935,49375105,13627094
(주)한프,66110,Dec-11,88.15,-5.11,9.33,15.25,-1.71,1.39,43.12,7.34,8.02,22.24,0.79,-7.31,5.36,1.57,92.81,87.32,528.33,35.95,-5.8,2.44,1.76,-4.04,86.03,-7.79,4.09,5.84,-2.77,1.57,38.74,2.78,6.95,19.71,0.68,-9.39,2.46,1.39,90.61,90.11,537.25,57,-4.46,0.94,1.57,-5.31,37509557,77927072,868814,40417515,46817059,21423297,61322521,-3134889,963413,10248318,-1646002,0,30802127,0,31110013,18302283,51583839,9738682,37241056,78340935,333463,41099879,46476988,22176047,53129426,-4138043,962924,7340373,-2664831,0,30802128,0,31863947,11709861,47455502,5673924
(주)한프,66110,Dec-12,88.82,-3.14,6.6,9.42,-1.28,1.85,45.69,4.76,7.41,23.84,0.72,-4.5,5.18,1.36,102.33,94.61,506.97,38.85,-2.37,3.5,1.47,-2.28,88.17,-4.09,8.05,10.59,-1.65,2,43.29,5.34,6.8,22.45,0.66,-5.32,2.69,1.25,101.66,95.73,507.87,60.73,-1.87,1.83,1.35,-2.71,39686827,78469984,1206707,38783158,45880350,19606266,56673875,-1780489,1172729,8611028,-1505314,3687500,27847665,750000,32589634,19207907,49568161,7105714,39495533,78347331,625809,38851797,45555581,19927965,51981856,-2125312,1172024,6263035,-1935810,3687500,27847665,750000,32791750,11988611,47654631,4327225
(주)한프,66110,Dec-13,399.21,-55.29,3.22,2.94,-5.42,1.42,-14.71,2.38,6.29,-8.21,0.67,-103.91,5.06,1.23,424.28,54.29,162.45,19.48,-34.8,1.69,1.04,-37.05,408.91,-62.55,3.74,3.07,-5.76,1.52,-17.66,2.49,5.63,-9.91,0.6,-105.83,2.44,1.11,434.62,53.62,158.01,34.13,-35.47,0.51,0.94,-37.71,52727985,65155656,838151,12427671,38219587,-6809712,48124999,-26606222,1109774,7614655,-6011770,1500000,25979944,2187500,26936069,17271589,46522114,1602885,52535828,64623501,250787,12087672,38121347,-6836160,43093574,-26954368,1109765,5229043,-6388391,1500000,25979944,2187500,26502154,9635054,44252922,-1159348
(주)한프,66110,Dec-14,1259.26,-34.22,4.21,2.69,-5.01,3.07,10.89,2.5,4.41,6.87,0.55,-140.36,4.79,0.93,1313.01,39.15,52.68,14.65,-54.23,0.78,0.64,-18.92,1260.91,-38.72,5.45,3.04,-4.95,3.4,9.43,2.82,3.84,5.97,0.48,-141.42,2.08,0.81,1314.71,39.07,52.46,26.26,-54.31,0.47,0.56,-18.76,52914165,56944151,397941,4029986,37076017,-18356932,33756057,-11549655,1464413,7131251,-7331274,0,25820399,1500000,19868134,12432007,33956080,-200023,52765749,56779224,240365,4013475,37007632,-18218565,29402081,-11384840,1463507,5717053,-7246139,0,25820399,1500000,19771592,6482690,30931167,-1529086
(주)한프,66110,Dec-15,55.28,34.71,-2.49,-3.09,-0.17,5.46,96.95,-1.22,2.26,50.3,0.45,49.55,4.36,0.77,65.5,138.56,220.78,59.14,12.88,1.43,0.65,15.48,53.99,36.88,-0.21,-0.25,0.85,5.7,97.22,-0.1,2.21,49.85,0.43,50.65,1.92,0.75,64,143.42,225.27,101.85,14.29,0.8,0.64,16.04,18668442,47168605,225782,28500163,25340337,-9493139,23221304,8059610,1444407,4231666,-244532,0,11996097,0,21828268,12512209,19234171,3987133,18611320,47690811,125705,29079490,25174755,-9034170,22720476,8380212,1444406,2796203,1229209,0,11996097,0,22516056,6525568,18695064,4025412
(주)한프,66110,Dec-16,56.67,-18.91,-2.08,-0.93,-2.86,5.07,6.06,-0.45,1.4,4.59,0.28,-9.49,4.53,0.41,91.85,74.65,334.52,36.45,-7.49,5.02,0.62,-5.22,56.39,-24.91,1.81,0.71,-2.55,5.5,5.03,0.34,1.23,3.81,0.24,-10.88,1.64,0.36,91.74,71.34,334.97,53.85,-8.43,4.14,0.54,-6.02,41086063,85819067,1272287,44733004,66896824,-13331993,18374828,-3474116,1303172,5972672,-3725002,13000000,6318748,5000000,18922244,9683481,16127159,2247670,41092509,85885371,1045492,44792862,67864696,-13416599,16129918,-4017691,1303172,4465033,-3326709,13000000,6318748,5000000,18020675,4418628,14991593,1138324
(주)한프,66110,Dec-17,60.56,-91.55,-10.14,-3.31,-1.5,15.18,1.64,-1.6,0.96,1.12,0.16,-28.52,4.41,0.22,94.07,94.75,284.51,66.31,-1.64,14,0.34,-14.78,60.23,-99.82,-8.83,-2.66,-1.43,15.78,0.83,-1.29,0.88,0.57,0.15,-28.6,1.71,0.21,93.67,93.27,285.07,80.45,-2.09,13.49,0.31,-14.84,43396363,89529531,3910382,46133168,63057394,-26537788,14154362,-12958770,4069437,6680954,-6098944,12506000,0,0,26472137,7945208,13572352,582010,43295178,89518293,3756850,46223116,63550891,-26677154,13036483,-13013529,4067613,6025872,-5800169,12506000,0,0,25967403,3570281,12810780,225703
(주)행남사,8800,Dec-10,107.26,-3.78,-1.18,-1.45,-0.02,2.21,61.42,-0.79,1.65,18.4,0.68,-3.96,4.46,2.1,118.51,129.92,97.49,58.34,14.69,1.84,1.27,-2.56,80.84,0.47,-2.7,-4.88,1.26,1.58,95.33,-2.26,1.55,17.42,0.85,0.73,3.62,4.29,86.53,138.82,98.75,93.33,16.82,1.8,1.84,0.4,40294087,74295360,672358,34001273,26912046,239241,49739188,-1881611,1491416,9385461,-33332,500000,21545189,7151229,47383314,26106170,40325817,9413371,25800663,55616830,433978,29816167,22155013,561174,46672747,218754,1026069,6874242,1297243,425000,17428395,630000,33461816,10965111,38663529,8009218
(주)행남사,8800,Dec-11,112.38,-5.92,-1.86,-2.35,-0.73,2.46,64.6,-1.36,1.78,17.51,0.73,-7.73,4.22,2.54,136.68,140.32,91.26,67.76,19.15,0.88,1.3,-4.29,94.06,-1.53,-3.66,-6.16,0.29,1.94,89.01,-3.07,1.6,15.27,0.85,-2.51,3.21,4.81,99.48,129.93,95.49,90.07,14.11,1.06,1.77,-1.3,42562878,73704291,309593,31141413,24596743,-1644056,53659630,-3176979,1758094,8254300,-1279217,4078542,24439407,2069366,49107547,25394214,47124949,6534681,28681345,57513162,287476,28831818,22279621,-423175,48195072,-735477,1253944,6811071,364097,0,19983958,425000,35233541,10808990,41313486,6881586
(주)행남사,8800,Dec-12,84.71,1.45,-8.33,-12.81,-1.57,2.79,122.38,-6.24,1.53,28.24,0.68,3.42,3.6,2.56,95.01,152.77,93.27,63.99,22.92,1.51,1.27,0.99,60.54,2.88,-10.91,-26.78,-1.48,1.99,231.27,-10.56,1.58,20.33,0.89,4.67,2.88,5.95,65.15,166.5,98.6,118.09,24.38,0.58,1.98,2.57,29950534,61473363,402939,31522829,20680377,-1034738,46088449,666716,1903220,8886428,-2979467,0,16274230,3503329,40792986,23705657,40181487,5906962,19396945,49170232,103673,29773287,19160622,518294,47611092,1368994,1372521,7578233,-2030633,0,12273975,0,30009610,8724569,42063492,5547600
(주)행남사,8800,Dec-13,83.63,1.63,-11.77,-16.8,1.09,2.62,93.25,-8.08,1.45,21.83,0.7,2.11,3.8,2.83,92.6,158.77,96.18,58.57,25.52,1.43,1.45,1.14,64.5,0.23,-14.06,-30.93,1.12,1.66,127.78,-12.54,1.49,13.83,0.9,0.35,2.63,7.76,68.18,173.29,99.17,109.16,28.11,1.76,2.26,0.21,30727044,63908708,397154,33181663,19851085,-426764,43852130,714439,1275725,6783549,1384383,150000,21342102,150000,44057623,27805738,35684198,8167932,20416867,50362512,339953,29945644,16891197,690651,44901436,104476,846952,5361524,949867,150000,14054642,150000,33471315,12387823,38590045,6311391
(주)행남사,8800,Dec-14,104.05,-10.13,-5.76,-7.86,-1.99,2.45,51.06,-4.16,1.4,12.21,0.69,-12.54,3.59,2.92,112.16,139.75,83.76,54.43,19.49,1.03,1.37,-7,74.25,-3.17,-5.28,-10.88,-1.34,1.57,90.72,-4.73,1.49,9.71,0.89,-4.88,2.49,8.3,76.97,161.65,93.69,106.46,25.86,1.3,2.13,-2.83,31046854,58726859,295622,27680005,18478163,-4175787,42372746,-4292354,1250424,6111983,-2489064,58235,20347099,157766,40248696,24572721,38749827,3622919,21775313,50065606,273534,28290293,16111702,-964700,44849441,-1421113,827013,5082752,-1110743,58235,13896928,157766,33953904,11592838,40877432,3972009
(주)행남사,8800,Dec-15,92.55,0.79,-5.05,-4.82,0.24,2.61,53.29,-2.68,1.35,12.51,0.61,1.68,3.42,2.55,125.79,132.59,91.03,53.7,13.36,1.99,1.11,0.48,46.33,1.51,-2.92,-5.79,0.35,1.63,96.37,-2.22,1.27,9.65,0.77,1.97,2.25,7.45,62.31,226.27,101.32,129.74,36.04,1.08,1.89,1.17,43342380,77797543,636029,34455163,35515340,-3985304,41369630,325010,1155858,5911137,278127,7177705,24150637,147529,42282203,25157638,35180366,6189263,19667902,51234051,158453,31566149,18146502,-566326,39073400,590536,687892,4213158,243718,4142705,10106227,15529,33087548,14114938,34616525,4456876
(주)행남사,8800,Dec-16,134.79,-83.46,-7.65,-6.32,-3.52,1.9,-337.17,-4.35,0.85,-39.34,0.44,-107.63,2.28,2.06,221.11,158.79,44.44,96.52,24.68,1.32,0.72,-36.76,101.74,-81.5,-5.81,-4.8,-3.52,1.87,-308.44,-3,0.85,-32.68,0.53,-87.89,1.97,4.05,166.9,158.78,58.88,96.51,22.41,1.32,1.04,-43.25,33826925,49125869,273133,15298944,16382052,-27545255,27950372,-23327068,1140625,6436214,-4012370,0,2643371,0,32743817,12841168,25526527,2423844,33826925,54094698,272133,20267773,21351881,-23420842,27950372,-22778906,1140625,6436214,-4012370,0,2643371,0,32742817,12841168,25526527,2423844
(주)행남사,8800,Dec-17,66.79,-121.51,-21.68,-16.69,-5.24,3.53,-140.14,-7.17,0.34,-29.77,0.32,-89.28,1.62,1.41,75.38,169.92,46.36,109.95,26.63,3.62,0.57,-39.01,60.79,-147.41,-22.83,-17.57,-5.24,3.19,-180.47,-7.15,0.34,-36.3,0.3,-91.65,1.62,1.41,68.6,169.92,50.94,109.95,25.21,3.62,0.57,-43.85,19896089,46291545,638343,26395456,16334782,-46228976,15317216,-18612274,1690291,7534196,-8855591,0,13869558,0,29956763,10571849,16638612,-1321396,19896089,48899395,637479,29003305,18943495,-46071321,15317216,-22579033,1690291,7534196,-8855591,0,13869558,0,29955899,10571849,16638612,-1321396
(주)협진,138360,Dec-10,,,,,,,,,,,,,,,,,,,,,,,19.05,28.41,25.5,56.14,16.68,0.89,136.61,18.87,6.76,38.29,0.74,31.68,7,2.64,50.64,523.08,606.14,412.9,53.52,37.01,2.2,21.03,,,,,,,,,,,,,,,,,,,6215430,18489684,865713,12274253,6255599,11742508,13685204,3888268,277763,1615284,4633908,889540,0,450720,12234085,2576929,7481573,6203631
(주)협진,138360,Dec-11,,,,,,,,,,,,,,,,,,,,,,,12.03,19.33,15.29,71.03,38.53,-2.33,103.63,9.97,6.27,26.5,0.7,17.67,7.61,2.39,16.32,634.92,751.53,401.76,55.31,12.67,3.05,13.59,,,,,,,,,,,,,,,,,,,3035538,21636013,283427,18600476,7431298,14469590,14106821,2727082,73244,2038856,2822256,551320,0,338220,14204716,5216270,9340571,4766250
(주)협진,138360,Dec-12,,,,,,,,,,,,,,,,,,,,,,,24.31,28.59,10.92,30.9,208,-2.4,166.55,6.44,7.18,27.85,0.69,23.95,9.34,2.5,26.35,357.23,962.74,166.35,49.49,9.77,3.82,19.64,,,,,,,,,,,,,,,,,,,6279187,30106977,566176,23827790,9414582,19550283,17769035,5080693,25247,1940928,5251271,250600,0,300720,20692395,11056568,10576835,7192199
(주)협진,138360,Dec-13,,,,,,,,,,,,,,,,,,,,,,,6.23,27.05,15.9,93.02,295.1,-2.19,86.85,6.19,5.49,18.12,0.44,13.58,7.91,1.92,7.13,1271.93,1199.95,793.48,68.16,401.25,3.4,11.83,,,,,,,,,,,,,,,,,,,2566291,38564866,8999328,35998576,10037793,23613396,15018176,4063113,13844,1751317,4085346,0,0,250600,28527073,10730777,9181512,5836664
(주)협진,138360,Dec-14,13.79,23.43,10.77,35.25,1015.85,-2.6,94.47,4.45,6.07,17.14,0.41,11.17,6.4,1.54,14.46,564.37,1280.74,298.74,55.93,31.48,3.27,9.69,13.21,24.44,10.95,36.33,1261,-2.81,92.25,4.43,5.94,16.73,0.43,11.72,7.87,1.8,13.88,584.5,1277.7,309.58,56.19,32.47,4.5,10.59,5665755,44857220,1700928,39191464,14363143,26935485,18547550,4344821,3977,2355655,4040039,0,26000,0,30494077,14352443,12151856,6395694,5422262,44488054,1675625,39065792,14329382,26842546,17990388,4397023,3312,2186995,4176429,0,0,0,30158672,14184937,11626964,6363424
(주)협진,138360,Dec-15,9.77,9.13,8.33,39.52,574.86,-0.82,42.12,3.74,6.54,13.75,0.45,4.64,7.19,1.49,10.45,614.74,1306.15,243.32,45.51,43.44,4.05,4.08,8.57,10.21,11.05,54.09,3544.21,-1.01,37.52,4.47,5.74,12.47,0.4,4.55,6.8,1.32,9.01,633.97,1301.64,212.43,41.99,44.96,3.9,4.08,4218620,44576597,1712133,40357977,20348368,27711810,20004038,1826414,2533,2708910,1456110,40000,289728,0,24228228,14638329,15839019,4165020,3585631,43383402,1533756,39797771,21754605,27574524,17556142,1792251,424,2447893,1502745,0,0,0,21628798,14381498,13605504,3950638
(주)협진,138360,Dec-16,20.08,-7.28,4.11,12.79,-215.38,-0.15,20.15,2.23,8.2,6.41,0.55,-4.38,10.29,1.69,21.12,320.98,1238.29,103.26,36.64,39.68,4.08,-4.02,17.42,-4.84,6.95,22.61,-15829.32,-0.28,20.81,3.46,7.37,6.48,0.51,-2.79,11,1.56,18.09,342.76,1254.05,97.61,35.81,43.83,4.29,-2.46,8058911,46222019,3040957,38163109,21624607,25643377,25074100,-1825088,12160,6760754,-2618998,236630,529607,0,24597413,16683964,20932344,4141756,6936460,45278890,2927181,38342430,22386347,26119183,22548709,-1091820,112,5738402,-1772883,200000,0,0,22892543,16373376,18583190,3965519
(주)협진,138360,Dec-17,31.72,-20.91,-15.01,-21.66,5.23,0,38.18,-7.12,3.94,15.69,0.5,-13.73,11.11,1.35,48.96,197.07,362.16,37.69,20.67,11.08,1.95,-10.38,31.05,-25.13,-13.06,-16.31,18.97,0.05,31.92,-5.34,3.33,12.36,0.43,-14.23,11.33,1.21,48.73,186.77,364.82,25.52,18.12,3.74,1.75,-10.75,16665628,50706212,1196907,34040584,29424133,20772601,24052602,-5028762,73329,3050012,383376,5809000,81825,0,21282079,17212335,20619214,3433388,16251644,49600159,386999,33348515,30260036,21017334,20298942,-5101849,63241,1983470,1199793,5809000,0,0,19340123,16697649,17115678,3183264
(주)화진,134780,Dec-10,91.81,4.83,9.76,23.32,6.63,1.38,89.51,13.43,17.59,39.98,1.36,17.26,4.38,3.39,135.75,127.35,542.27,103.78,10.65,16.08,2.2,6.58,61.41,5.71,15.19,28.79,5.08,2.19,97.93,15.01,9.21,37.75,0.93,11.85,5.27,2.69,108.99,101.35,445.99,80.48,0.4,12.6,1.68,5.3,33268422,57774749,3616925,24506328,29120979,17144917,79479705,3839960,1092500,7574756,7246925,7751000,7613217,386000,28653771,5304154,63964798,15514907,21966453,42121571,1559794,20155119,29576989,12900567,41622148,2378449,912345,4483456,4630604,7751000,4508217,386000,12544582,2582730,31816152,9805996
(주)화진,134780,Dec-11,59.1,9.04,12.03,31.69,13.51,0.63,97.29,12.99,15.36,37.99,1.22,21.37,4.37,2.86,69.52,154.63,731.96,124.68,19.05,16.17,2.53,11.04,42.75,14.5,17.73,43.72,16.84,0.67,119.16,14.65,9.13,37.16,0.96,23.73,5.56,2.68,50.4,149.46,641.51,128.84,14.06,17.87,2.32,13.92,30814727,75141306,4236419,44326579,34631104,23494012,81165517,7338282,711749,9048176,9619200,965000,10893306,386000,40510202,7845778,63226339,17939178,19561021,58372087,2965340,38811066,33574342,18896176,48249194,6995769,520161,5227131,8758215,965000,6524772,386000,24797744,3420603,34722241,13526954
(주)화진,134780,Dec-12,54.46,10.37,9.01,28.76,21.45,0.38,103.82,10.81,16.4,42.47,1.26,21.41,4.89,3.06,60.24,157.65,851.66,127.84,19.59,25.55,3.21,13.03,36.16,13.01,10.78,37.74,36.01,0.13,114.9,10.99,10.77,40.97,1.07,20.16,5.47,3.06,41.07,159.8,748.67,136.94,15.33,19.93,3.41,13.87,31075618,82665377,7177398,51589759,38371911,31487581,99199353,10282327,550744,10987364,11810906,579000,8214590,386000,44293467,8374301,76401084,22798270,18603847,63898235,3264322,45294387,37725902,25296882,65162704,8478760,284962,6425671,10260615,579000,5120750,386000,26172333,3744273,48476417,16686286
(주)화진,134780,Dec-13,51.67,12.38,12.09,33.65,33.61,0.09,104.79,12.86,18.81,38.54,1.2,24.1,4.43,2.91,61.84,166.02,1082.3,138.68,21.08,35.44,3.18,14.92,22.92,15.26,15.09,57.13,57.79,-0.23,102.32,14.53,12.08,39.45,1.05,21.98,5.49,2.81,34.09,222.8,926.85,198.63,20.99,63.64,3.87,16.02,41290408,108057800,12224910,66767392,50783485,44792054,114897508,14227438,431034,12554291,14489036,5393000,5032121,386000,57274315,9431809,87854180,27043327,19480930,76620926,8334296,57139996,47442972,35478757,73750280,11257070,193025,6945801,11154530,5393000,853961,386000,29177954,3165586,55649949,18100331
(주)화진,134780,Dec-14,51.33,8.63,13.16,29.18,17.75,0.42,81.85,12.25,19.88,31.13,1.02,14.96,4.15,2.22,72.35,143.83,1223.42,123.18,13.05,38.97,2.54,8.82,25.19,12.01,14.65,40.71,51.64,-0.04,106.84,12.27,12.43,33.19,0.91,15.2,5.04,2.23,43.15,201.64,1036.58,180.79,17.89,56.01,3.26,10.95,55286916,131699689,15284292,76412772,75284110,52973258,122550070,10577506,730393,12918583,12964494,13971010,8088911,685728,56415579,8097011,96666994,25883076,27577794,91483242,9017659,63905448,59018266,42238029,76641616,9201339,183020,7013788,9451962,9955000,0,193000,32464976,3357274,60175865,16465750
(주)화진,134780,Dec-15,42.61,7,13.47,29.84,11.66,0.53,63.98,11.71,19.27,31,0.89,11.19,4.53,1.79,64.65,168.89,1337.73,145.35,17.83,32.62,2.18,6.2,19.38,8.96,13.86,37.74,25.81,0.12,75.94,11.16,12.72,31.39,0.83,10.6,5.21,1.97,41.97,280.5,1113.25,256.3,24.64,53.79,2.78,7.44,53617464,136556800,11528634,82939336,76875241,59935855,118771438,8312696,827244,15488870,9646640,15920875,7150492,3182008,59681559,8316774,93635929,25135510,28803701,97435386,7153293,68631685,60132258,47388526,78440289,7026473,267921,8433106,6914451,13915000,0,1040000,37303128,3217737,63092732,15347558
(주)화진,134780,Dec-16,35.83,8.86,13.19,32.3,11.12,0.41,76.71,11.12,18.37,33.79,0.84,11.95,4.78,1.77,52.52,208.45,1428.32,185.48,25.48,53.38,2.27,7.41,21.52,7.2,17.35,47.15,20.62,0.06,80.93,13.54,12.57,30.04,0.79,8,6.11,2.01,40.27,276.65,1148.63,254.55,27.11,90.56,2.7,5.67,46262074,134352058,16849242,88089983,68551790,67676410,113266461,10031977,701818,14150175,7801749,11784941,7932406,3575132,65800268,7251576,91314537,21951925,28516711,99329922,13802201,70813211,57164252,50530028,77514373,5580889,288104,7876201,5940905,11303250,0,2611750,42165671,3368931,63697267,13817107
