,회사명,거래소코드,회계년도,통계청 한국표준산업분류 10차(대분류),유동부채비율,매출액순이익률,CASH FLOW 대 매출액비율,CASH FLOW 대 부채비율,이자보상배율(이자비용),금융비용 대 총비용비율,설비투자효율,CASH FLOW 대 총자본비율,자본금회전률,총자본투자효율,총자본회전률,자기자본순이익률,매출채권회전률,유형자산회전율,부채비율,유동비율,자기자본배율,당좌비율,순운전자본비율,현금비율,타인자본회전률,총자본순이익률,매출액총이익률,매출원가 대 매출액비율,차입금의존도,재고자산회전률,총자산부채비율,현금비율(CASHTA),유보이익대총자산비율,판매관리비대매출액,고정비율,log총자산,총자본증가율,유동자산증가율,매출액증가율,총자산영업이익률,순이익률,이자비용/부채,영업이익증가율,순이익증가율,업종,규모,층화,label
621,(주)파인텍,131760,17-Dec,제조업,242.08,-18.22,-5.09,-5.71,1.95,3.18,64.98,-4.14,28.05,15.26,0.66,-50.43,2.07,2.77,262.89,77.49,809.71,69.99,-15.02,8.8,0.87,-12.04,15.8,84.2,43.62,9.86,0.724437597682679,0.0586952802038146,-0.0936067856668833,0.0930110334066227,0.4831010191310852,8.177224558718127,-31.52,-40.34,-20.47,0.0429389165132054,-0.1204145361756505,0.0288752550594548,203.3969366768707,-201.538192699378,2,1,5,0
622,(주)파커스,65690,17-Dec,제조업,18.29,-4.01,6.93,15.13,-3.38,-0.3,52.99,3.76,9.38,9.24,0.59,-2.97,4.6,2.7,33.06,558.05,1281.62,486.32,62.96,140.71,3.03,-2.35,15.8,84.2,11.37,6.06,0.2484526514515247,0.1934071165004041,0.6056918558524664,0.1707250980537151,0.2329543104145403,8.075134068638993,17.89,36.46,1.06,-0.0074751469186891,-0.0235493970070695,0.0114214804955847,-119.57626793409818,-202.01052497522923,2,0,2,0
623,(주)파크시스템스,140860,17-Dec,제조업,21.2,13.82,4.4,22.23,4480.93,-0.13,820.51,3.91,10.03,39.25,0.95,15.95,2.45,20.44,21.32,531.0,927.3,386.11,75.32,166.13,5.34,13.12,67.92,32.08,0.0,4.51,0.1757436551491507,0.290314232307747,0.3590329509373683,0.4958022020397637,0.0720669422472423,7.569083291633035,15.04,16.24,34.48,0.1740570427681228,0.1311523022175212,0.0002185534683103,74.16007188947225,21.92835319229766,2,0,2,0
624,(주)파트론,91700,17-Dec,제조업,40.36,0.56,6.36,33.05,8.86,0.1,54.32,9.85,29.22,26.39,1.56,0.38,9.92,2.96,42.44,139.48,1141.37,84.43,11.19,13.82,5.79,0.88,10.03,89.97,13.06,11.02,0.2979650270066079,0.0391462800409066,0.6213803828432587,0.0863720242837308,0.6047953028680804,8.708499201215114,0.97,5.14,-0.01,0.0217175743881439,0.0087781970886971,0.0091202585792733,-71.1004642689549,-84.20493120496492,2,1,5,0
625,(주)팜스토리,27710,17-Dec,제조업,213.21,1.53,6.93,14.62,1.83,0.67,59.01,10.25,18.24,14.17,1.36,9.46,6.38,5.2,234.45,88.74,335.77,58.89,-7.18,4.57,1.87,2.08,11.61,88.39,52.75,7.68,0.7010017133703461,0.0291409254794303,0.1497260100656172,0.0915883996040475,0.4343290772712344,8.753865058052197,-14.55,-8.72,-6.88,0.0334447073323295,0.0208120921886501,0.0251592320939256,-12.655506164380858,-0.6416337039686982,2,1,5,0
626,(주)팬스타엔터프라이즈,54300,17-Dec,제조업,40.41,5.36,4.76,11.61,3.11,2.69,98.82,3.78,1.96,17.84,0.79,7.35,4.5,3.07,48.3,109.96,138.5,81.24,2.71,11.9,1.89,4.26,19.06,80.94,20.27,11.67,0.3256890851093205,0.0324311209672773,-0.9104958928567244,0.1092087106086937,0.7003811118124583,7.625668251697355,0.28,-27.8,19.37,0.0646888296046756,0.0425845277213368,0.0495015664859925,214.4238826552053,287.39400161913744,2,0,2,0
627,(주)팬엔터테인먼트,68050,17-Dec,서비스업,36.84,-3.99,-3.14,-4.04,-1.27,1.21,9.07,-1.66,7.09,4.68,0.56,-3.86,6.34,1.01,69.43,129.7,689.0,126.76,6.46,86.17,1.35,-2.25,3.28,96.72,32.16,67.5,0.4097718925652393,0.187366779024026,0.0276873983632857,0.0503369444278463,0.7179827372031973,7.904250179086445,14.52,35.43,19.85,-0.0098949089604952,-0.0224911737879262,0.0187344974896569,-136.96456070197388,-377.00578679038045,1,0,1,0
628,(주)팬젠,222110,17-Dec,제조업,10.52,-295.67,-105.43,-58.4,-3891370.09,-3.26,-40.6,-7.03,0.51,-7.56,0.07,-21.06,543.1,0.39,13.68,543.56,651.21,542.79,41.06,266.58,0.74,-19.22,-62.13,162.13,0.0,182.21,0.1203457778202834,0.2467467048423043,-0.5797560015286288,1.01868286457947,0.4968772232449355,7.551360714441465,-4.83,-4.25,62.36,-0.1066258441677331,-0.1922314058961855,3.137088082688623e-07,46.478478444334655,-36.88470501741986,2,0,2,0
629,(주)펄어비스,263750,17-Jun,서비스업,25.35,54.85,50.23,201.24,395.83,0.15,2699.26,45.8,18.07,79.33,0.91,64.75,4.08,31.03,29.47,468.67,1530.21,468.67,72.2,235.53,4.01,50.01,0.0,0.0,1.04,0.0,0.2275928414906559,0.4612427364486804,0.6923150417512843,0.3576200737115058,0.0821814903491578,8.007289692843877,0.0,0.0,0.0,0.5857665468153657,0.500145074355401,0.0065021422344099,,,1,0,1,0
630,(주)펩트론,87010,17-Dec,제조업,1.5,-137.68,-129.93,-101.81,999999999.0,-6.16,-3.2,-7.88,0.86,-0.94,0.06,-8.67,7.43,0.18,8.38,3148.58,1289.47,3082.32,42.14,131.12,0.73,-7.98,37.87,62.13,3.77,8.89,0.077353819699157,0.0181252234389154,-0.5024825624570971,1.8633889451462096,0.5647521240658215,7.7246740497697,-8.38,-52.98,2.7,-0.0860536908778677,-0.0797982382084711,0.0,-33.93926011634647,-38.72924772859464,2,0,2,0
631,(주)포메탈,119500,17-Dec,제조업,30.67,4.54,6.08,17.24,21.73,0.16,34.84,5.4,8.98,20.57,0.93,5.99,6.06,1.35,45.61,140.9,694.66,101.33,8.62,25.11,3.18,4.23,13.27,86.73,12.58,11.85,0.3132512684907422,0.0528938005662788,0.463242404043385,0.0748067658249125,0.7032124158695543,7.784017666589814,10.37,19.54,17.9,0.0539396722375892,0.0423432016426147,0.0084831698266546,32.251029875484264,30.400067162271803,2,0,2,0
632,(주)포스코아이씨티,22100,17-Dec,서비스업,53.17,4.42,1.56,6.02,178.94,-0.18,204.92,2.29,12.5,48.14,1.45,10.83,3.43,6.27,61.48,178.32,525.77,177.81,25.79,27.86,3.56,6.42,13.71,86.29,0.27,422.65,0.3807290667157063,0.0917282639802256,0.1556935844656693,0.078064779175213,0.4128467266829143,8.81043504225075,-2.4,-5.75,9.65,0.0857027778894195,0.0641902237183668,0.0011748404277625,7.314685551848833,11.815511648437305,1,1,4,0
633,(주)포스코엠텍,9520,17-Dec,제조업,67.26,3.83,7.26,31.1,10.52,0.07,728.2,13.1,12.38,67.16,1.76,12.38,9.53,18.55,72.79,160.52,397.07,136.23,23.56,2.85,3.85,6.73,9.77,90.23,18.95,21.4,0.421263898910958,0.0111081245380166,0.193324937265748,0.0505334084110566,0.3751073139771942,8.154892946544534,-5.26,-6.22,-0.47,0.0799569227979313,0.0649296834682957,0.0159707029476229,-12.947943498707057,216.96039241272103,2,1,5,0
634,(주)포스코케미칼,3670,17-Dec,제조업,24.36,8.68,5.87,38.27,68.5,-0.15,178.54,8.41,40.53,33.79,1.54,17.16,7.47,7.5,28.16,294.73,2182.01,232.68,37.02,65.5,7.08,13.33,12.99,87.01,3.32,15.46,0.2197196067173169,0.1245137992637537,0.7116140269341841,0.0431052700532114,0.4397568112208395,8.922123259517333,15.47,11.32,7.11,0.1333083565317037,0.1333068447057074,0.0089769862181361,21.816482646114466,133.4660400366298,2,1,5,0
635,(주)포인트엔지니어링,176560,17-Dec,제조업,60.53,14.01,28.0,51.06,19.21,1.12,66.25,21.34,39.93,32.15,0.76,18.3,5.19,1.44,71.82,110.33,3047.94,100.53,3.64,52.59,1.82,10.68,32.4,67.6,29.59,22.08,0.4179930691622996,0.1852383086425179,0.5243867005700898,0.1275937112856867,0.6113506226583306,7.812500126014343,0.0,0.0,0.0,0.2994513150984116,0.2136468187544886,0.0373007227088706,0.0,0.0,2,0,2,0
636,(주)폴라리스세원,234100,17-Dec,제조업,61.06,-0.08,5.77,16.73,10.79,0.12,66.9,6.89,27.62,22.75,1.21,-0.18,5.32,3.3,70.09,175.99,1229.44,157.6,27.28,56.14,2.63,-0.1,14.72,85.28,15.11,19.7,0.4120686547799261,0.2015259115804132,0.435527654465436,0.1178269857465284,0.3682067065217397,7.579615492121995,2.05,5.71,7.18,0.0354600286579451,-0.0009823636080609,0.0071762849052327,-56.79828931062134,-101.3935068766207,2,0,2,0
637,(주)폴라리스오피스,41020,17-Dec,서비스업,18.39,-95.67,-106.33,-206.45,999999999.0,-0.81,-87.34,-36.34,1.21,-1.0,0.34,-41.78,14.95,24.8,21.36,339.21,232.2,339.21,36.24,62.86,1.44,-32.07,0.0,0.0,0.0,0.0,0.1760092016049476,0.0952215586230714,-1.035932153292414,1.9347083082538168,0.4861216899325168,7.648852475350136,-3.73,-10.6,15.39,-0.3133633237686885,-0.3207418080665499,0.0,41.33358975167615,44.27034316334316,1,0,1,0
638,(주)폴라리스우노,114630,17-Dec,제조업,3.76,-1.44,9.84,37.83,3972.26,-0.96,75.83,4.55,5.63,13.51,0.48,-1.49,8.1,2.42,13.66,1866.64,1062.57,1560.48,58.48,780.05,3.74,-0.69,22.49,77.51,0.0,4.6,0.1201500998356694,0.2581960880296152,0.3670202559459701,0.1893051468512268,0.3821444204764496,7.923953101506395,7.73,4.61,-0.59,0.017032664722449,-0.0069180615219568,3.349153822291775e-05,-74.19141566902351,-262.9244841003076,2,0,2,0
639,(주)푸드웰,5670,17-Dec,제조업,125.18,2.51,6.19,9.09,3.91,1.06,41.68,5.66,29.22,25.0,0.91,5.95,6.24,1.49,165.04,77.63,1097.83,43.08,-10.56,5.26,1.44,2.27,13.56,86.44,47.06,5.37,0.6226919041767928,0.024835011517738,0.3216652907282205,0.0944413316851872,0.633334316985612,8.106148037050984,-2.15,2.26,8.0,0.0372991508720996,0.0227090842057725,0.0151729464202358,28.374799167501635,36.25743171606115,2,1,5,0
640,(주)푸른기술,94940,17-Dec,제조업,30.3,3.96,6.2,17.63,10.58,-0.03,62.16,4.22,7.05,15.54,0.71,3.7,5.27,2.49,31.42,241.21,733.26,184.8,32.55,45.38,2.95,2.81,22.63,77.37,11.62,4.73,0.239072530875549,0.1046138923814788,0.4996202620720498,0.1903546796143997,0.4439522003442818,7.50072749620625,9.32,12.87,13.2,0.02549074384954,0.0280887364833454,0.0099975897054554,217.3769347620808,96.49691813685686,2,0,2,0
641,(주)퓨쳐켐,220100,17-Dec,제조업,4.86,-149.77,-94.59,-32.23,-1402.32,-7.23,-27.0,-7.88,1.07,-3.08,0.08,-16.51,2.58,0.3,32.35,1060.57,967.63,969.35,35.25,459.24,0.34,-12.47,-16.1,116.1,13.71,2.49,0.2444272265781238,0.1685304082577832,-0.1247406637203207,1.34922476651613,0.6107919558940894,7.556303381419093,0.0,0.0,0.0,-0.1310430688687971,-0.1299602483975575,0.0006224851306732,-16.5800143353525,83.54235442168988,2,0,2,0
642,(주)프럼파스트,35200,17-Dec,제조업,16.84,8.9,5.95,46.92,70.77,0.05,124.98,7.1,12.69,25.45,1.22,13.9,2.51,5.7,17.83,511.05,859.83,418.32,58.76,74.59,6.0,10.85,21.65,78.35,3.12,9.05,0.151291153914636,0.1066252726662414,0.6328299785856351,0.0996442548462895,0.2694455066940301,7.611818736123848,4.45,4.09,7.62,0.1424547194448137,0.1085380816141741,0.0099086220023366,41.42710593208676,35.59431562846454,2,0,2,0
643,(주)프로스테믹스,203690,17-Dec,제조업,3.04,-48.1,19.32,88.93,-63599.96,-3.02,13.18,3.13,1.45,3.58,0.15,-7.52,11.95,0.55,3.64,1698.77,866.97,1601.57,46.97,549.59,3.62,-7.21,57.16,42.84,0.0,5.87,0.0351437950021594,0.1614640324734065,0.6415251694723643,1.2109876102010269,0.5009146796411004,7.608350654447848,-13.76,-34.16,-53.65,-0.0957872486465757,-0.0720556761270524,3.6358958778581376e-05,-202.40931404301165,-173.21195140827797,2,0,2,0
644,(주)프로텍,53610,17-Dec,제조업,18.43,16.95,7.58,37.38,147.44,0.04,65.69,6.45,31.77,30.01,0.92,19.78,5.18,1.85,20.85,336.54,3080.13,222.51,36.07,78.43,5.15,15.62,30.27,69.73,4.12,6.85,0.1725411968775131,0.1196084559030151,0.764468017836138,0.1018729420658628,0.4867446581831748,8.245450643172159,18.02,45.73,57.95,0.1851019633066913,0.1562091848466169,0.0070149178689986,100.61514589986083,106.29964630776342,2,1,5,0
645,(주)프리엠스,53160,17-Dec,제조업,7.9,3.97,1.92,13.04,4646.79,-1.69,73.28,1.16,9.55,13.11,0.61,2.66,16.73,3.34,9.74,1092.96,1443.7,1029.12,71.47,228.22,6.32,2.41,17.52,82.48,0.0,17.9,0.0887448139895223,0.164265800957684,0.5913795097156614,0.128877498953213,0.2133157796358875,7.676957105281329,1.11,0.85,41.54,0.0281161766847011,0.024082392133863,6.302183067400306e-05,88.77343897592218,-30.656847599368408,2,0,2,0
646,(주)플래스크,41590,17-Dec,제조업,90.25,-31.14,15.15,7.45,-0.21,7.34,-36.03,3.59,2.01,-2.47,0.26,-17.42,6.42,3.09,92.85,71.24,381.36,69.93,-13.46,7.81,0.49,-8.19,7.49,92.51,33.76,7.79,0.4814587591625618,0.03652819940135,-0.2575542612451535,0.1014947626755316,0.6665990076735326,8.180030971164236,25.05,60.88,-55.64,-0.0069944214883511,-0.0818667414880128,0.0635915578443574,91.63383510359154,53.01753616915996,2,0,2,0
647,(주)플랜티넷,75130,17-Dec,서비스업,8.65,-3.38,15.39,46.38,21.9,-1.55,79.66,4.15,4.93,11.41,0.27,-1.37,4.57,1.84,9.83,511.46,1523.63,508.73,32.39,226.64,3.19,-0.9,0.0,0.0,2.4,90.07,0.0894703313577442,0.1784098431569781,0.5417342436527042,0.9474132800397927,0.5973826427140425,7.913652148217882,-1.18,-2.03,-20.52,0.0140926906609541,-0.0090491385400681,0.0076645853597812,-72.03243798987661,-123.99227432015272,1,0,1,0
648,(주)피델릭스,32580,17-Dec,제조업,108.22,0.8,-0.11,-0.24,2.3,1.19,798.12,-0.13,5.95,16.4,1.22,2.03,4.8,52.2,113.95,151.83,236.77,78.78,26.22,9.15,2.37,0.98,17.37,82.63,30.32,2.93,0.532591843804592,0.0462618675905486,0.0162242315444408,0.1444392336741268,0.2319683248598126,7.716771715525262,8.71,14.36,8.3,0.0357451377896933,0.0098154759278255,0.0301092875118516,284.39416665221404,1975.195283053465,2,0,2,0
649,(주)피씨디렉트,51380,17-Dec,서비스업,79.45,1.32,0.14,1.36,7.8,0.15,5573.52,0.6,60.32,17.21,4.4,10.55,8.13,1318.51,79.47,218.31,792.75,171.19,52.38,30.02,9.8,5.81,5.01,94.99,17.83,21.37,0.4428117206668728,0.1329068947369304,0.2669939061823902,0.0375428856223215,0.0335146359192395,7.72948561154601,7.87,8.33,9.26,0.0553990423201022,0.0581178153691602,0.0158150344768518,3.386116834318736,137.33766438999106,1,1,4,0
650,(주)피엔티,137400,17-Dec,제조업,283.12,1.49,-4.57,-3.76,5.86,1.12,61.27,-2.84,38.57,10.16,0.76,7.32,3.72,3.53,308.15,114.32,1619.49,36.87,9.93,1.03,1.06,1.13,15.78,84.22,17.54,1.65,0.7549913602346184,0.0071622970752609,0.161163758899165,0.0892272274382045,0.2070048128598464,8.381867163494631,56.97,82.87,37.98,0.0520902770087761,0.0113292791105028,0.0123818373024443,37.45581946602389,-22.829323761990807,2,1,5,0
651,(주)피엔풍년,24940,17-Dec,서비스업,28.99,2.14,2.32,9.45,6.95,0.11,122.06,3.2,13.42,30.94,1.34,4.55,7.04,4.26,51.27,319.5,642.92,221.13,42.06,71.7,3.64,2.87,29.34,70.66,16.4,7.2,0.3389430480987277,0.137410829440995,0.5531049547591884,0.2700863205920824,0.3877101913082217,7.686890319766088,-5.32,-14.83,-11.87,0.0312805299497231,0.0287022830711936,0.0121886710384305,-27.94537323802845,-18.18118063213207,1,0,1,0
652,(주)피제이메탈,128660,17-Dec,제조업,60.24,3.96,-3.73,-15.03,7.38,0.58,59.17,-6.81,10.89,20.48,1.82,13.77,10.96,5.25,82.91,184.11,325.81,57.41,27.7,0.41,3.84,7.23,6.05,93.95,40.76,4.56,0.4532748013382811,0.0013468841088228,0.271113031844234,0.0159496765727993,0.3936128187656281,7.86867177046621,-0.25,-0.51,35.87,0.0812684857997374,0.0723285899154752,0.0232029803051238,309.2842471207495,123.6534062559809,2,1,5,0
653,(주)피제이전자,6140,17-Dec,제조업,18.87,6.0,3.94,20.47,999999999.0,-0.18,102.73,3.25,19.71,17.91,0.84,5.98,4.8,3.88,18.87,278.5,2010.67,145.9,28.33,5.51,5.35,5.04,8.86,91.14,2.51,4.27,0.1587237078298005,0.008753242316615,0.7565711513519354,0.0130653627420729,0.5579475685621178,8.077371452310796,3.98,-12.38,-6.99,0.0635421562337173,0.050427707359653,0.0,5.319710641768593,-23.43677140174791,2,0,2,0
654,(주)필옵틱스,161580,17-Dec,제조업,46.15,6.12,5.9,28.34,23.17,0.3,81.02,10.76,109.4,32.36,2.1,26.63,34.37,6.09,61.19,152.91,3344.51,139.61,15.15,95.38,3.97,12.82,14.39,85.61,25.5,55.38,0.3796237629378439,0.2730800864324242,0.2731633237595396,0.0634342699417807,0.5621933326332481,8.194659618917175,35.18,-8.5,56.12,0.1685208691428044,0.1281625761938681,0.0137708391829892,46.98692038350615,13.771504296377667,2,1,5,0
655,(주)하림,136480,17-Dec,제조업,91.18,2.56,5.47,15.15,4.29,0.42,75.12,7.63,24.62,26.71,1.6,8.54,17.11,3.13,101.38,95.84,710.17,60.67,-1.88,12.23,3.07,4.1,18.48,81.52,34.19,9.28,0.5034157953579401,0.0553700478382669,0.0913837824430503,0.1639632765816782,0.5660336919566251,8.793992455671797,34.97,29.06,5.0,0.0333375976680854,0.0410461262543301,0.0148947230442855,-11.489298296863696,16.1982906472471,2,1,5,0
656,(주)하림지주,3380,17-Dec,서비스업,83.86,4.81,6.99,12.05,3.88,1.47,31.32,6.89,1145.65,15.96,0.98,14.34,15.97,1.7,133.32,80.92,19050.02,63.14,-6.86,18.28,1.58,4.73,20.14,79.86,44.22,15.46,0.5713965276583992,0.0656866004672385,0.12270598825048,0.134420556916072,0.7091753000143192,9.847195439602173,-0.48,4.85,11.91,0.0658912030404325,0.047330076627058,0.0272689640005869,3.07373840994468,-10.237066087376377,1,1,4,0
657,(주)하이로닉,149980,17-Dec,제조업,21.85,4.21,5.36,9.88,27.2,-0.72,52.74,1.94,12.86,11.1,0.38,1.85,23.98,1.62,24.51,359.02,2831.27,294.5,45.46,19.66,3.09,1.61,65.49,34.51,12.01,4.06,0.1968510356651154,0.0345003973437343,0.3266913832145113,0.5585178618582368,0.3699456950571175,7.699239087992289,11.87,3.66,17.16,0.0368981873974535,0.0160960209617375,0.0109453033678897,403.6024590636199,28.13300221121469,2,0,2,0
658,(주)하이비젼시스템,126700,17-Dec,제조업,60.21,12.1,12.36,35.44,193.97,-0.16,146.55,13.35,22.61,23.8,1.32,23.24,7.74,8.7,60.47,196.53,1299.47,135.95,36.22,51.07,4.3,16.0,35.49,64.51,8.32,7.07,0.3768412609700924,0.191615198038492,0.5127368271925439,0.1886282523519737,0.2625840254456503,8.193956013247632,57.44,54.67,117.8,0.2197713023718609,0.1599729220433175,0.0036851460004586,501.539095545756,341.46803342890763,2,1,5,0
659,(주)하이텍팜,106190,17-Dec,제조업,15.93,3.18,5.22,20.41,97.52,-0.01,53.08,2.9,18.64,5.8,0.56,2.06,3.44,0.85,16.54,191.45,2883.25,141.26,12.5,18.47,3.88,1.77,8.38,91.62,0.59,7.18,0.1419357146383658,0.0252462431690547,0.6180305046981588,0.0342482699952329,0.738326325642506,8.075903447453417,0.67,-24.89,20.45,0.0275571108931386,0.0176885943465018,0.0019709681903079,-36.80283256389768,-60.23613174806199,2,0,2,0
660,(주)하츠,66130,17-Dec,제조업,13.22,4.44,0.78,5.55,999999999.0,-0.56,71.77,0.83,15.92,16.6,1.08,5.69,4.57,4.41,17.51,581.25,1278.08,506.66,54.15,181.28,6.84,4.79,21.92,78.08,0.0,14.52,0.1489967638887227,0.2039924072849697,0.66336078037047,0.1677354549453051,0.3459374448922137,7.982806758783188,3.43,5.13,15.5,0.055515788423577,0.0478984481579515,0.0,19.4946077727042,10.58727727115521,2,1,5,0
661,(주)한국가구,4590,17-Dec,서비스업,11.85,10.01,7.49,23.08,53.43,-0.32,32.83,3.7,36.51,12.91,0.52,6.27,4.74,1.4,19.11,399.37,6203.15,255.26,29.78,146.15,3.08,5.21,34.72,65.28,4.17,3.6,0.1604189410882378,0.1453723269862882,0.6272579749640781,0.2189471218228157,0.6027421395399485,8.044640863196795,11.12,5.87,-4.74,0.0667425054469437,0.0520856920751276,0.0073878260381081,-6.069811555320284,-4.527892837350789,1,0,1,0
662,(주)한국경제티브이,39340,17-Dec,서비스업,25.56,18.88,11.92,31.32,120.45,-3.48,1259.62,6.48,5.64,25.09,0.6,13.77,7.47,23.68,26.1,90.65,822.24,90.65,-1.89,23.71,3.24,11.24,0.0,0.0,6.71,0.0,0.2069626498332558,0.0480594532146205,0.6526639894820341,0.8599070346482588,0.8162364821693621,8.076401792813385,20.94,-51.54,-13.86,0.0834085745251665,0.1124333152246425,0.0037687520637963,-36.820041254648174,1.6717546046336769,1,0,1,0
663,(주)한국비엔씨,226610,17-Dec,제조업,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.583440794513552,0.2860461028775332,0.1208182166390863,0.4175370055945817,0.4572770715950959,7.382439238231484,0.0,0.0,0.0,0.1367823278238632,0.0831613371708299,0.0648819961705051,133.7449995170097,261.81323829079577,2,0,2,0
664,(주)한국아트라스비엑스,23890,17-Dec,제조업,52.25,6.75,10.53,47.25,109.09,-0.06,140.16,16.44,68.84,34.49,1.71,17.6,5.4,6.21,53.36,209.0,2875.68,177.16,37.14,90.17,4.95,11.53,16.75,83.25,12.38,14.27,0.347953516230311,0.3072119030277792,1.2230055985413035,0.0708270210452528,0.2878993185851852,8.605883060748406,20.79,29.43,13.53,0.1650598273493683,0.1153051842533471,0.0043883666976158,-5.245001105055379,-16.136925602813164,2,1,5,0
665,(주)한국큐빅,21650,17-Dec,제조업,155.36,0.41,5.2,8.48,4.08,0.56,49.2,5.56,25.12,17.14,1.23,1.41,6.0,3.06,190.11,104.49,680.04,75.3,2.41,26.18,1.92,0.5,11.17,88.83,28.27,7.3,0.6552993718846667,0.1401960905841955,0.1873492309468523,0.0856920512419011,0.4404015981457098,8.15811750504889,36.6,40.34,25.08,0.0321208097910758,0.0050198262835334,0.0122186845157516,30.159281309415125,-67.11462803770739,2,1,5,0
666,(주)한국테크놀로지,53590,17-Dec,서비스업,112.57,-135.98,-97.08,-26.59,-4.04,2.97,-1035.17,-14.33,0.45,-9.97,0.18,-46.86,9.23,5.54,116.96,126.96,129.87,124.8,13.99,1.94,0.4,-25.13,29.72,70.28,44.73,15.69,0.5390814581016008,0.0100812908065351,-0.1994364002173854,0.8405556736510794,0.3412759854678969,7.814421225524022,67.4,127.56,115.02,-0.1004368248970304,-0.2513477488902201,0.0536363819866373,41.74562128371089,-24.853598895060813,1,0,1,0
667,(주)한국팩키지,37230,17-Dec,제조업,27.02,5.0,3.04,14.28,16.79,-0.28,91.0,3.21,4.56,22.79,1.06,6.98,5.66,4.29,29.05,334.31,333.74,281.51,49.07,22.4,4.42,5.3,14.8,85.2,16.82,9.56,0.2250842387528726,0.0469183105142594,0.5041942354316182,0.1013386378510812,0.2999042445929308,7.731065362759642,0.6,0.2,-3.57,0.0495777381568737,0.0530219584132537,0.0122938966888485,-33.70020109043787,-7.423590445568968,2,0,2,0
668,(주)한글과컴퓨터,30520,17-Dec,서비스업,44.03,15.18,24.92,10.89,15.91,1.11,114.23,6.28,10.99,14.63,0.35,11.71,5.81,3.57,136.47,117.6,1516.79,103.9,3.28,58.38,0.77,5.35,82.13,17.87,31.17,19.56,0.5771120307112836,0.1087069914111221,0.2395818098278189,0.5805315351430945,0.7810452914438908,8.72573034018954,132.58,51.59,32.46,0.0849175610659789,0.053535509946837,0.0116202643845082,11.174290794434263,33.063202623723456,1,1,4,0
669,(주)한네트,52600,17-Dec,서비스업,103.18,5.05,23.95,16.36,2.96,3.19,85.13,8.54,4.77,15.69,0.38,3.76,13.99,1.82,109.11,145.11,640.36,145.1,22.26,138.34,0.76,1.9,15.99,84.01,44.83,8328.64,0.5217926782218058,0.6825768915068975,0.3294916430857189,0.0709347503566798,0.2840517648509663,7.888874107078733,11.08,19.25,-4.31,0.0333958057636789,0.0189503020811112,0.022740126909958,-33.66842189676093,-41.56648424243644,1,0,1,0
670,(주)한빛소프트,47080,17-Dec,서비스업,41.28,2.81,-6.68,-17.66,-8.88,-0.09,2035.29,-7.21,3.17,22.74,1.03,6.22,7.33,113.93,69.03,215.78,174.75,210.63,28.28,42.33,2.29,2.9,29.63,70.37,2.07,127.47,0.4083766286714216,0.1087952963106674,-0.8502247101493148,0.3333204312088497,0.4729857399726062,7.560947408508141,-8.51,0.75,27.89,-0.038224206466052,0.0290347054597907,0.009565134986982,71.00667290799355,759.7471830336227,1,0,1,0
671,(주)한일진공,123840,17-Dec,제조업,47.99,95.98,-8.46,-3.32,-1.8,-2.15,125.16,-1.2,6.65,24.77,0.17,26.05,3.98,0.71,56.3,81.17,2838.23,60.8,-5.78,28.62,0.47,16.18,15.32,84.68,20.4,2.84,0.3601937835038693,0.0878745502556221,0.3454273795059806,0.3088708330267602,0.7507946393004524,8.208385682014974,47.09,63.39,14.71,-0.0262330575357814,0.1617638260646553,0.0406447380652495,-258.5022772563366,58.87352032370766,2,0,2,0
672,(주)한컴위드,54920,17-Dec,서비스업,54.23,8.37,8.07,3.89,0.09,5.28,2535.35,1.52,2.61,11.62,0.19,2.66,3.78,38.08,63.93,33.91,845.5,32.69,-21.86,9.37,0.5,1.63,51.53,48.47,33.37,53.53,0.3899847701560975,0.0309894818356586,0.1641424702947403,0.5094963992956627,0.8878106009103274,7.940525514378788,7.06,44.42,13.22,0.0011197508514035,0.0162734696645964,0.0310029500951466,-81.32698928750116,1340.015000090362,1,0,1,0
673,(주)한컴지엠디,77280,17-Dec,서비스업,28.02,9.07,34.91,13.15,1.56,2.41,2887.53,4.87,1.69,8.18,0.13,2.88,11.84,4.1,58.8,92.09,741.33,91.98,-1.4,54.08,0.33,1.21,62.98,37.02,19.55,71.59,0.370272226642841,0.0954285885073119,-0.0610435420442182,0.5561364470112256,0.8374863234820487,7.834987002765007,-8.02,-4.96,-36.5,0.0098527030629757,0.0121226455779225,0.0154223509004594,274.9809643722722,238.2312727037369,1,0,1,0
674,(주)한탑,2680,17-Dec,제조업,148.34,0.72,5.3,8.63,0.03,1.73,30.89,5.4,12.03,10.61,1.02,1.93,4.8,2.95,167.07,81.16,441.74,64.83,-10.46,3.98,1.65,0.74,13.81,86.19,53.55,11.58,0.6255705711424052,0.0221006050829047,0.0041640666883453,0.1374760914415894,0.549211356184498,8.089501135668128,0.38,1.4,-2.33,0.000647520180339,0.0073682774205391,0.0308804137714543,-96.97316167783342,12.301163722669914,2,1,5,0
