회사명,거래소코드,회계년도,매출총이익(손실)(IFRS연결),매출액(수익)(*)(IFRS연결),매출총이익(손실)(IFRS),매출액(수익)(*)(IFRS),매출액총이익률
(주)플래스크,41590,17-Dec,2681671,35808360,2681671,35808360,7.488952301
(주)플랜티넷,75130,16-Dec,27804609,27804609,17365420,17365420,100
(주)플랜티넷,75130,17-Dec,22098488,22098488,15963826,15963826,100
(주)플레이위드,23770,16-Dec,7010827,11813009,7010827,11813009,59.34835908
(주)플레이위드,23770,17-Dec,6454494,11924641,6454494,11924641,54.12736534
(주)피델릭스,32580,16-Dec,7715665,56465192,7715665,56465192,13.66446252
(주)피델릭스,32580,17-Dec,10620376,61153253,10620376,61153253,17.36682103
(주)피씨디렉트,51380,16-Dec,10374002,208137846,10374002,208137846,4.984197828
(주)피씨디렉트,51380,17-Dec,11401130,227418001,11401130,227418001,5.013292681
(주)피앤텔,54340,16-Dec,2301426,28990544,669740,8299376,7.938540236
(주)피앤텔,54340,17-Dec,-955082,17991095,-445365,5324632,-5.308637412
(주)피에이치씨,57880,16-Dec,5107857,19040791,5397796,18777867,26.82586559
(주)피에이치씨,57880,17-Dec,-328034,15783076,2994230,14270454,-2.078390803
(주)피엔티,137400,16-Dec,22387156,108547853,22154524,110496260,20.62422736
(주)피엔티,137400,17-Dec,23636326,149777264,29477270,157081728,15.78098395
(주)피엔풍년,24940,16-Dec,21073440,76146752,21073440,76146752,27.674772
(주)피엔풍년,24940,17-Dec,19689754,67111333,19689754,67111333,29.33894041
(주)피제이메탈,128660,16-Dec,3166119,99365541,3166119,99365541,3.186334989
(주)피제이메탈,128660,17-Dec,8166969,135007816,8166969,135007816,6.049256437
(주)피제이전자,6140,16-Dec,8353510,105959818,8353510,105959818,7.883658313
(주)피제이전자,6140,17-Dec,8735818,98557233,8735818,98557233,8.863700546
(주)픽셀플러스,87600,16-Dec,13472920,73444378,13472920,73444378,18.34438573
(주)픽셀플러스,87600,17-Dec,9129734,54863317,9129734,54863317,16.64087135
(주)필옵틱스,161580,16-Dec,28375146,182780382,26406357,177220432,15.5241748
(주)필옵틱스,161580,17-Dec,41050910,285363858,38715101,279769940,14.38546223
(주)하림,136480,16-Dec,157270819,826023185,157045525,822135760,19.03951631
(주)하림,136480,17-Dec,160268137,867327538,157615654,866516642,18.47838677
(주)하림지주,3380,16-Dec,1315766781,6196497585,3683203,3683203,21.23404008
(주)하림지주,3380,17-Dec,1396713068,6934326039,12007594,12007594,20.14201611
(주)하이로닉,149980,16-Dec,9936091,15476750,9324481,14768148,64.20011307
(주)하이로닉,149980,17-Dec,11875258,18132156,9111801,14670508,65.49280736
(주)하이비젼시스템,126700,16-Dec,26872871,77544962,25343920,77082131,34.65456724
(주)하이비젼시스템,126700,17-Dec,59941550,168889854,57285691,165307462,35.49150442
(주)하이소닉,106080,16-Dec,59385,32294254,-1120241,32294254,0.183887202
(주)하이소닉,106080,17-Dec,3493408,43412643,497565,40084531,8.046982995
(주)하이텍팜,106190,16-Dec,7341300,54835655,7341300,54835655,13.38782221
(주)하이텍팜,106190,17-Dec,5533233,66049818,5533233,66049818,8.377362978
(주)하츠,66130,16-Dec,20738356,88233676,20738356,88233676,23.50390116
(주)하츠,66130,17-Dec,22342160,101913075,22342160,101913075,21.92276114
(주)한국가구,4590,16-Dec,19175950,57492409,4938304,10173707,33.35388155
(주)한국가구,4590,17-Dec,19017560,54766260,4961682,9407047,34.72495657
(주)한국경제티브이,39340,16-Dec,75275382,75275382,71295429,71295429,100
(주)한국경제티브이,39340,17-Dec,64845019,64845019,61105576,61105576,100
(주)한국비엔씨,226610,16-Dec,7767921,12444907,7767921,12444907,62.41847368
(주)한국비엔씨,256840,16-Dec,0,0,,,#DIV/0!
(주)한국비엔씨,256840,17-Dec,0,0,,,#DIV/0!
(주)한국비엔씨,226610,17-Dec,9319000,15016851,9319000,15016851,62.05695189
(주)한국아트라스비엑스,23890,16-Dec,105362500,554834783,104889706,554361989,18.9898873
(주)한국아트라스비엑스,23890,17-Dec,105491753,629926098,104222460,629506608,16.74668716
(주)한국코퍼레이션,50540,16-Dec,15421252,150491365,14649271,142614687,10.24726701
(주)한국코퍼레이션,50540,17-Dec,10411741,128538699,10411741,128538699,8.100082762
(주)한국큐빅,21650,16-Dec,11369218,122930620,1531042,19730981,9.248483413
(주)한국큐빅,21650,17-Dec,17179686,153762523,4076166,25500278,11.17286948
(주)한국테크놀로지,53590,16-Dec,-589542,4478417,-589542,4478417,-13.16407114
(주)한국테크놀로지,53590,17-Dec,2862025,9629681,2862025,9629681,29.7208703
(주)한국팩키지,37230,16-Dec,9558367,59078483,9558367,59078483,16.17910027
(주)한국팩키지,37230,17-Dec,8434517,56972317,8434517,56972317,14.80458834
(주)한글과컴퓨터,30520,16-Dec,93784686,101244103,81339886,89920951,92.63224546
(주)한글과컴퓨터,30520,17-Dec,110142325,134111283,87575868,94824117,82.12756044
(주)한네트,52600,16-Dec,5661975,28849127,5661975,28849127,19.62615715
(주)한네트,52600,17-Dec,4414829,27605285,4414829,27605285,15.99269488
(주)한빛소프트,47080,16-Dec,7789324,30726796,5785755,27092790,25.35026431
(주)한빛소프트,47080,17-Dec,11642559,39295854,9153229,32845297,29.6279577
(주)한송네오텍,226440,16-Dec,0,0,,,#DIV/0!
(주)한송네오텍,226440,17-Dec,0,0,,,#DIV/0!
(주)한일진공,123840,16-Dec,4474572,19941437,4593841,19867070,22.43856348
(주)한일진공,123840,17-Dec,3504839,22873827,6019546,21692056,15.32248626
(주)한창바이오텍,43090,16-Dec,3156153,15718627,3156153,15718627,20.07906289
(주)한창바이오텍,43090,17-Dec,5005576,19592676,5005576,19592676,25.54819975
(주)한컴위드,54920,16-Dec,8333263,14475417,8333263,14475417,57.56837955
(주)한컴위드,54920,17-Dec,8444427,16388738,8444427,16388738,51.52579167
(주)한컴지엠디,77280,16-Dec,5495247,15025709,4709703,7588653,36.57229752
(주)한컴지엠디,77280,17-Dec,6009141,9540700,5723657,9025876,62.98427788
(주)한탑,2680,16-Dec,19094275,128079970,13060334,86762394,14.90808828
(주)한탑,2680,17-Dec,17276899,125094326,10786787,82297638,13.81109724
(주)한프,66110,16-Dec,2247670,18374828,1138324,16129918,12.23233219
(주)한프,66110,17-Dec,582010,14154362,225703,13036483,4.111877314
(주)핸디소프트,220180,16-Dec,11580975,36873136,11563028,36883856,31.40762153
(주)핸디소프트,220180,17-Dec,10521519,40148155,10607154,40261885,26.20673104
(주)행남사,8800,16-Dec,2423844,27950372,2423844,27950372,8.671956137
(주)행남사,8800,17-Dec,-1321396,15317216,-1321396,15317216,-8.626867963
(주)헥토이노베이션,214180,16-Dec,40689675,40689675,35128632,35128632,100
(주)헥토이노베이션,214180,17-Dec,80478876,80478876,40834832,40834832,100
(주)헬릭스미스,84990,16-Dec,6300549,6844032,6300549,6844032,92.0590231
(주)헬릭스미스,84990,17-Dec,2588292,3157909,2588292,3157909,81.9622098
(주)현대공업,170030,16-Dec,31967795,213171116,10668420,138134928,14.996307
(주)현대공업,170030,17-Dec,18878597,176625545,8377559,129582299,10.6884862
(주)현대바이오랜드,52260,16-Dec,38393443,97808342,36072643,95716334,39.25375097
(주)현대바이오랜드,52260,17-Dec,37158171,102557180,33658806,98467385,36.23166218
(주)현대에버다임,41440,16-Dec,63809338,337351568,53151731,299199052,18.91478921
(주)현대에버다임,41440,17-Dec,64803549,340266775,56793025,315435868,19.04492409
(주)현대이지웰,90850,16-Dec,26520782,52319004,25825349,50564901,50.69053302
(주)현대이지웰,90850,17-Dec,29283347,58370401,28092543,54172708,50.1681443
(주)협진,138360,16-Dec,4141756,25074100,3965519,22548709,16.51806446
(주)협진,138360,17-Dec,3433388,24052602,3183264,20298942,14.2744972
(주)형지아이앤씨,11080,16-Dec,79717523,128649103,79207037,128267673,61.96508265
(주)형지아이앤씨,11080,17-Dec,61900945,113532672,61900945,113532672,54.52258272
(주)홈센타홀딩스,60560,16-Dec,7570416,95729699,6979727,40823629,7.908116373
(주)홈센타홀딩스,60560,17-Dec,21736282,234365787,8068511,32636895,9.274511557
(주)홈캐스트,64240,16-Dec,40266379,122054084,40266379,122054084,32.99060358
(주)홈캐스트,64240,17-Dec,11718388,40919825,11718388,40919825,28.6374343
(주)화신정공,126640,16-Dec,8450232,205033653,8450232,205033653,4.121387819
(주)화신정공,126640,17-Dec,7185611,200390186,7185611,200390186,3.585809836
(주)화신테크,86250,16-Dec,-5911358,36054770,2968907,32797975,-16.39549497
(주)화신테크,86250,17-Dec,5577172,33534601,4791881,34360710,16.63109694
(주)화진,134780,16-Dec,21951925,113266461,13817107,77514373,19.38078122
(주)화진,134780,17-Dec,17002446,89049286,10856097,62724240,19.09329851
(주)휴럼,284420,16-Dec,0,0,,,#DIV/0!
(주)휴럼,284420,17-Dec,0,0,,,#DIV/0!
(주)휴맥스,115160,16-Dec,269149557,1350510226,144606392,916514546,19.92947197
(주)휴맥스,115160,17-Dec,283871783,1611589047,192662456,1266343711,17.6144026
(주)휴맥스홀딩스,28080,16-Dec,5619171,5619171,4560517,4560517,100
(주)휴맥스홀딩스,28080,17-Dec,-8417480,4081990,4870712,4870712,-206.2102063
(주)휴먼엔,32860,16-Dec,4445298,66851114,3372783,41634049,6.649549625
(주)휴먼엔,32860,17-Dec,12150675,114876622,8373449,55103282,10.57715207
(주)휴메딕스,200670,16-Dec,22505332,47133617,21609113,45060894,47.74794177
(주)휴메딕스,200670,17-Dec,24175345,54727016,22278185,50279744,44.17442566
(주)휴비츠,65510,16-Dec,29278580,66923364,24061849,60727627,43.74941463
(주)휴비츠,65510,17-Dec,28489768,70387883,22772650,62911713,40.47538694
(주)휴센텍,215090,16-Dec,0,0,,,#DIV/0!
(주)휴센텍,215090,17-Dec,0,0,,,#DIV/0!
(주)휴엠앤씨,263920,16-Dec,7077340,27164350,7077340,27164350,26.05378005
(주)휴엠앤씨,263920,17-Dec,4297609,27120409,4297609,27120409,15.84640187
(주)휴온스,243070,16-Dec,89283235,168966126,89204850,167572193,52.84090789
(주)휴온스,243070,17-Dec,154464294,284838205,152799108,278012170,54.22878367
(주)휴온스글로벌,84110,16-Dec,88654854,163712232,10740870,10740870,54.1528589
(주)휴온스글로벌,84110,17-Dec,193853722,325350642,25861844,25861844,59.58301505
(주)흥국,10240,16-Dec,9664470,62732006,7901248,55073948,15.40596358
(주)흥국,10240,17-Dec,14838543,91625420,10210885,74263798,16.19478852
(주)흥국에프엔비,189980,16-Dec,15599779,41377160,13994607,40254435,37.70142513
(주)흥국에프엔비,189980,17-Dec,15476157,44898941,13884516,43667407,34.46886865
(주)희림종합건축사사무소,37440,16-Dec,20331312,139772638,20286595,139540970,14.54598861
(주)희림종합건축사사무소,37440,17-Dec,28168241,159493989,27525631,158572902,17.66100477
(주)힘스,238490,16-Dec,16254892,50875860,16254892,50875860,31.95010758
(주)힘스,238490,17-Dec,29602407,91425665,29602407,91425665,32.37866194
KB오토시스(주),24120,16-Dec,26684332,167374755,23733468,157661547,15.94286546
KB오토시스(주),24120,17-Dec,26836340,164260096,23750933,151635499,16.33771114
KD(주),44180,16-Dec,6176631,35750504,5334410,30667527,17.27704594
KD(주),44180,17-Dec,1866390,22401619,1114720,17135925,8.331496041
가온미디어(주),78890,16-Dec,74043623,436903297,72672472,427119276,16.94737108
가온미디어(주),78890,17-Dec,80909425,528373716,78114454,519360954,15.31291632
감성코퍼레이션(주),36620,16-Dec,1378605,12002092,1378605,12002092,11.48637254
감성코퍼레이션(주),36620,17-Dec,1801601,14828772,1801601,14828772,12.14936072
갤럭시아머니트리(주),94480,16-Dec,24749753,53853719,24578832,53240652,45.95737019
갤럭시아머니트리(주),94480,17-Dec,29722239,69129594,29721229,69122271,42.99495669
경남스틸(주),39240,16-Dec,14273054,265518715,14273054,265518715,5.375535958
경남스틸(주),39240,17-Dec,16238361,286980520,16238361,286980520,5.658349563
경남제약(주),53950,16-Dec,17442002,39758131,17442002,39758131,43.8702765
경남제약(주),53950,17-Dec,17110712,40171227,17110712,40171227,42.59444702
경동제약(주),11040,16-Dec,94969256,158599151,94478902,157010995,59.8800532
경동제약(주),11040,17-Dec,103340731,177772468,102368487,175565925,58.13089741
경창산업(주),24910,16-Dec,83133433,645787378,54785105,538331209,12.87318951
경창산업(주),24910,17-Dec,48331485,550283024,28839035,468698520,8.783023079
고려신용정보(주),49720,16-Dec,84869062,84869062,84493481,84493481,100
고려신용정보(주),49720,17-Dec,87786993,87786993,87786993,87786993,100
고려제약(주),14570,16-Dec,22736018,55308133,22736018,55308133,41.10791084
고려제약(주),14570,17-Dec,22921023,55402563,22921023,55402563,41.37177372
광진실업(주),26910,16-Dec,4226844,38235287,4226844,38235287,11.05482483
광진실업(주),26910,17-Dec,4530716,42494221,4530716,42494221,10.66195801
국일신동(주),60480,16-Dec,2336047,27699446,2336047,27699446,8.433551343
국일신동(주),60480,17-Dec,5734268,33305118,5734268,33305118,17.21737782
국일제지(주),78130,16-Dec,6096259,40446022,6096259,40446022,15.07257994
국일제지(주),78130,17-Dec,6135678,43992705,6135678,43992705,13.94703508
글로벌에스엠테크리미티드,900070,16-Dec,29649620,109514967,,,27.07357799
글로벌에스엠테크리미티드,900070,17-Dec,27394816,104699595,,,26.16515947
글로벌텍스프리(주),204620,16-Dec,0,0,,,#DIV/0!
글로벌텍스프리(주),204620,17-Dec,32962878,32962878,28128565,28128565,100
글로본(주),19660,16-Mar,0,0,,,#DIV/0!
글로본(주),19660,17-Dec,3015036,7109864,3015036,7109864,42.40638077
금강철강(주),53260,16-Dec,10519059,162710392,10494855,162071107,6.464896846
금강철강(주),53260,17-Dec,10565885,197209289,10473991,196478390,5.357701482
나노캠텍(주),91970,16-Dec,8334718,53086259,7112080,34747904,15.70033029
나노캠텍(주),91970,17-Dec,6378455,64733832,6978241,46304365,9.853356125
나라엠앤디(주),51490,16-Dec,13631605,131016323,11880810,95613415,10.40450891
나라엠앤디(주),51490,17-Dec,20218447,140866034,16549255,102137232,14.35296106
나무기술(주),242040,16-Dec,0,0,,,#DIV/0!
나무기술(주),242040,17-Dec,0,0,,,#DIV/0!
나이스정보통신(주),36800,16-Dec,106072359,317066479,102583752,276593562,33.45429619
나이스정보통신(주),36800,17-Dec,116443386,366436947,107135858,243324925,31.77719576
나이스평가정보(주),30190,16-Dec,345547072,345547072,288665097,288665097,100
나이스평가정보(주),30190,17-Dec,360404385,360404385,301384740,301384740,100
남화토건(주),91590,16-Dec,7575084,64560813,7208610,61133907,11.73325373
남화토건(주),91590,17-Dec,9015400,66352445,8486210,61797876,13.58714061
넥슨지티(주),41140,16-Dec,43379848,61176392,37508564,54353290,70.90945801
넥슨지티(주),41140,17-Dec,25699903,49273127,14230133,42950845,52.15805159
농업회사법인(주)농우바이오,54050,16-Dec,55897365,103088564,46045715,82836511,54.22266334
농업회사법인(주)농우바이오,54050,17-Dec,56078071,104456089,46993625,87588908,53.68578466
뉴지랩파마(주),214870,16-Dec,2289086,32877051,2289086,32877051,6.96256486
뉴지랩파마(주),214870,17-Dec,226067,30603266,226067,30603266,0.738702203
다믈멀티미디어(주),93640,16-Dec,7134536,25657732,7134536,25657732,27.80657308
다믈멀티미디어(주),93640,17-Dec,5124522,18332541,5124522,18332541,27.95314627
대동금속(주),20400,16-Dec,4441671,61096103,4441671,61096103,7.269974322
대동금속(주),20400,17-Dec,6293350,74709305,6293350,74709305,8.423783356
대동기어(주),8830,16-Dec,2839859,92871384,2839859,92871384,3.057840723
대동기어(주),8830,17-Dec,8305496,113492983,8305496,113492983,7.318070052
대봉엘에스(주),78140,16-Dec,20269806,71038610,14800194,63361641,28.53350593
대봉엘에스(주),78140,17-Dec,19499039,65651788,12872435,56676287,29.70069757
대아티아이(주),45390,16-Dec,27871105,99036870,20045344,78046983,28.14215049
대아티아이(주),45390,17-Dec,21129337,85793071,16346518,72213346,24.62825582
대양전기공업(주),108380,16-Dec,31694474,174947504,25526988,152735017,18.11656255
대양전기공업(주),108380,17-Dec,28009535,143063987,21942627,120118833,19.57832686
대양제지공업(주),6580,16-Dec,21875723,195138324,14370409,122454390,11.21036737
대양제지공업(주),6580,17-Dec,20475294,262916771,15061036,168407132,7.787747401
대원미디어(주),48910,16-Dec,23651668,94993117,7328778,45442713,24.89829658
대원미디어(주),48910,17-Dec,28997045,120735136,10826205,65863620,24.01707238
대원산업(주),5710,16-Dec,70353648,823571833,42333649,613515432,8.542502934
대원산업(주),5710,17-Dec,71792513,797044137,56593911,659699891,9.007344721
대정화금(주),120240,16-Dec,15541942,60942765,15541942,60942765,25.50252192
대정화금(주),120240,17-Dec,16694548,66494216,16694548,66494216,25.10676718
대주산업(주),3310,16-Dec,18456209,85050936,18456209,85050936,21.70018329
대주산업(주),3310,17-Dec,18650636,85513866,18650636,85513866,21.8100723
대주전자재료(주),78600,16-Dec,18514341,67911464,14106357,48840326,27.26246779
대주전자재료(주),78600,17-Dec,19015671,93390771,14382539,71998264,20.36140273
대한광통신(주),10170,16-Dec,14090121,116472058,13682792,116012489,12.09742598
대한광통신(주),10170,17-Dec,30090942,139662357,29926892,135510913,21.54549203
대한그린파워(주),60900,16-Dec,1784441,33182396,1784441,33182396,5.377673752
대한그린파워(주),60900,17-Dec,-2675794,32140229,-2675794,32140229,-8.325373164
대한뉴팜(주),54670,16-Dec,60944420,109403129,60944420,109403129,55.70628606
대한뉴팜(주),54670,17-Dec,69978255,130816029,69978255,130816029,53.49363953
대한약품공업(주),23910,16-Dec,43616479,139436904,43616479,139436904,31.28044137
대한약품공업(주),23910,17-Dec,54789048,144439321,54789048,144439321,37.93222484
대화제약(주),67080,16-Dec,44560804,142288247,38504706,81959815,31.31727668
대화제약(주),67080,17-Dec,46320610,122199862,42139589,85802226,37.90561564
