회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS연결),재고자산(*)(IFRS연결),매출액(수익)(*)(IFRS),재고자산(*)(IFRS),재고자산회전률2019
(주)에이치케이,44780,18-Dec,55488123,27874064,48566224,23551236,1.990672153
(주)에이치케이,44780,19-Dec,54958238,24803702,44991567,21693023,2.215727233
(주)에이텍,45660,18-Dec,98223147,8643134,98223147,8643134,11.3642976
(주)에이텍,45660,19-Dec,99256874,6324902,99256874,6324902,15.69302955
(주)에이텍티앤,224110,18-Dec,118586165,23039560,17947100,1823624,5.147067262
(주)에이텍티앤,224110,19-Dec,128024267,18901385,16407998,3359044,6.773274392
(주)에이트원,230980,18-Dec,37534312,15000500,5076666,6851600,2.50220406
(주)에이트원,230980,19-Dec,13058815,4238118,10003909,4113791,3.081276878
(주)에이티세미콘,89530,18-Dec,119592451,4604281,119592451,4604281,25.97418598
(주)에이티세미콘,89530,19-Dec,128076925,6326165,125928665,6325805,20.24558718
(주)에이팩트,200470,18-Dec,47115235,0,47115235,0,#DIV/0!
(주)에이팩트,200470,19-Dec,46841017,0,46841017,0,#DIV/0!
(주)에이팸,73070,18-Dec,76202953,12499114,71232941,11316290,6.096668372
(주)에이팸,73070,19-Dec,50587576,9296356,47823695,6204336,5.441656494
(주)에이프로젠헬스케어앤게임즈,109960,18-Dec,19416757,86401,19610733,86401,224.7283828
(주)에이프로젠헬스케어앤게임즈,109960,19-Dec,21901096,768535,21873920,768536,28.49720052
(주)에치에프알,230240,18-Dec,134994659,26283599,104029651,18927825,5.13607969
(주)에치에프알,230240,19-Dec,156662931,30533425,138217524,22098046,5.130866616
(주)에코마케팅,230360,18-Dec,62103162,4259872,29011478,0,14.57864509
(주)에코마케팅,230360,19-Dec,111354943,15802823,40702206,0,7.046522194
(주)에코프로,86520,18-Dec,669407171,165204748,83086320,10634382,4.051985062
(주)에코프로,86520,19-Dec,702272501,231243997,93361225,15256678,3.036932894
(주)에코프로비엠,247540,18-Dec,589185698,138721495,589185698,138721495,4.247255971
(주)에코프로비엠,247540,19-Dec,616085055,158862987,616085055,158862987,3.87809059
(주)에프알텍,73540,18-Dec,24607102,1805653,24525643,1805653,13.62781332
(주)에프알텍,73540,19-Dec,26150315,1697737,26148549,1697737,15.4030424
(주)에프앤리퍼블릭,64090,18-Dec,102914918,38737693,101451331,38654752,2.656712624
(주)에프앤리퍼블릭,64090,19-Dec,34123439,24863094,31936073,24319804,1.372453444
(주)에프에스엔,214270,18-Dec,125414863,0,37136316,0,#DIV/0!
(주)에프에스엔,214270,19-Dec,145425213,209841,38506961,0,693.0257338
(주)에프에스티,36810,18-Dec,165054024,12269886,164438268,12231663,13.45196068
(주)에프에스티,36810,19-Dec,125729654,22605461,121655204,21616053,5.561915061
(주)에프엔씨엔터테인먼트,173940,18-Dec,74014342,716435,47581669,194414,103.3092214
(주)에프엔씨엔터테인먼트,173940,19-Dec,84190079,691107,53546880,346357,121.8191669
(주)엑사이엔씨,54940,18-Dec,224054110,18370078,151515263,6954981,12.19668801
(주)엑사이엔씨,54940,19-Dec,247113216,19086833,139762658,6304485,12.94678986
(주)엑세스바이오인코퍼레이션,950130,18-Dec,40239207,12147933,37584855,9290994,3.312432411
(주)엑세스바이오인코퍼레이션,950130,19-Dec,43058688,8095298,37379390,6258832,5.31897504
(주)엑셈,205100,18-Dec,32359592,0,22614987,0,#DIV/0!
(주)엑셈,205100,19-Dec,34454978,24874,24786109,24874,1385.180429
(주)엑시콘,92870,18-Dec,56474117,14359397,56483838,14341548,3.932903102
(주)엑시콘,92870,19-Dec,38230244,10568211,38226674,10568211,3.617475465
(주)엔바이오니아,317870,18-Dec,8544681,1840505,8544681,1840505,4.642574185
(주)엔바이오니아,317870,19-Dec,9720397,2291716,9720397,2291716,4.241536473
(주)엔에스,217820,18-Dec,50648403,28425706,43702837,28425706,1.781781708
(주)엔에스,217820,19-Dec,65057075,42889515,57996003,42889515,1.516852662
(주)엔에스엔,31860,18-Dec,10306353,1610491,10278928,1560695,6.399509839
(주)엔에스엔,31860,19-Dec,15368805,1621435,9082944,1350015,9.47852057
(주)엔에이치엔벅스,104200,18-Dec,89652083,147294,84512339,147294,608.6607941
(주)엔에이치엔벅스,104200,19-Dec,84847822,360632,81514992,360632,235.2753555
(주)엔이능률,53290,18-Dec,85990357,19723148,85990357,19723148,4.359869783
(주)엔이능률,53290,19-Dec,84632802,17749684,84632802,17749684,4.768130069
(주)엔지스테크널러지,208860,18-Dec,4188910,0,4188910,0,#DIV/0!
(주)엔지스테크널러지,208860,19-Dec,6299597,3881198,4265217,0,1.623106319
(주)엔지켐생명과학,183490,18-Dec,31034039,7127739,31034039,7127739,4.353980835
(주)엔지켐생명과학,183490,19-Dec,31468723,7846630,31468723,7846630,4.010476217
(주)엔케이맥스,182400,18-Dec,6268827,3274641,5922253,3183511,1.914355497
(주)엔케이맥스,182400,19-Dec,8749218,4008424,6695324,2645309,2.182707718
(주)엔텔스,69410,18-Dec,62313287,0,61950966,0,#DIV/0!
(주)엔텔스,69410,19-Dec,60229899,0,59187823,0,#DIV/0!
(주)엔투텍,227950,18-Dec,19115790,6800298,19046948,6800298,2.811022399
(주)엔피,291230,18-Dec,0,0,,,#DIV/0!
(주)엔피,291230,19-Dec,0,0,,,#DIV/0!
(주)엔피디,198080,18-Dec,259374087,23735615,155229484,8025,10.92763288
(주)엔피디,198080,19-Dec,308704363,30380214,187714065,15774,10.16136236
(주)엔피케이,48830,18-Dec,67274847,3978102,58475760,3015300,16.91129262
(주)엔피케이,48830,19-Dec,65034697,3454216,61831770,3386682,18.8276289
(주)엘디티,96870,18-Dec,7188415,1317829,7188415,1317829,5.454740334
(주)엘디티,96870,19-Dec,6955660,1949990,6955660,1949990,3.567023421
(주)엘아이에스,138690,18-Dec,211363819,13451634,210373463,13342824,15.71287317
(주)엘아이에스,138690,19-Dec,145119083,62659736,142669434,62165712,2.315986186
(주)엘앤씨바이오,290650,18-Dec,21240894,5580743,20823971,5580743,3.806105029
(주)엘앤씨바이오,290650,19-Dec,29151665,6229655,25235143,6229655,4.679499105
(주)엘앤에프,66970,18-Dec,505664305,121263134,494339484,106244984,4.169975559
(주)엘앤에프,66970,19-Dec,313264235,138611898,312072283,126870202,2.260009707
(주)엘앤케이바이오메드,156100,18-Dec,31323219,20213385,22801032,13106390,1.549627586
(주)엘앤케이바이오메드,156100,19-Dec,25776889,19263454,19470887,12100741,1.338123942
(주)엘엑스세미콘,108320,18-Dec,791818132,104091110,791817912,104091110,7.606971739
(주)엘엑스세미콘,108320,19-Dec,867122050,118843368,867122050,118843368,7.296343621
(주)엘엠에스,73110,18-Dec,109393200,11181141,80278509,7555766,9.783724219
(주)엘엠에스,73110,19-Dec,163181110,30106795,145464657,16741597,5.420075767
(주)엘오티베큠,83310,18-Dec,169314397,21434447,159675553,17637293,7.899172626
(주)엘오티베큠,83310,19-Dec,150245826,25611668,147403941,18269045,5.866303827
(주)엠게임,58630,18-Dec,27118175,202501,27301974,0,133.9162523
(주)엠게임,58630,19-Dec,37630626,27277,37541897,0,1379.573487
(주)엠디에스테크,86960,18-Dec,158945065,17194729,106962693,11644292,9.243824954
(주)엠디에스테크,86960,19-Dec,154901982,11360446,116923000,9644291,13.63520253
(주)엠씨넥스,97520,18-Dec,696954048,54426382,627641511,17364439,12.80544512
(주)엠씨넥스,97520,19-Dec,1267712135,77494334,1184887089,21379240,16.35877192
(주)엠아이텍,179290,18-Dec,29599153,7605215,29599153,7605215,3.891954797
(주)엠아이텍,179290,19-Dec,32654539,8805821,32654539,8805821,3.708290119
(주)엠앤씨생명과학,225860,18-Dec,0,0,,,#DIV/0!
(주)엠앤씨생명과학,225860,19-Dec,0,0,,,#DIV/0!
(주)엠에스씨,9780,18-Dec,144605455,34921946,144605086,34894485,4.140818928
(주)엠에스씨,9780,19-Dec,149239104,39583994,149239104,39514612,3.770188122
(주)엠에스오토텍,123040,18-Dec,891949819,90143238,245348920,3530781,9.894805631
(주)엠에스오토텍,123040,19-Dec,1274416674,99748984,273754814,4440236,12.77623714
(주)엠투엔,33310,18-Dec,53252622,4846405,29208004,3669365,10.98806682
(주)엠투엔,33310,19-Dec,46465722,3522757,27260839,1986237,13.19015816
(주)엠플러스,259630,18-Dec,78114604,24222577,78114604,24222577,3.22486761
(주)엠플러스,259630,19-Dec,104343607,68449174,104343607,68449174,1.524395415
(주)엠피대산,65150,18-Dec,119809794,10389104,65652118,1128842,11.53225475
(주)엠피대산,65150,19-Dec,109949106,10200107,61840102,1107278,10.77921104
(주)연우,115960,18-Dec,272929163,22821020,271933167,21800497,11.95955146
(주)연우,115960,19-Dec,294610114,18172731,292405059,17109202,16.21165878
(주)연이비앤티,90740,18-Dec,287318792,14860291,11649150,193990,19.33466794
(주)연이비앤티,90740,19-Dec,316139182,14353263,9092417,57371,22.02559669
(주)영우디에스피,143540,18-Dec,146297534,10197876,145959793,10197876,14.34588281
(주)영우디에스피,143540,19-Dec,100432751,12529629,100432751,12529629,8.015620494
(주)예림당,36000,18-Dec,761109382,19426811,22951678,8508969,39.17829756
(주)예림당,36000,19-Dec,835889331,20849033,18398297,6517130,40.09247484
(주)예선테크,250930,18-Dec,0,0,,,#DIV/0!
(주)예선테크,250930,19-Dec,58932975,6367491,25475578,1226701,9.255289878
(주)예스티,122640,18-Dec,92091501,25000381,92091501,25000381,3.683603902
(주)예스티,122640,19-Dec,53365358,10217881,53365358,9638194,5.222742171
(주)오공,45060,18-Dec,150657894,16596244,54049935,6390816,9.077830743
(주)오공,45060,19-Dec,151927490,14962295,56984478,6462875,10.15402316
(주)오디텍,80520,18-Dec,45225863,7232364,41466914,6142417,6.253261451
(주)오디텍,80520,19-Dec,41649157,8558317,37731934,7240267,4.86651254
(주)오르비텍,46120,18-Dec,69213196,22782854,67921225,22782854,3.037951084
(주)오르비텍,46120,19-Dec,74944341,22135230,74556580,22135230,3.385749369
(주)오리엔탈정공,14940,18-Dec,77475080,11660561,41201091,7005528,6.644198337
(주)오리엔탈정공,14940,19-Dec,130107247,7479993,59522470,7094376,17.39403326
(주)오리엔트정공,65500,18-Dec,98179112,12024855,62891832,3671063,8.16468157
(주)오리엔트정공,65500,19-Dec,97332735,14699524,65499093,4046152,6.6214889
(주)오리콤,10470,18-Dec,182757797,0,106964120,0,#DIV/0!
(주)오리콤,10470,19-Dec,198545882,0,113009121,0,#DIV/0!
(주)오스코텍,39200,18-Dec,18702672,1001545,11688259,1001545,18.67382095
(주)오스코텍,39200,19-Dec,4368520,1015757,4374303,1015757,4.300753034
(주)오스테오닉,226400,18-Dec,9084786,4303506,9084786,4303506,2.111019713
(주)오스테오닉,226400,19-Dec,11161204,7228862,11161204,7228862,1.543978015
(주)오스템,31510,18-Dec,152338949,9926848,142300336,8921178,15.34615509
(주)오스템,31510,19-Dec,147018157,10649882,123697655,9317862,13.80467474
(주)오이솔루션,138080,18-Dec,81504310,19739638,81406056,19739638,4.128966803
(주)오이솔루션,138080,19-Dec,210283059,24222133,210242068,24222133,8.681442671
(주)오킨스전자,80580,18-Dec,34065696,6837086,31857846,6837086,4.982487569
(주)오킨스전자,80580,19-Dec,38478884,7741810,36620071,7741810,4.970269743
(주)오텍,67170,18-Dec,918665962,143571156,107877546,5254182,6.39868054
(주)오텍,67170,19-Dec,952257433,207896728,100678798,8261509,4.580434922
(주)오파스넷,173130,18-Dec,79083415,4752215,79083415,4752215,16.64137986
(주)오파스넷,173130,19-Dec,104149383,11537211,104149383,11537211,9.027258234
(주)오픈베이스,49480,18-Dec,146734696,6629935,45006289,2406469,22.132147
(주)오픈베이스,49480,19-Dec,157437309,11551225,53749679,3148049,13.62949029
(주)오하임아이엔티,309930,18-Dec,0,0,,,#DIV/0!
(주)오하임아이엔티,309930,19-Dec,0,0,,,#DIV/0!
(주)옵투스제약,131030,18-Dec,49624684,4985342,49624684,4985342,9.954118293
(주)옵투스제약,131030,19-Dec,60441371,5819637,60441371,5819637,10.38576306
(주)옵트론텍,82210,18-Dec,143579294,32489277,128773136,7244369,4.419282522
(주)옵트론텍,82210,19-Dec,238899888,47131079,163866344,7969687,5.068839778
(주)옵티팜,153710,18-Dec,13958304,727519,13958304,727519,19.18617108
(주)옵티팜,153710,19-Dec,13652787,673790,13652787,673790,20.26267383
(주)와이비엠넷,57030,18-Dec,62611447,5125645,62611447,5125645,12.21533036
(주)와이비엠넷,57030,19-Dec,60080366,4630788,60080366,4630788,12.97411283
(주)와이솔,122990,18-Dec,433566057,33522813,260037522,11610208,12.93346286
(주)와이솔,122990,19-Dec,370317281,36811138,185060777,9770786,10.05992482
(주)와이어블,65530,18-Dec,65938407,0,65938407,0,#DIV/0!
(주)와이어블,65530,19-Dec,86274637,0,86274637,0,#DIV/0!
(주)와이엔텍,67900,18-Dec,76070963,96655,61772441,96655,787.0359837
(주)와이엔텍,67900,19-Dec,98620699,111730,86238104,111730,882.6698201
(주)와이오엠,66430,18-Dec,30702210,996598,30702210,996598,30.80701547
(주)와이오엠,66430,19-Dec,58051573,1563417,58051573,1563417,37.13121515
(주)와이제이엠게임즈,193250,18-Dec,40575569,7309627,16761006,63323,5.550976678
(주)와이제이엠게임즈,193250,19-Dec,40634666,5665473,10368775,68012,7.172334243
(주)와이즈버즈,273060,18-Dec,0,0,,,#DIV/0!
(주)와이즈버즈,273060,19-Dec,0,0,,,#DIV/0!
(주)와이지-원,19210,18-Dec,390942261,293624244,340264272,161664081,1.331437267
(주)와이지-원,19210,19-Dec,427959618,292125534,330868998,145803916,1.464985317
(주)와이지엔터테인먼트,122870,18-Dec,285846341,23160721,171135361,9151873,12.34185849
(주)와이지엔터테인먼트,122870,19-Dec,264459739,16051928,147685997,2849351,16.47526322
(주)와이티엔,40300,18-Dec,132360036,379134,132360036,379134,349.1114909
(주)와이티엔,40300,19-Dec,130801036,756017,127781800,756017,173.0133529
(주)우리기술,32820,18-Dec,28192115,4185571,24608969,3291404,6.735548149
(주)우리기술,32820,19-Dec,32592805,9362944,16734827,4701601,3.481042394
(주)우리넷,115440,18-Dec,44587381,14264269,44587381,14264269,3.125809041
(주)우리넷,115440,19-Dec,73657576,15288606,73657576,15288606,4.817808504
(주)우리로,46970,18-Dec,55853881,11614769,31974403,8597086,4.808867141
(주)우리로,46970,19-Dec,115364639,10321315,101536211,7817092,11.17731985
(주)우양,103840,18-Dec,107436932,23547720,107436932,23547720,4.562519514
(주)우양,103840,19-Dec,117909007,24578127,117909007,24578127,4.79731458
(주)우정바이오,215380,18-Dec,23758076,6951723,23758076,6951723,3.417580936
(주)우정바이오,215380,19-Dec,32290408,4837270,32290408,4837270,6.675337122
(주)우주일렉트로닉스,65680,18-Dec,186608231,19288997,183888315,16995538,9.674335633
(주)우주일렉트로닉스,65680,19-Dec,191008494,21962199,190004370,19146843,8.69714795
(주)원바이오젠,307280,18-Dec,0,0,,,#DIV/0!
(주)원바이오젠,278380,18-Dec,0,0,,,#DIV/0!
(주)원바이오젠,307280,19-Dec,0,0,,,#DIV/0!
(주)원바이오젠,278380,19-Dec,11545982,1749553,11545982,1749553,6.599389673
(주)원익,32940,18-Dec,80295123,11687378,22345963,6969807,6.870242667
(주)원익,32940,19-Dec,90386053,9031796,22145254,5114960,10.00753925
(주)원익머트리얼즈,104830,18-Dec,233464558,20151284,224289006,22249077,11.58559216
(주)원익머트리얼즈,104830,19-Dec,220839808,31036795,221820237,26131581,7.115419231
(주)원익아이피에스,240810,18-Dec,649312685,184483394,649002716,184430794,3.519626731
(주)원익아이피에스,240810,19-Dec,669241557,322203788,668654506,322174838,2.077075385
(주)원익큐브,14190,18-Dec,231806852,23715962,227395927,23639434,9.774296822
(주)원익큐브,14190,19-Dec,203876378,22782412,199362469,22712146,8.948849577
(주)원익큐엔씨,74600,18-Dec,266463980,56344374,192230978,31170996,4.729202955
(주)원익큐엔씨,74600,19-Dec,263059923,52287798,174218148,32517055,5.031000215
(주)원익피앤이,131390,18-Dec,102753495,57875509,99185339,56328785,1.775422744
(주)원익피앤이,131390,19-Dec,147158084,77315462,136704082,75140931,1.903346112
(주)원익홀딩스,30530,18-Dec,500162429,72982015,254826613,52342397,6.853228552
(주)원익홀딩스,30530,19-Dec,450752790,68802755,203149271,26284845,6.551377049
(주)원일특강,12620,18-Dec,255861298,39423935,238369106,38761731,6.489998982
(주)원일특강,12620,19-Dec,255805707,36459449,241196523,35006626,7.016170403
(주)원풍,8370,18-Dec,68294682,9385626,68294682,9227756,7.276518583
(주)원풍,8370,19-Dec,72852529,7491951,72852529,7491951,9.724106444
(주)월덱스,101160,18-Dec,105542800,28072647,75606399,15355875,3.759631217
(주)월덱스,101160,19-Dec,117442639,26726664,82834543,12081642,4.394212424
(주)웨이버스,336060,19-Dec,0,0,,,#DIV/0!
(주)웨이브일렉트로닉스,95270,18-Dec,48067633,7970936,26684033,7365804,6.030362432
(주)웨이브일렉트로닉스,95270,19-Dec,37284783,6990312,23608298,6109329,5.333779522
(주)웰크론,65950,18-Dec,394766547,22392255,104292911,14769660,17.62960215
(주)웰크론,65950,19-Dec,391915114,24541308,102378629,17845195,15.96960985
(주)웰크론한텍,76080,18-Dec,264346513,543737,182624707,0,486.1661299
(주)웰크론한텍,76080,19-Dec,270764971,22017,233564578,22017,12297.99569
(주)웹스,196700,18-Dec,28446124,8108368,27209911,6251727,3.508242842
(주)웹스,196700,19-Dec,28492652,10083253,26924130,6570967,2.825740066
(주)웹젠,69080,18-Dec,218877009,118043,210124927,88948,1854.214219
(주)웹젠,69080,19-Dec,176051926,47517,170826945,45599,3705.030326
(주)위니아,71460,18-Dec,557360715,100727152,522475803,100042810,5.533371131
(주)위니아,71460,19-Dec,750478399,103417034,608092216,95940150,7.256816116
(주)위닉스,44340,18-Dec,330556897,52705580,281970691,37849400,6.271762819
(주)위닉스,44340,19-Dec,386234284,60043095,332959915,40834773,6.432617839
(주)위메이드,112040,18-Dec,127075870,0,19591377,0,#DIV/0!
(주)위메이드,112040,19-Dec,113648124,0,17228695,0,#DIV/0!
(주)위메이드맥스,101730,18-Dec,28752747,0,11111658,0,#DIV/0!
(주)위메이드맥스,101730,19-Dec,30487912,0,8996643,0,#DIV/0!
(주)위메이드플레이,123420,18-Dec,85986810,0,75881865,0,#DIV/0!
(주)위메이드플레이,123420,19-Dec,84400907,0,73641766,0,#DIV/0!
(주)위세아이텍,65370,18-Dec,16549145,1434231,16549145,1434231,11.53868868
(주)위세아이텍,65370,19-Dec,19719477,1513447,19719477,1513447,13.02951276
