회사명,거래소코드,회계년도,매출원가(*)(IFRS),매출액(수익)(*)(IFRS),매출원가(*)(IFRS연결),매출액(수익)(*)(IFRS연결),매출원가대매출액
(주)폴라리스오피스,41020,17-Dec,0,13315702,0,15224908,0
(주)폴라리스우노,114630,16-Dec,28879624,38440367,28145512,38998431,72.17088298
(주)폴라리스우노,114630,17-Dec,30642636,37607785,30049412,38766479,77.51390576
(주)푸드웰,5670,16-Dec,61503492,69370614,93930868,108214044,86.800996
(주)푸드웰,5670,17-Dec,63888199,72828019,101014743,116866660,86.43589455
(주)푸른기술,94940,16-Dec,15379293,19016678,15379293,19016678,80.8726582
(주)푸른기술,94940,17-Dec,16656501,21527372,16656501,21527372,77.37359209
(주)퓨전,195440,16-Dec,19517473,28215569,19517473,28215569,69.17270745
(주)퓨전,195440,17-Dec,22593488,24697704,22593488,24697704,91.48011491
(주)퓨쳐켐,220100,16-Dec,2959633,1625312,2959633,1625312,182.096299
(주)퓨쳐켐,220100,17-Dec,2581133,2442796,3480978,2998387,116.0950204
(주)프럼파스트,35200,16-Dec,28926231,37219125,36506538,45347132,80.50462375
(주)프럼파스트,35200,17-Dec,31293649,41579682,38237577,48804038,78.3492075
(주)프로스테믹스,203690,16-Dec,3318038,14283438,3108477,14164334,21.94580416
(주)프로스테믹스,203690,17-Dec,2481894,6021713,2812549,6564594,42.84421855
(주)프로텍,53610,16-Dec,61915071,89322692,65944396,94840058,69.53221813
(주)프로텍,53610,17-Dec,103233590,145728441,104455324,149802231,69.72881732
(주)프리엠스,53160,16-Dec,16462432,20167748,16080182,20251366,79.4029499
(주)프리엠스,53160,17-Dec,23989848,28478908,23640788,28663902,82.47581924
(주)플래스크,41590,16-Dec,50464914,47634041,73789232,80724853,91.40832006
(주)플래스크,41590,17-Dec,33126689,35808360,33126689,35808360,92.5110477
(주)플랜티넷,75130,16-Dec,0,17365420,0,27804609,0
(주)플랜티넷,75130,17-Dec,0,15963826,0,22098488,0
(주)플레이위드,23770,16-Dec,4802182,11813009,4802182,11813009,40.65164092
(주)플레이위드,23770,17-Dec,5470147,11924641,5470147,11924641,45.87263466
(주)피델릭스,32580,16-Dec,48749527,56465192,48749527,56465192,86.33553748
(주)피델릭스,32580,17-Dec,50532878,61153253,50532878,61153253,82.63318061
(주)피씨디렉트,51380,16-Dec,197763844,208137846,197763844,208137846,95.01580217
(주)피씨디렉트,51380,17-Dec,216016871,227418001,216016871,227418001,94.98670732
(주)피앤텔,54340,16-Dec,7629636,8299376,26689118,28990544,92.06145976
(주)피앤텔,54340,17-Dec,5769997,5324632,18946178,17991095,105.308643
(주)피에이치씨,57880,16-Dec,13380071,18777867,13932934,19040791,73.17413441
(주)피에이치씨,57880,17-Dec,11276224,14270454,16111110,15783076,102.0783908
(주)피엔티,137400,16-Dec,88341736,110496260,86160696,108547853,79.37577172
(주)피엔티,137400,17-Dec,127604458,157081728,126140937,149777264,84.21901538
(주)피엔풍년,24940,16-Dec,55073312,76146752,55073312,76146752,72.325228
(주)피엔풍년,24940,17-Dec,47421579,67111333,47421579,67111333,70.66105959
(주)피제이메탈,128660,16-Dec,96199422,99365541,96199422,99365541,96.81366501
(주)피제이메탈,128660,17-Dec,126840847,135007816,126840847,135007816,93.95074356
(주)피제이전자,6140,16-Dec,97606308,105959818,97606308,105959818,92.11634169
(주)피제이전자,6140,17-Dec,89821415,98557233,89821415,98557233,91.13629945
(주)픽셀플러스,87600,16-Dec,59971458,73444378,59971458,73444378,81.65561427
(주)픽셀플러스,87600,17-Dec,45733583,54863317,45733583,54863317,83.35912865
(주)필옵틱스,161580,16-Dec,150814075,177220432,154405236,182780382,84.4758252
(주)필옵틱스,161580,17-Dec,241054839,279769940,244312948,285363858,85.61453777
(주)하림,136480,16-Dec,665090235,822135760,668752366,826023185,80.96048369
(주)하림,136480,17-Dec,708900987,866516642,707059401,867327538,81.52161323
(주)하림지주,3380,16-Dec,0,3683203,4880730805,6196497585,78.76595993
(주)하림지주,3380,17-Dec,0,12007594,5537612971,6934326039,79.85798389
(주)하이로닉,149980,16-Dec,5443667,14768148,5540659,15476750,35.79988693
(주)하이로닉,149980,17-Dec,5558707,14670508,6256898,18132156,34.50719264
(주)하이비젼시스템,126700,16-Dec,51738211,77082131,50672092,77544962,65.34543405
(주)하이비젼시스템,126700,17-Dec,108021771,165307462,108948304,168889854,64.50849558
(주)하이소닉,106080,16-Dec,33414495,32294254,32234869,32294254,99.8161128
(주)하이소닉,106080,17-Dec,39586966,40084531,39919235,43412643,91.953017
(주)하이텍팜,106190,16-Dec,47494355,54835655,47494355,54835655,86.61217779
(주)하이텍팜,106190,17-Dec,60516585,66049818,60516585,66049818,91.62263702
(주)하츠,66130,16-Dec,67495319,88233676,67495319,88233676,76.4960977
(주)하츠,66130,17-Dec,79570915,101913075,79570915,101913075,78.07723886
(주)한국가구,4590,16-Dec,5235402,10173707,38316458,57492409,66.64611671
(주)한국가구,4590,17-Dec,4445366,9407047,35748700,54766260,65.27504343
(주)한국경제티브이,39340,16-Dec,0,71295429,0,75275382,0
(주)한국경제티브이,39340,17-Dec,0,61105576,0,64845019,0
(주)한국비엔씨,226610,16-Dec,4676986,12444907,4676986,12444907,37.58152632
(주)한국비엔씨,256840,16-Dec,,,0,0,#DIV/0!
(주)한국비엔씨,256840,17-Dec,,,0,0,#DIV/0!
(주)한국비엔씨,226610,17-Dec,5697851,15016851,5697851,15016851,37.94304811
(주)한국아트라스비엑스,23890,16-Dec,449472283,554361989,449472283,554834783,81.0101127
(주)한국아트라스비엑스,23890,17-Dec,525284148,629506608,524434345,629926098,83.25331284
(주)한국코퍼레이션,50540,16-Dec,127965415,142614687,135070113,150491365,89.75273299
(주)한국코퍼레이션,50540,17-Dec,118126958,128538699,118126958,128538699,91.89991724
(주)한국큐빅,21650,16-Dec,18199939,19730981,111561403,122930620,90.7515174
(주)한국큐빅,21650,17-Dec,21424112,25500278,136582837,153762523,88.82713052
(주)한국테크놀로지,53590,16-Dec,5067958,4478417,5067958,4478417,113.1640488
(주)한국테크놀로지,53590,17-Dec,6767656,9629681,6767656,9629681,70.2791297
(주)한국팩키지,37230,16-Dec,49520116,59078483,49520116,59078483,83.82089973
(주)한국팩키지,37230,17-Dec,48537799,56972317,48537799,56972317,85.1954099
(주)한글과컴퓨터,30520,16-Dec,8581065,89920951,7459417,101244103,7.367754545
(주)한글과컴퓨터,30520,17-Dec,7248248,94824117,23968958,134111283,17.87243956
(주)한네트,52600,16-Dec,23187152,28849127,23187152,28849127,80.37384285
(주)한네트,52600,17-Dec,23190456,27605285,23190456,27605285,84.00730512
(주)한빛소프트,47080,16-Dec,21307035,27092790,22937472,30726796,74.64973569
(주)한빛소프트,47080,17-Dec,23692068,32845297,27653296,39295854,70.37204485
(주)한송네오텍,226440,16-Dec,,,0,0,#DIV/0!
(주)한송네오텍,226440,17-Dec,,,0,0,#DIV/0!
(주)한일진공,123840,16-Dec,15273229,19867070,15466865,19941437,77.56143652
(주)한일진공,123840,17-Dec,15672510,21692056,19368988,22873827,84.67751374
(주)한창바이오텍,43090,16-Dec,12562474,15718627,12562474,15718627,79.92093711
(주)한창바이오텍,43090,17-Dec,14587100,19592676,14587100,19592676,74.45180025
(주)한컴위드,54920,16-Dec,6142154,14475417,6142154,14475417,42.43162045
(주)한컴위드,54920,17-Dec,7944311,16388738,7944311,16388738,48.47420833
(주)한컴지엠디,77280,16-Dec,2878950,7588653,9530463,15025709,63.42770914
(주)한컴지엠디,77280,17-Dec,3302219,9025876,3531558,9540700,37.01571164
(주)한탑,2680,16-Dec,73702060,86762394,108985695,128079970,85.09191172
(주)한탑,2680,17-Dec,71510851,82297638,107817427,125094326,86.18890276
(주)한프,66110,16-Dec,14991593,16129918,16127159,18374828,87.76767325
(주)한프,66110,17-Dec,12810780,13036483,13572352,14154362,95.88812269
(주)핸디소프트,220180,16-Dec,25320827,36883856,25292161,36873136,68.59237847
(주)핸디소프트,220180,17-Dec,29654731,40261885,29626636,40148155,73.79326896
(주)행남사,8800,16-Dec,25526527,27950372,25526527,27950372,91.32804029
(주)행남사,8800,17-Dec,16638612,15317216,16638612,15317216,108.626868
(주)헥토이노베이션,214180,16-Dec,0,35128632,0,40689675,0
(주)헥토이노베이션,214180,17-Dec,0,40834832,0,80478876,0
(주)헬릭스미스,84990,16-Dec,543483,6844032,543483,6844032,7.940976898
(주)헬릭스미스,84990,17-Dec,569616,3157909,569616,3157909,18.03775853
(주)현대공업,170030,16-Dec,127466508,138134928,181203322,213171116,85.00369346
(주)현대공업,170030,17-Dec,121204741,129582299,157746948,176625545,89.3115138
(주)현대바이오랜드,52260,16-Dec,59643691,95716334,59414898,97808342,60.746248
(주)현대바이오랜드,52260,17-Dec,64808578,98467385,65399009,102557180,63.76833782
(주)현대에버다임,41440,16-Dec,246047321,299199052,273542230,337351568,81.08521079
(주)현대에버다임,41440,17-Dec,258642844,315435868,275463227,340266775,80.9550762
(주)현대이지웰,90850,16-Dec,24739552,50564901,25798222,52319004,49.30946698
(주)현대이지웰,90850,17-Dec,26080165,54172708,29087054,58370401,49.8318557
(주)협진,138360,16-Dec,18583190,22548709,20932344,25074100,83.48193554
(주)협진,138360,17-Dec,17115678,20298942,20619214,24052602,85.7255028
(주)형지아이앤씨,11080,16-Dec,49060635,128267673,48931580,128649103,38.03491735
(주)형지아이앤씨,11080,17-Dec,51631727,113532672,51631727,113532672,45.47741728
(주)홈센타홀딩스,60560,16-Dec,33843901,40823629,88159283,95729699,92.09188363
(주)홈센타홀딩스,60560,17-Dec,24568385,32636895,212629505,234365787,90.72548844
(주)홈캐스트,64240,16-Dec,81787705,122054084,81787705,122054084,67.00939642
(주)홈캐스트,64240,17-Dec,29201437,40919825,29201437,40919825,71.3625657
(주)화신정공,126640,16-Dec,196583421,205033653,196583421,205033653,95.87861218
(주)화신정공,126640,17-Dec,193204574,200390186,193204574,200390186,96.41418966
(주)화신테크,86250,16-Dec,29829068,32797975,41966128,36054770,116.395495
(주)화신테크,86250,17-Dec,29568829,34360710,27957429,33534601,83.36890306
(주)화진,134780,16-Dec,63697267,77514373,91314537,113266461,80.61921966
(주)화진,134780,17-Dec,51868143,62724240,72046840,89049286,80.90670149
(주)휴럼,284420,16-Dec,,,0,0,#DIV/0!
(주)휴럼,284420,17-Dec,,,0,0,#DIV/0!
(주)휴맥스,115160,16-Dec,771908154,916514546,1081360669,1350510226,80.07052803
(주)휴맥스,115160,17-Dec,1073681255,1266343711,1327717264,1611589047,82.3855974
(주)휴맥스홀딩스,28080,16-Dec,0,4560517,0,5619171,0
(주)휴맥스홀딩스,28080,17-Dec,0,4870712,12499470,4081990,306.2102063
(주)휴먼엔,32860,16-Dec,38261266,41634049,62405816,66851114,93.35045038
(주)휴먼엔,32860,17-Dec,46729833,55103282,102725947,114876622,89.42284793
(주)휴메딕스,200670,16-Dec,23451781,45060894,24628285,47133617,52.25205823
(주)휴메딕스,200670,17-Dec,28001559,50279744,30551670,54727016,55.82557251
(주)휴비츠,65510,16-Dec,36665778,60727627,37644784,66923364,56.25058537
(주)휴비츠,65510,17-Dec,40139062,62911713,41898115,70387883,59.52461306
(주)휴센텍,215090,16-Dec,,,0,0,#DIV/0!
(주)휴센텍,215090,17-Dec,,,0,0,#DIV/0!
(주)휴엠앤씨,263920,16-Dec,20087010,27164350,20087010,27164350,73.94621995
(주)휴엠앤씨,263920,17-Dec,22822800,27120409,22822800,27120409,84.15359813
(주)휴온스,243070,16-Dec,78367343,167572193,79682891,168966126,47.15909211
(주)휴온스,243070,17-Dec,125213061,278012170,130373911,284838205,45.77121633
(주)휴온스글로벌,84110,16-Dec,0,10740870,75057378,163712232,45.8471411
(주)휴온스글로벌,84110,17-Dec,0,25861844,131496920,325350642,40.41698495
(주)흥국,10240,16-Dec,47172700,55073948,53067536,62732006,84.59403642
(주)흥국,10240,17-Dec,64052913,74263798,76786877,91625420,83.80521148
(주)흥국에프엔비,189980,16-Dec,26259828,40254435,25777381,41377160,62.29857487
(주)흥국에프엔비,189980,17-Dec,29782891,43667407,29422784,44898941,65.53113135
(주)희림종합건축사사무소,37440,16-Dec,119254375,139540970,119441325,139772638,85.45401068
(주)희림종합건축사사무소,37440,17-Dec,131047272,158572902,131325749,159493989,82.33899586
(주)힘스,238490,16-Dec,34620967,50875860,34620967,50875860,68.04989046
(주)힘스,238490,17-Dec,61823258,91425665,61823258,91425665,67.62133806
KB오토시스(주),24120,16-Dec,133928079,157661547,140690424,167374755,84.05713514
KB오토시스(주),24120,17-Dec,127884566,151635499,137423755,164260096,83.66228825
KD(주),44180,16-Dec,25333117,30667527,29573873,35750504,82.72295406
KD(주),44180,17-Dec,16021205,17135925,20535230,22401619,91.66850842
가온미디어(주),78890,16-Dec,354446804,427119276,362859673,436903297,83.05262869
가온미디어(주),78890,17-Dec,441246500,519360954,447464291,528373716,84.68708368
감성코퍼레이션(주),36620,16-Dec,10623486,12002092,10623486,12002092,88.51361913
감성코퍼레이션(주),36620,17-Dec,13027171,14828772,13027171,14828772,87.85063928
갤럭시아머니트리(주),94480,16-Dec,28661819,53240652,29103965,53853719,54.04262796
갤럭시아머니트리(주),94480,17-Dec,39401042,69122271,39407356,69129594,57.00504476
경남스틸(주),39240,16-Dec,251245661,265518715,251245661,265518715,94.62446404
경남스틸(주),39240,17-Dec,270742159,286980520,270742159,286980520,94.34165044
경남제약(주),53950,16-Dec,22316128,39758131,22316128,39758131,56.12972099
경남제약(주),53950,17-Dec,23060515,40171227,23060515,40171227,57.40555298
경동제약(주),11040,16-Dec,62532093,157010995,63629895,158599151,40.1199468
경동제약(주),11040,17-Dec,73197438,175565925,74431737,177772468,41.86910259
경창산업(주),24910,16-Dec,483546104,538331209,562653945,645787378,87.12681049
경창산업(주),24910,17-Dec,439859484,468698520,501951539,550283024,91.21697692
고려신용정보(주),49720,16-Dec,0,84493481,0,84869062,0
고려신용정보(주),49720,17-Dec,0,87786993,0,87786993,0
고려제약(주),14570,16-Dec,32572114,55308133,32572114,55308133,58.89208735
고려제약(주),14570,17-Dec,32481540,55402563,32481540,55402563,58.62822628
광진실업(주),26910,16-Dec,34008443,38235287,34008443,38235287,88.94517517
광진실업(주),26910,17-Dec,37963505,42494221,37963505,42494221,89.33804199
국일신동(주),60480,16-Dec,25363399,27699446,25363399,27699446,91.56644866
국일신동(주),60480,17-Dec,27570850,33305118,27570850,33305118,82.78262218
국일제지(주),78130,16-Dec,34349763,40446022,34349763,40446022,84.92742006
국일제지(주),78130,17-Dec,37857027,43992705,37857027,43992705,86.05296492
글로벌에스엠테크리미티드,900070,16-Dec,,,79865347,109514967,72.92642201
글로벌에스엠테크리미티드,900070,17-Dec,,,77304779,104699595,73.83484053
글로벌텍스프리(주),204620,16-Dec,,,0,0,#DIV/0!
글로벌텍스프리(주),204620,17-Dec,0,28128565,0,32962878,0
글로본(주),19660,16-Mar,,,0,0,#DIV/0!
글로본(주),19660,17-Dec,4094828,7109864,4094828,7109864,57.59361923
금강철강(주),53260,16-Dec,151576252,162071107,152191332,162710392,93.53510254
금강철강(주),53260,17-Dec,186004399,196478390,186643403,197209289,94.64229801
나노캠텍(주),91970,16-Dec,27635824,34747904,44751541,53086259,84.29966971
나노캠텍(주),91970,17-Dec,39326124,46304365,58355377,64733832,90.14664388
나라엠앤디(주),51490,16-Dec,83732605,95613415,117384719,131016323,89.59549185
나라엠앤디(주),51490,17-Dec,85587977,102137232,120647587,140866034,85.64703894
나무기술(주),242040,16-Dec,,,0,0,#DIV/0!
나무기술(주),242040,17-Dec,,,0,0,#DIV/0!
나이스정보통신(주),36800,16-Dec,174009810,276593562,210994119,317066479,66.5457035
나이스정보통신(주),36800,17-Dec,136189066,243324925,249993561,366436947,68.22280424
나이스평가정보(주),30190,16-Dec,0,288665097,0,345547072,0
나이스평가정보(주),30190,17-Dec,0,301384740,0,360404385,0
남화토건(주),91590,16-Dec,53925297,61133907,56985729,64560813,88.26674627
남화토건(주),91590,17-Dec,53311666,61797876,57337046,66352445,86.4128609
넥슨지티(주),41140,16-Dec,16844727,54353290,17796545,61176392,29.09054362
넥슨지티(주),41140,17-Dec,28720712,42950845,23573224,49273127,47.84194841
농업회사법인(주)농우바이오,54050,16-Dec,36790796,82836511,47191199,103088564,45.77733666
농업회사법인(주)농우바이오,54050,17-Dec,40595283,87588908,48378018,104456089,46.31421534
뉴지랩파마(주),214870,16-Dec,30587965,32877051,30587965,32877051,93.03743514
뉴지랩파마(주),214870,17-Dec,30377199,30603266,30377199,30603266,99.2612978
다믈멀티미디어(주),93640,16-Dec,18523196,25657732,18523196,25657732,72.19342692
다믈멀티미디어(주),93640,17-Dec,13208019,18332541,13208019,18332541,72.04685373
대동금속(주),20400,16-Dec,56654433,61096103,56654433,61096103,92.73002731
대동금속(주),20400,17-Dec,68415956,74709305,68415956,74709305,91.57621798
대동기어(주),8830,16-Dec,90031525,92871384,90031525,92871384,96.94215928
대동기어(주),8830,17-Dec,105187487,113492983,105187487,113492983,92.68192995
대봉엘에스(주),78140,16-Dec,48561447,63361641,50768805,71038610,71.46649547
대봉엘에스(주),78140,17-Dec,43803852,56676287,46152749,65651788,70.29930243
대아티아이(주),45390,16-Dec,58001639,78046983,71165765,99036870,71.85784951
대아티아이(주),45390,17-Dec,55866828,72213346,64663733,85793071,75.37174302
대양전기공업(주),108380,16-Dec,127208029,152735017,143253030,174947504,81.88343745
대양전기공업(주),108380,17-Dec,98176206,120118833,115054452,143063987,80.42167314
대양제지공업(주),6580,16-Dec,108083980,122454390,173262601,195138324,88.78963263
