회사명,거래소코드,회계년도,매출총이익(손실)(IFRS연결),매출액(수익)(*)(IFRS연결),매출총이익(손실)(IFRS),매출액(수익)(*)(IFRS),매출액총이익률2019
(주)엠에스오토텍,123040,19-Dec,140333669,1274416674,13637153,273754814,11.0116002
(주)엠투엔,33310,18-Dec,7401947,53252622,2217569,29208004,13.89968554
(주)엠투엔,33310,19-Dec,5641999,46465722,1722297,27260839,12.142282
(주)엠플러스,259630,18-Dec,6822592,78114604,6822592,78114604,8.734079994
(주)엠플러스,259630,19-Dec,14998102,104343607,14998102,104343607,14.37376226
(주)엠피대산,65150,18-Dec,50924696,119809794,30466122,65652118,42.50461861
(주)엠피대산,65150,19-Dec,47003015,109949106,30677994,61840102,42.7497928
(주)연우,115960,18-Dec,29851043,272929163,29204672,271933167,10.93728595
(주)연우,115960,19-Dec,46860269,294610114,46835378,292405059,15.90585889
(주)연이비앤티,90740,18-Dec,15994392,287318792,2652380,11649150,5.566775458
(주)연이비앤티,90740,19-Dec,21285543,316139182,3996130,9092417,6.732965799
(주)영우디에스피,143540,18-Dec,-5051993,146297534,-4628713,145959793,-3.453231823
(주)영우디에스피,143540,19-Dec,19772243,100432751,19834386,100432751,19.68704711
(주)예림당,36000,18-Dec,120110786,761109382,11161320,22951678,15.78101503
(주)예림당,36000,19-Dec,59406348,835889331,6380996,18398297,7.106963302
(주)예선테크,250930,18-Dec,0,0,,,#DIV/0!
(주)예선테크,250930,19-Dec,18591353,58932975,9406171,25475578,31.54660527
(주)예스티,122640,18-Dec,13775184,92091501,14021125,92091501,14.95814907
(주)예스티,122640,19-Dec,-5853294,53365358,-5787300,53365358,-10.96834017
(주)오공,45060,18-Dec,26521246,150657894,9752411,54049935,17.60362189
(주)오공,45060,19-Dec,28399194,151927490,10847724,56984478,18.69259737
(주)오디텍,80520,18-Dec,3741161,45225863,2502881,41466914,8.272171611
(주)오디텍,80520,19-Dec,3727949,41649157,2149874,37731934,8.950839029
(주)오르비텍,46120,18-Dec,8243235,69213196,9044225,67921225,11.90991816
(주)오르비텍,46120,19-Dec,8485852,74944341,8328231,74556580,11.32287226
(주)오리엔탈정공,14940,18-Dec,8688156,77475080,5418261,41201091,11.21412976
(주)오리엔탈정공,14940,19-Dec,14178324,130107247,7370796,59522470,10.89741296
(주)오리엔트정공,65500,18-Dec,7098448,98179112,3385265,62891832,7.230100024
(주)오리엔트정공,65500,19-Dec,9567816,97332735,3611091,65499093,9.830008373
(주)오리콤,10470,18-Dec,58013058,182757797,43085827,106964120,31.74313707
(주)오리콤,10470,19-Dec,56274266,198545882,40767427,113009121,28.34320482
(주)오스코텍,39200,18-Dec,16265106,18702672,9250694,11688259,86.96674999
(주)오스코텍,39200,19-Dec,2273898,4368520,2279681,4374303,52.05190774
(주)오스테오닉,226400,18-Dec,3916738,9084786,3916738,9084786,43.11315644
(주)오스테오닉,226400,19-Dec,5029086,11161204,5029086,11161204,45.05863346
(주)오스템,31510,18-Dec,24433568,152338949,22340308,142300336,16.03895009
(주)오스템,31510,19-Dec,26774810,147018157,19065903,123697655,18.21190698
(주)오이솔루션,138080,18-Dec,27398281,81504310,27288887,81406056,33.61574498
(주)오이솔루션,138080,19-Dec,87448335,210283059,87407344,210242068,41.5860105
(주)오킨스전자,80580,18-Dec,7230095,34065696,6817897,31857846,21.22397558
(주)오킨스전자,80580,19-Dec,8934548,38478884,8742135,36620071,23.21935324
(주)오텍,67170,18-Dec,146346153,918665962,8694660,107877546,15.93029012
(주)오텍,67170,19-Dec,171305152,952257433,8155667,100678798,17.9893741
(주)오파스넷,173130,18-Dec,12437912,79083415,12437912,79083415,15.72758587
(주)오파스넷,173130,19-Dec,13553674,104149383,13553674,104149383,13.01368631
(주)오픈베이스,49480,18-Dec,27704248,146734696,16002683,45006289,18.88050254
(주)오픈베이스,49480,19-Dec,31577226,157437309,15332884,53749679,20.05701584
(주)오하임아이엔티,309930,18-Dec,0,0,,,#DIV/0!
(주)오하임아이엔티,309930,19-Dec,0,0,,,#DIV/0!
(주)옵투스제약,131030,18-Dec,27134699,49624684,27134699,49624684,54.67984239
(주)옵투스제약,131030,19-Dec,36922724,60441371,36922724,60441371,61.08849516
(주)옵트론텍,82210,18-Dec,41117133,143579294,35296195,128773136,28.63723024
(주)옵트론텍,82210,19-Dec,52828665,238899888,44760928,163866344,22.11330673
(주)옵티팜,153710,18-Dec,5521142,13958304,5521142,13958304,39.55453327
(주)옵티팜,153710,19-Dec,4501683,13652787,4501683,13652787,32.97263042
(주)와이비엠넷,57030,18-Dec,27171707,62611447,27171707,62611447,43.39734713
(주)와이비엠넷,57030,19-Dec,26430631,60080366,26430631,60080366,43.99212715
(주)와이솔,122990,18-Dec,105716488,433566057,68883434,260037522,24.3830176
(주)와이솔,122990,19-Dec,83943664,370317281,49942363,185060777,22.66803855
(주)와이어블,65530,18-Dec,4917814,65938407,4917814,65938407,7.458193523
(주)와이어블,65530,19-Dec,6653925,86274637,6653925,86274637,7.712492607
(주)와이엔텍,67900,18-Dec,17613984,76070963,16099256,61772441,23.15467467
(주)와이엔텍,67900,19-Dec,29304889,98620699,25730430,86238104,29.71474477
(주)와이오엠,66430,18-Dec,2715872,30702210,2715872,30702210,8.845851813
(주)와이오엠,66430,19-Dec,3748396,58051573,3748396,58051573,6.457010217
(주)와이제이엠게임즈,193250,18-Dec,6587392,40575569,3679694,16761006,16.23487276
(주)와이제이엠게임즈,193250,19-Dec,11925594,40634666,2214575,10368775,29.34832539
(주)와이즈버즈,273060,18-Dec,0,0,,,#DIV/0!
(주)와이즈버즈,273060,19-Dec,0,0,,,#DIV/0!
(주)와이지-원,19210,18-Dec,131214407,390942261,87093169,340264272,33.56362821
(주)와이지-원,19210,19-Dec,118375642,427959618,68561421,330868998,27.66047006
(주)와이지엔터테인먼트,122870,18-Dec,85037770,285846341,46514932,171135361,29.74946949
(주)와이지엔터테인먼트,122870,19-Dec,80403127,264459739,47064408,147685997,30.40278543
(주)와이티엔,40300,18-Dec,8321180,132360036,8321180,132360036,6.286776773
(주)와이티엔,40300,19-Dec,7760371,130801036,7605546,127781800,5.93295836
(주)우리기술,32820,18-Dec,6163293,28192115,5663425,24608969,21.8617617
(주)우리기술,32820,19-Dec,3771442,32592805,1579796,16734827,11.57139436
(주)우리넷,115440,18-Dec,14645455,44587381,14645455,44587381,32.84663659
(주)우리넷,115440,19-Dec,18509357,73657576,18509357,73657576,25.12892496
(주)우리로,46970,18-Dec,9601415,55853881,5406685,31974403,17.19023786
(주)우리로,46970,19-Dec,8222829,115364639,5001209,101536211,7.127685807
(주)우양,103840,18-Dec,15441825,107436932,15441825,107436932,14.37292066
(주)우양,103840,19-Dec,16377981,117909007,16377981,117909007,13.89035615
(주)우정바이오,215380,18-Dec,7002952,23758076,7002952,23758076,29.47609057
(주)우정바이오,215380,19-Dec,9788213,32290408,9788213,32290408,30.31306696
(주)우주일렉트로닉스,65680,18-Dec,29953281,186608231,26726852,183888315,16.05142541
(주)우주일렉트로닉스,65680,19-Dec,45062431,191008494,43797700,190004370,23.59184665
(주)원바이오젠,307280,18-Dec,0,0,,,#DIV/0!
(주)원바이오젠,278380,18-Dec,0,0,,,#DIV/0!
(주)원바이오젠,307280,19-Dec,0,0,,,#DIV/0!
(주)원바이오젠,278380,19-Dec,5186561,11545982,5186561,11545982,44.92091708
(주)원익,32940,18-Dec,39368425,80295123,4891301,22345963,49.029659
(주)원익,32940,19-Dec,45806318,90386053,4256993,22145254,50.67852448
(주)원익머트리얼즈,104830,18-Dec,82423211,233464558,80348132,224289006,35.30437841
(주)원익머트리얼즈,104830,19-Dec,72922285,220839808,71812581,221820237,33.02044394
(주)원익아이피에스,240810,18-Dec,257875655,649312685,257612640,649002716,39.71517282
(주)원익아이피에스,240810,19-Dec,279066767,669241557,278611159,668654506,41.69895968
(주)원익큐브,14190,18-Dec,18627023,231806852,16076136,227395927,8.035579121
(주)원익큐브,14190,19-Dec,17034794,203876378,14083026,199362469,8.355452538
(주)원익큐엔씨,74600,18-Dec,73470281,266463980,55239874,192230978,27.5723124
(주)원익큐엔씨,74600,19-Dec,62545481,263059923,46309004,174218148,23.77613446
(주)원익피앤이,131390,18-Dec,27782493,102753495,25298764,99185339,27.03800294
(주)원익피앤이,131390,19-Dec,32535274,147158084,29470998,136704082,22.10906334
(주)원익홀딩스,30530,18-Dec,149743504,500162429,56979216,254826613,29.93897488
(주)원익홀딩스,30530,19-Dec,136880441,450752790,45823669,203149271,30.36707571
(주)원일특강,12620,18-Dec,22066504,255861298,20273271,238369106,8.624400866
(주)원일특강,12620,19-Dec,20092948,255805707,18588861,241196523,7.854769245
(주)원풍,8370,18-Dec,5832161,68294682,5832161,68294682,8.53970006
(주)원풍,8370,19-Dec,8291595,72852529,8291595,72852529,11.38134134
(주)월덱스,101160,18-Dec,35355794,105542800,23337716,75606399,33.49901083
(주)월덱스,101160,19-Dec,38096746,117442639,25813082,82834543,32.43859839
(주)웨이버스,336060,19-Dec,0,0,,,#DIV/0!
(주)웨이브일렉트로닉스,95270,18-Dec,15038021,48067633,7443962,26684033,31.28512902
(주)웨이브일렉트로닉스,95270,19-Dec,9817814,37284783,5094323,23608298,26.33195961
(주)웰크론,65950,18-Dec,67398758,394766547,45617189,104292911,17.07306724
(주)웰크론,65950,19-Dec,63792884,391915114,46243538,102378629,16.27721966
(주)웰크론한텍,76080,18-Dec,14550881,264346513,6998855,182624707,5.504472457
(주)웰크론한텍,76080,19-Dec,10860917,270764971,12174384,233564578,4.011197224
(주)웹스,196700,18-Dec,6635061,28446124,7220937,27209911,23.32500906
(주)웹스,196700,19-Dec,6593375,28492652,6742150,26924130,23.14061534
(주)웹젠,69080,18-Dec,218877009,218877009,210124927,210124927,100
(주)웹젠,69080,19-Dec,176051926,176051926,170826945,170826945,100
(주)위니아,71460,18-Dec,121978936,557360715,101242326,522475803,21.88509752
(주)위니아,71460,19-Dec,150003203,750478399,115482411,608092216,19.98767762
(주)위닉스,44340,18-Dec,89288068,330556897,78577183,281970691,27.01140675
(주)위닉스,44340,19-Dec,129150593,386234284,111114661,332959915,33.4384073
(주)위메이드,112040,18-Dec,127075870,127075870,19591377,19591377,100
(주)위메이드,112040,19-Dec,113648124,113648124,17228695,17228695,100
(주)위메이드맥스,101730,18-Dec,28752747,28752747,11111658,11111658,100
(주)위메이드맥스,101730,19-Dec,30487912,30487912,8996643,8996643,100
(주)위메이드플레이,123420,18-Dec,85986810,85986810,75881865,75881865,100
(주)위메이드플레이,123420,19-Dec,84400907,84400907,73641766,73641766,100
(주)위세아이텍,65370,18-Dec,4917171,16549145,4917171,16549145,29.71253802
(주)위세아이텍,65370,19-Dec,6796522,19719477,6796522,19719477,34.46603579
(주)위지윅스튜디오,299900,18-Dec,23648769,23648769,23648769,23648769,100
(주)위지윅스튜디오,299900,19-Dec,46404117,46404117,31833995,31833995,100
(주)위지트,36090,18-Dec,11272125,44761863,11272125,44761863,25.18243041
(주)위지트,36090,19-Dec,4762531,31658926,5496993,31414936,15.04324878
(주)윈스,136540,18-Dec,35004988,70658809,32727982,66605169,49.54086899
(주)윈스,136540,19-Dec,39994956,82104735,35588948,75336139,48.71211873
(주)윈팩,97800,18-Dec,5814469,67512063,5814469,67512063,8.612489001
(주)윈팩,97800,19-Dec,12205346,97926800,12205346,97926800,12.46374435
(주)윈하이텍,192390,18-Dec,17281929,95230103,17281929,95230103,18.14754837
(주)윈하이텍,192390,19-Dec,4504790,84575176,5936194,83876795,5.326373781
(주)윌링스,313760,18-Dec,10529654,54326980,10529654,54326980,19.38199767
(주)윌링스,313760,19-Dec,9908080,42871637,9908080,42871637,23.11103726
(주)유니온커뮤니티,203450,18-Dec,15327478,35975303,15277459,35925284,42.60555637
(주)유니온커뮤니티,203450,19-Dec,16844012,40989880,16844012,40989880,41.09309908
(주)유니크,11320,18-Dec,19672786,213103949,17182770,202970321,9.231544555
(주)유니크,11320,19-Dec,24973156,224922213,21685058,217074567,11.10301898
(주)유니테스트,86390,18-Dec,108206304,282306034,92667959,257631809,38.32943365
(주)유니테스트,86390,19-Dec,66864493,198326410,56076930,178726734,33.71436663
(주)유니테크노,241690,18-Dec,12021936,66371152,10657981,63048031,18.11319472
(주)유니테크노,241690,19-Dec,12096945,82053819,9985269,73644173,14.74269589
(주)유니트론텍,142210,18-Dec,18915218,234610659,15618320,187512298,8.062386458
(주)유니트론텍,142210,19-Dec,24978818,283584884,20686247,219769175,8.808233234
(주)유라테크,48430,18-Dec,11161454,198176562,9490773,192246340,5.632075704
(주)유라테크,48430,19-Dec,16141750,203475026,14731299,197386774,7.933037443
(주)유바이오로직스,206650,18-Dec,11733406,24891999,11733406,24891999,47.13725884
(주)유바이오로직스,206650,19-Dec,19908515,33072580,19908515,33072580,60.19643765
(주)유비케어,32620,18-Dec,50915368,100415364,47630306,94369700,50.70475869
(주)유비케어,32620,19-Dec,55896264,110852595,51529714,102702439,50.42395625
(주)유비쿼스,264450,18-Dec,36752582,95274468,36752582,95274468,38.57547858
(주)유비쿼스,264450,19-Dec,32267769,103877217,32267769,103877217,31.06337456
(주)유비쿼스홀딩스,78070,18-Dec,37141869,86222034,6440367,6440367,43.07700396
(주)유비쿼스홀딩스,78070,19-Dec,37924807,112451243,6376654,6376654,33.72555606
(주)유성티엔에스,24800,18-Dec,17777942,392983290,15487292,332099115,4.523841713
(주)유성티엔에스,24800,19-Dec,18963260,358070006,15996500,300074545,5.295964387
(주)유신,54930,18-Dec,9844591,150831862,9844591,150831862,6.526864331
(주)유신,54930,19-Dec,10368175,166611283,10368175,166611283,6.222972906
(주)유씨아이,38340,18-Dec,8936175,19844787,7795488,16563714,45.03033971
(주)유씨아이,38340,19-Dec,6195831,18724543,5103506,15454839,33.08935764
(주)유아이디,69330,18-Dec,-721023,4885847,-721023,4885847,-14.75737984
(주)유아이디,69330,19-Dec,-747138,25786990,1228283,20455964,-2.897344746
(주)유에스티,263770,18-Dec,6549072,49612615,6549072,49612615,13.20041687
(주)유에스티,263770,19-Dec,6736292,52365313,6736292,52365313,12.86403463
(주)유진로봇,56080,18-Dec,16251964,81747626,9746351,50769821,19.88065562
(주)유진로봇,56080,19-Dec,10425009,72699201,1951139,29162345,14.33992239
(주)유진테크,84370,18-Dec,104839790,220177524,95585628,178611250,47.61602733
(주)유진테크,84370,19-Dec,99128894,205466890,87660034,174186196,48.24567793
(주)유테크,178780,18-Dec,-906838,52577681,1853622,18746185,-1.724758458
(주)유테크,178780,19-Dec,107936,43391257,-301136,15945746,0.248750572
(주)유티아이,179900,18-Dec,18544874,47977086,18097686,47589391,38.65360643
(주)유티아이,179900,19-Dec,21971060,63087225,23712952,61686305,34.82648032
(주)유틸렉스,263050,18-Dec,402034,402034,402034,402034,100
(주)유틸렉스,263050,19-Dec,408878,408878,408878,408878,100
(주)육일씨엔에쓰,191410,18-Dec,11399485,93418154,5188902,63509638,12.20264425
(주)육일씨엔에쓰,191410,19-Dec,2240008,61581944,2286899,38598807,3.637442819
(주)율호,72770,18-Dec,5058386,55367291,5058386,55367291,9.136054715
(주)율호,72770,19-Dec,11145325,63739926,6054729,54827125,17.48562589
(주)이건홀딩스,39020,18-Dec,46351158,307715884,26188341,26188341,15.06297218
(주)이건홀딩스,39020,19-Dec,62972259,470273924,10753447,10753447,13.39054874
(주)이글루코퍼레이션,67920,18-Dec,64678925,64678925,64252914,64252914,100
(주)이글루코퍼레이션,67920,19-Dec,75565878,75565878,75118077,75118077,100
(주)이글벳,44960,18-Dec,8455052,30261732,8455052,30261732,27.93974912
(주)이글벳,44960,19-Dec,9259674,34422683,9259674,34422683,26.89991945
(주)이노메트리,302430,18-Dec,11012834,30576216,11012834,30576216,36.01764849
(주)이노메트리,302430,19-Dec,10122025,31891286,10122025,31891286,31.73915596
(주)이노와이어리스,73490,18-Dec,20762193,64034149,11225256,42680467,32.42362602
(주)이노와이어리스,73490,19-Dec,42967399,96847501,23571869,64998412,44.3660379
(주)이노인스트루먼트,215790,18-Dec,28435739,49905327,7947875,22035324,56.97936615
(주)이노인스트루먼트,215790,19-Dec,17812521,43493970,7540392,19440749,40.95400121
(주)이노테라피,246960,18-Dec,218379,512204,182003,496155,42.63516099
(주)이노테라피,246960,19-Dec,364505,692760,346747,663076,52.61634621
(주)이녹스,88390,18-Dec,19399040,57752852,8896366,8896366,33.58975242
(주)이녹스,88390,19-Dec,14954306,41540048,10840117,10840117,35.99973211
(주)이녹스첨단소재,272290,18-Dec,73851846,293115113,72653575,292520463,25.19550945
(주)이녹스첨단소재,272290,19-Dec,86589760,349330168,89709714,348823600,24.78736964
(주)이라이콤,41520,18-Dec,31782153,367070174,17531932,324070076,8.658331636
(주)이라이콤,41520,19-Dec,16058966,277051025,13802287,273731536,5.796392921
(주)이랜시스,264850,18-Dec,0,0,,,#DIV/0!
(주)이랜시스,264850,19-Dec,9213853,52298488,7249564,39749494,17.61781908
(주)이랜텍,54210,18-Dec,41333933,451807947,10042739,98192890,9.14856263
(주)이랜텍,54210,19-Dec,82621681,729024728,23044449,133109410,11.3331795
(주)이루온,65440,18-Dec,12173312,48285361,5416127,15563475,25.21118564
(주)이루온,65440,19-Dec,12133917,49397597,6566826,20953753,24.56377989
(주)이매진아시아,36260,18-Dec,1270519,26187471,-42807,19199725,4.851629239
(주)이매진아시아,36260,19-Dec,83836,12690904,-136673,8023480,0.660599119
(주)이미지스테크놀로지,115610,18-Dec,991659,17067967,321963,14237003,5.810059277
(주)이미지스테크놀로지,115610,19-Dec,1956353,18952057,1633128,17806431,10.32264202
(주)이브이수성,84180,18-Dec,4303285,23538548,4310305,23545568,18.28186259
