,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,회사명,거래소코드,회계년도,자산(*)(IFRS연결),자산(*)(IFRS),* (정상)영업손익(보고서기재)(IFRS연결),* (정상)영업손익(보고서기재)(IFRS),당기순이익(손실)(IFRS연결),당기순이익(손실)(IFRS),총자본증가율,영업이익증가율,순이익증가율
192,192,192,192,(주)덕산테코피아,317330,18-Dec,85349260,85349260.0,24568739,24568739.0,18783472,18783472.0,,,
193,193,193,193,(주)덕산테코피아,317330,19-Dec,158858979,158858979.0,13430392,13430392.0,11129648,11129648.0,86.12812695,-45.33544436,-40.74765304
194,194,194,194,(주)덕신하우징,90410,18-Dec,117771912,115389635.0,10552474,9056300.0,8569003,7602878.0,,,
195,195,195,195,(주)덕신하우징,90410,19-Dec,117536854,113737647.0,2597102,2210085.0,1486120,1241045.0,-0.199587487,-75.3886908415979,-82.65702556061656
196,196,196,196,(주)데이타솔루션,263800,18-Dec,52873082,52873082.0,-3330908,-3330908.0,-3997958,-3997958.0,,,
197,197,197,197,(주)데이타솔루션,263800,19-Dec,62996007,62996007.0,444339,444339.0,-670175,-670175.0,19.14570632,849.6321502276414,83.23706752297048
198,198,198,198,(주)덱스터스튜디오,206560,18-Dec,80815033,79106873.0,2067364,1948616.0,2818373,2706201.0,,,
199,199,199,199,(주)덱스터스튜디오,206560,19-Dec,66525819,64607086.0,-5357794,-5708639.0,-7707267,-7860142.0,-17.68138114,-359.1606509545489,-373.46511622130924
200,200,200,200,(주)덴티스,261200,18-Dec,0,,0,,0,,,,
201,201,201,201,(주)덴티스,261200,19-Dec,0,,0,,0,,,,
202,202,202,202,(주)동구바이오제약,6620,18-Dec,104278994,104278994.0,5677649,5677649.0,4569229,4569229.0,,,
203,203,203,203,(주)동구바이오제약,6620,19-Dec,132725123,132725123.0,6460951,6460951.0,15100532,15100532.0,27.27886788,13.796238548737339,230.48315153388023
204,204,204,204,(주)동국알앤에스,75970,18-Dec,123725551,107769277.0,5790231,4412596.0,3059742,2522492.0,,,
205,205,205,205,(주)동국알앤에스,75970,19-Dec,125591075,107118750.0,3631274,1837483.0,2579538,1148160.0,1.507792032,-37.28619808087104,-15.69426441837253
206,206,206,206,(주)동국에스엔씨,100130,18-Dec,399283657,298151319.0,-5407777,2372676.0,-11446278,-5862496.0,,,
207,207,207,207,(주)동국에스엔씨,100130,19-Dec,400888034,323693824.0,14173574,13767380.0,8953843,10655364.0,0.401813841,362.09612563535813,227.8364831726444
208,208,208,208,(주)동방선기,99410,18-Dec,33425555,33425555.0,-2825982,-2825982.0,-2363712,-2363712.0,,,
209,209,209,209,(주)동방선기,99410,19-Dec,34132289,34132289.0,-1255401,-1255401.0,-979934,-979934.0,2.114352327,55.57646863992765,58.54258048357838
210,210,210,210,(주)동성화인텍,33500,18-Dec,205083922,207172261.0,-8528861,-4026694.0,-10038308,-3706524.0,,,
211,211,211,211,(주)동성화인텍,33500,19-Dec,263075386,261012573.0,26936736,26542889.0,16877238,17534141.0,28.27694313,415.83040220728185,268.12831405451993
212,212,212,212,(주)동아엘텍,88130,18-Dec,271270330,161679008.0,24963399,15585711.0,19573728,14032066.0,,,
213,213,213,213,(주)동아엘텍,88130,19-Dec,267605758,155200694.0,19817339,10170502.0,15283836,10536780.0,-1.350893037,-20.61442033594864,-21.91658124604572
214,214,214,214,(주)동양에스텍,60380,18-Dec,136232434,114666650.0,1741608,1639003.0,-594173,-244900.0,,,
215,215,215,215,(주)동양에스텍,60380,19-Dec,144962083,116260464.0,2767921,488069.0,2175699,1949971.0,6.407907973,58.92904717938824,466.17264668707594
216,216,216,216,(주)동우팜투테이블,88910,18-Dec,220488718,220488718.0,16969081,16969081.0,18123380,18123380.0,,,
217,217,217,217,(주)동우팜투테이블,88910,19-Dec,224727531,222990590.0,4256779,4256779.0,2632411,2593771.0,1.922462536,-74.91449890539151,-85.4750548738701
218,218,218,218,(주)동운아나텍,94170,18-Dec,41671771,41671771.0,-6280845,-6280845.0,-7870656,-7870656.0,,,
219,219,219,219,(주)동운아나텍,94170,19-Dec,54041008,54041008.0,-2188813,-2188813.0,6605385,6605385.0,29.68253257,65.15097888898707,219.15514387125052
220,220,220,220,(주)동원개발,13120,18-Dec,877699704,877699704.0,160073925,160073925.0,121942408,121942408.0,,,
221,221,221,221,(주)동원개발,13120,19-Dec,929793884,929793884.0,106108775,106108775.0,84696891,84696891.0,5.935307915,-33.7126424556654,-30.54353084449505
222,222,222,222,(주)동일기연,32960,18-Dec,61115452,60568446.0,-1363334,235596.0,-783480,-424350.0,,,
223,223,223,223,(주)동일기연,32960,19-Dec,58374142,57091220.0,919141,1975944.0,2078974,1934036.0,-4.485461385,248.32697050833335,365.3512533823454
224,224,224,224,(주)동진쎄미켐,5290,18-Dec,760451748,645833483.0,70984303,51219283.0,47958364,39569460.0,,,
225,225,225,225,(주)동진쎄미켐,5290,19-Dec,840710798,701213988.0,104867455,74923697.0,58693162,44752979.0,10.55412789,47.73330238940291,22.38357838895422
226,226,226,226,(주)두산테스나,131970,18-Dec,111616930,111616930.0,18749881,18749881.0,16231655,16231655.0,,,
227,227,227,227,(주)두산테스나,131970,19-Dec,342662378,342662378.0,24185180,24185180.0,21415215,21415215.0,206.9985691,28.98844531333292,31.934882795377305
228,228,228,228,(주)듀오백,73190,18-Dec,34065097,33563382.0,-2880725,-2608607.0,-3201023,-3020578.0,,,
229,229,229,229,(주)듀오백,73190,19-Dec,32605733,31552159.0,-2468695,-2197997.0,-2956674,-3010567.0,-4.284044751,14.302996641470465,7.633465926361667
230,230,230,230,(주)드래곤플라이,30350,18-Dec,19895923,19895923.0,-5899804,-5899804.0,-8688033,-8688033.0,,,
231,231,231,231,(주)드래곤플라이,30350,19-Dec,14923301,15028635.0,-4509707,-4330423.0,-5749731,-5569461.0,-24.99317071,23.561748830978114,33.82010634628114
232,232,232,232,(주)드림시큐리티,203650,18-Dec,27006031,24698314.0,3145381,2789840.0,3139200,2738191.0,,,
233,233,233,233,(주)드림시큐리티,203650,19-Dec,77347110,77356759.0,1771025,1167268.0,2526906,1721708.0,186.406803,-43.69442049,-19.50477829
234,234,234,234,(주)드림어스컴퍼니,60570,18-Dec,204478522,200063358.0,-3118024,1388301.0,-21314254,-22011255.0,,,
235,235,235,235,(주)드림어스컴퍼니,60570,19-Dec,171585555,164361525.0,-26743471,-23720108.0,-48005522,-48581156.0,-16.08626993,-757.7057456902191,-125.2273150165143
236,236,236,236,(주)디딤,217620,18-Dec,69675606,63314495.0,4447460,4790185.0,2609675,3362064.0,,,
237,237,237,237,(주)디딤,217620,19-Dec,117030402,111113819.0,3493798,4428200.0,1357911,2230709.0,67.96467045,-21.44284603,-47.96627933
238,238,238,238,(주)디모아,16670,18-Dec,92574280,67553811.0,1906801,69794.0,1968028,538374.0,,,
239,239,239,239,(주)디모아,16670,19-Dec,102374669,61389633.0,7821685,96457.0,-1737755,-8685574.0,10.58651388,310.1993338581215,-188.29930265219804
240,240,240,240,(주)디바이스이엔지,187870,18-Dec,74549363,74549363.0,16337228,16337228.0,13929056,13929056.0,,,
241,241,241,241,(주)디바이스이엔지,187870,19-Dec,107991965,107991965.0,4417264,4417264.0,4649753,4649753.0,44.85967506,-72.9619737203888,-66.61831928883049
242,242,242,242,(주)디스플레이테크,66670,18-Dec,172266882,172266882.0,3576408,3576408.0,2996126,2996126.0,,,
243,243,243,243,(주)디스플레이테크,66670,19-Dec,167971201,167971201.0,6566006,6566006.0,5393286,5393286.0,-2.493619754,83.59219641606886,80.00865117154619
244,244,244,244,(주)디아크,78590,18-Dec,70085034,63709884.0,2404127,1867371.0,-6626223,-6992292.0,,,
245,245,245,245,(주)디아크,78590,19-Dec,71913569,64605288.0,1888369,948690.0,-6047456,-6766841.0,2.60902349,-21.453026400019635,8.734493239964909
246,246,246,246,(주)디알젬,263690,18-Dec,46285007,46674657.0,4205336,4333619.0,4653262,4784482.0,,,
247,247,247,247,(주)디알젬,263690,19-Dec,63046253,63489548.0,4572698,4699863.0,5470786,5750800.0,36.21312189,8.735615894,17.56883666
248,248,248,248,(주)디알텍,214680,18-Dec,49797948,49653053.0,1572029,1761899.0,1245747,1650478.0,,,
249,249,249,249,(주)디알텍,214680,19-Dec,70958295,71560870.0,1398254,1982672.0,944606,1638451.0,42.49240752,-11.05418538716525,-24.17352801170703
250,250,250,250,(주)디앤씨미디어,263720,18-Dec,43639727,43768673.0,5801456,6423382.0,4917413,5567466.0,,,
251,251,251,251,(주)디앤씨미디어,263720,19-Dec,53449595,52879947.0,7913752,8089184.0,4852476,4535360.0,22.47921487,36.40975644734701,-1.320552087042516
252,252,252,252,(주)디에스앤엘,141020,18-Dec,77208383,74234227.0,-7461209,-4351887.0,-12954962,-13288275.0,,,
253,253,253,253,(주)디에스앤엘,141020,19-Dec,72600826,19012926.0,-17343940,-7261695.0,-34274970,-43718062.0,-5.967690063,-132.4548206597617,-164.57020869686843
254,254,254,254,(주)디에스케이,109740,18-Dec,164451241,144853007.0,22267608,24765293.0,17026727,20131592.0,,,
255,255,255,255,(주)디에스케이,109740,19-Dec,171897832,148458560.0,5474893,11899508.0,3891897,10095750.0,4.528145215,-75.4131966037843,-77.14242437786193
256,256,256,256,(주)디에이테크놀로지,196490,18-Dec,157728816,157208549.0,2109559,1325616.0,-17223005,-17379095.0,,,
257,257,257,257,(주)디에이테크놀로지,196490,19-Dec,122217450,123800679.0,650130,634515.0,-20783129,-20670950.0,-22.51419043,-69.18171049020198,-20.67074822308883
258,258,258,258,(주)디에이피,66900,18-Dec,219431626,219431626.0,11628499,11628499.0,7510631,7510631.0,,,
259,259,259,259,(주)디에이피,66900,19-Dec,225787010,225787010.0,807517,807517.0,996179,996179.0,2.896293536,-93.05570736171539,-86.73641402433431
260,260,260,260,(주)디엔에이링크,127120,18-Dec,35066550,34747561.0,-2911754,-2780530.0,-3753038,-3751618.0,,,
261,261,261,261,(주)디엔에이링크,127120,19-Dec,25900053,24516852.0,-5845160,-4875786.0,-13118204,-13745362.0,-26.14028754,-100.74360677447338,-249.53560289024517
262,262,262,262,(주)디엔에프,92070,18-Dec,115553080,115553080.0,14783161,14783161.0,14116309,14116309.0,,,
263,263,263,263,(주)디엔에프,92070,19-Dec,110119296,110119296.0,5245037,5245037.0,2231167,2231167.0,-4.702413817,-64.52019294114432,-84.19440237529513
264,264,264,264,(주)디엠에스,68790,18-Dec,317314698,315609965.0,30343577,33991766.0,15184129,18180467.0,,,
265,265,265,265,(주)디엠에스,68790,19-Dec,302514624,298807052.0,22710231,17274188.0,17236233,12539995.0,-4.664162768,-25.15638153010108,13.514795613235373
266,266,266,266,(주)디오,39840,18-Dec,225306865,199605860.0,8084645,1165886.0,7185684,2557998.0,,,
267,267,267,267,(주)디오,39840,19-Dec,273185095,240173065.0,34767257,26604541.0,25601661,11508058.0,21.25023132,330.0406140281979,256.2870424026439
268,268,268,268,(주)디와이디,219550,18-Dec,32003160,32003160.0,5344448,5344448.0,3999899,3999899.0,,,
269,269,269,269,(주)디와이디,219550,19-Dec,52229060,50541095.0,-1762020,-1733377.0,-2888567,-3142621.0,63.19969653,-132.9691673,-172.2159985
270,270,270,270,(주)디이엔티,79810,18-Dec,60037161,59770841.0,-11927153,-12081753.0,-11330232,-10942949.0,,,
271,271,271,271,(주)디이엔티,79810,19-Dec,46017809,45872808.0,-6453854,-6348483.0,-7152406,-6982922.0,-23.35112415,45.88940042942352,36.87326084761548
272,272,272,272,(주)디지아이,43360,18-Dec,51376874,51376874.0,-1500612,-1500612.0,-591742,-591742.0,,,
273,273,273,273,(주)디지아이,43360,19-Dec,48781971,48781971.0,-3300403,-3300403.0,-3365623,-3365623.0,-5.050721848,-119.93713231668146,-468.7652727033065
274,274,274,274,(주)디지캡,197140,18-Dec,36931541,36931541.0,1532807,1532807.0,1132202,1132202.0,,,
275,275,275,275,(주)디지캡,197140,19-Dec,48772866,44358090.0,679894,1005657.0,1177494,1142824.0,32.06290525,-55.64386123,4.000346228
276,276,276,276,(주)디지털대성,68930,18-Dec,112212180,81628015.0,12604179,1006438.0,9853176,1229559.0,,,
277,277,277,277,(주)디지털대성,68930,19-Dec,142456542,105405415.0,21090277,9525683.0,18980099,11134433.0,26.95283346,67.32765378847762,92.62924969573263
278,278,278,278,(주)디지틀조선일보,33130,18-Dec,80641711,78720247.0,6363294,6431880.0,5140110,5134187.0,,,
279,279,279,279,(주)디지틀조선일보,33130,19-Dec,85853679,83541339.0,2936471,2738391.0,3463027,3061539.0,6.463116835,-53.85297300423334,-32.627375678730616
280,280,280,280,(주)디케이앤디,263020,18-Dec,59022016,47506780.0,3685808,1226772.0,3731735,2741666.0,,,
281,281,281,281,(주)디케이앤디,263020,19-Dec,62104312,50222361.0,2954715,812390.0,2829968,2694766.0,5.222281801,-19.83535225,-24.16481878
282,282,282,282,(주)디케이티,290550,18-Dec,71808049,42660575.0,8680459,3947007.0,-1680585,-5591436.0,,,
283,283,283,283,(주)디케이티,290550,19-Dec,114499310,55467020.0,12886302,6246960.0,7942696,3179761.0,59.45191604,48.4518503,572.6149525314102
284,284,284,284,(주)디티앤씨,187220,18-Dec,151417364,145280267.0,4018141,6660481.0,1669283,4628496.0,,,
285,285,285,285,(주)디티앤씨,187220,19-Dec,179838735,150900605.0,357236,-174109.0,-4250363,-7226228.0,18.77021911,-91.10942099841694,-354.62207426781436
286,286,286,286,(주)딜리,131180,18-Dec,62045838,61437563.0,94871,225285.0,2556101,1932094.0,,,
287,287,287,287,(주)딜리,131180,19-Dec,63808112,64733432.0,814493,843875.0,2092005,2219035.0,2.840277538,758.5268417113765,-18.156403052931008
288,288,288,288,(주)라닉스,317120,18-Dec,10406677,10406677.0,795922,795922.0,660729,660729.0,,,
289,289,289,289,(주)라닉스,317120,19-Dec,20394753,20394753.0,-1874,-1874.0,-131591,-131591.0,95.97757286,-100.2354502,-119.9160321
290,290,290,290,(주)라이온켐텍,171120,18-Dec,133717907,133717907.0,2807934,2807934.0,1880001,1880001.0,,,
291,291,291,291,(주)라이온켐텍,171120,19-Dec,132849020,132849020.0,11533135,11533135.0,10706648,10706648.0,-0.649791056,310.73383491207414,469.5022502647605
292,292,292,292,(주)라이트론,69540,18-Dec,88978622,88414114.0,-3479553,-1780269.0,-40865539,-43286833.0,,,
293,293,293,293,(주)라이트론,69540,19-Dec,79429657,78824641.0,25711047,25364249.0,3379374,3189837.0,-10.73175195,838.9181024114304,1309.2635795860417
294,294,294,294,(주)라파스,214260,18-Dec,34513554,31382039.0,-3813248,-2925762.0,-4240510,-3657262.0,,,
295,295,295,295,(주)라파스,214260,19-Dec,62884817,59373198.0,-433078,-185176.0,184359,133284.0,82.20324977,88.64280529,2400.137232247951
296,296,296,296,(주)랩지노믹스,84650,18-Dec,47094426,47094426.0,-2082164,-2082164.0,-3972844,-3972844.0,,,
297,297,297,297,(주)랩지노믹스,84650,19-Dec,49477979,49477979.0,1082182,1082182.0,962422,962422.0,5.061221046,292.4042351471379,512.7964655837045
298,298,298,298,(주)러셀,217500,18-Dec,42193435,42193435.0,5688213,5688213.0,41422,41422.0,,,
299,299,299,299,(주)러셀,217500,19-Dec,45280733,45280733.0,4937176,4937176.0,4208125,4208125.0,7.317010336,-13.20339094,10059.15456
300,300,300,300,(주)레고켐바이오사이언스,141080,18-Dec,121686284,121702723.0,-15977964,-13941025.0,-26072683,-24897430.0,,,
301,301,301,301,(주)레고켐바이오사이언스,141080,19-Dec,141477453,144197435.0,8416842,11811719.0,12475508,16003664.0,16.26409185,289.83324149366234,308.99095251271535
302,302,302,302,(주)레드로버,60300,18-Dec,113883154,121197575.0,-24026184,-23842603.0,-49940729,-48552400.0,,,
303,303,303,303,(주)레드로버,60300,19-Dec,28775240,31639933.0,-41340698,-41216351.0,-93252771,-96861395.0,-74.73266327,-72.06518521626239,-86.72689179206814
304,304,304,304,(주)레드캡투어,38390,18-Dec,389327984,389150486.0,25471280,25511273.0,14077599,14128215.0,,,
305,305,305,305,(주)레드캡투어,38390,19-Dec,416661455,414139245.0,34971516,34629623.0,22234639,21518592.0,7.020679767,37.29783505187019,57.943403559087024
306,306,306,306,(주)레몬,294140,18-Dec,36171903,36171903.0,-319511,-319511.0,-2377219,-2377219.0,,,
307,307,307,307,(주)레몬,294140,19-Dec,98414205,98414205.0,-7860613,-7860613.0,-9270788,-9270788.0,172.0736175,-2360.201057,-289.9845997
308,308,308,308,(주)레이,228670,18-Dec,41273905,44556293.0,6047779,7568053.0,5251390,6779473.0,,,
309,309,309,309,(주)레이,228670,19-Dec,76656974,78072723.0,12860996,12943789.0,11555269,11479305.0,85.72745661,112.6565141,120.0421031
310,310,310,310,(주)레이언스,228850,18-Dec,201132165,201078003.0,21220313,23962016.0,15566221,19536109.0,,,
311,311,311,311,(주)레이언스,228850,19-Dec,232073460,218601038.0,22835774,26334715.0,13826669,17386040.0,15.38356384,7.6128047687138265,-11.175172188548524
312,312,312,312,(주)레이크머티리얼즈,281740,18-Dec,0,,0,,0,,,,
313,313,313,313,(주)레이크머티리얼즈,281740,19-Dec,0,,0,,0,,,,
314,314,314,314,(주)로보로보,215100,18-Dec,26659082,26399244.0,2734518,2715663.0,2555385,2555385.0,,,
315,315,315,315,(주)로보로보,215100,19-Dec,27198177,26281613.0,116190,572099.0,1088824,1090473.0,2.022181409,-95.75098793,-57.39099979
316,316,316,316,(주)로보스타,90360,18-Dec,171513401,170121317.0,2242546,2094289.0,-1194092,-2484707.0,,,
317,317,317,317,(주)로보스타,90360,19-Dec,166636026,165443587.0,-6889907,-6054005.0,-4513023,-4703596.0,-2.843728229,-407.2359273789702,-277.9460041604834
318,318,318,318,(주)로보티즈,108490,18-Dec,68826000,69268824.0,1750453,2738073.0,2363346,2821981.0,,,
319,319,319,319,(주)로보티즈,108490,19-Dec,64669054,64609259.0,1681774,1165413.0,2481001,2257230.0,-6.039790196,-3.92349866,4.978323106
320,320,320,320,(주)로지시스,67730,18-Dec,25946301,25946301.0,724996,724996.0,741696,741696.0,,,
321,321,321,321,(주)로지시스,67730,19-Dec,24235178,24235178.0,435804,435804.0,-994711,-994711.0,-6.594862983,-39.888771800120274,-234.11303283285875
322,322,322,322,(주)루멘스,38060,18-Dec,332871975,260067981.0,-20383165,-21385470.0,-31484982,-25489821.0,,,
323,323,323,323,(주)루멘스,38060,19-Dec,278451657,193665426.0,-39217867,-40081159.0,-61111244,-55560680.0,-16.34872326,-92.40322589745017,-94.09648701720712
324,324,324,324,(주)루트로닉,85370,18-Dec,215363142,255253852.0,-12366512,3062729.0,-15375356,855688.0,,,
325,325,325,325,(주)루트로닉,85370,19-Dec,208199454,256299189.0,-8476926,5365301.0,-11540733,-20169.0,-3.326329628,31.452571266659508,24.94005992446614
326,326,326,326,(주)룽투코리아,60240,18-Dec,77373851,71287141.0,3676450,1679210.0,21507233,9944483.0,,,
327,327,327,327,(주)룽투코리아,60240,19-Dec,79352267,83842780.0,-3098015,-1036570.0,1636986,10186236.0,2.556956872,-184.2664798922874,-92.38867222017821
328,328,328,328,(주)리노스,39980,18-Dec,94263721,93254700.0,1617419,1634796.0,2177007,2284245.0,,,
329,329,329,329,(주)리노스,39980,19-Dec,111913032,111255505.0,-320792,61305.0,-442556,-77023.0,18.72333366,-119.83357435519181,-120.32864386747492
330,330,330,330,(주)리더스코스메틱,16100,18-Dec,164066898,132884280.0,-13630276,-7333152.0,-13738957,-10602374.0,,,
331,331,331,331,(주)리더스코스메틱,16100,19-Dec,132912018,96062249.0,-27824270,-26387212.0,-57757716,-53482607.0,-18.9891321,-104.13577832173024,-320.39374604637015
332,332,332,332,(주)리드,197210,18-Dec,107402923,103163535.0,-954092,2407393.0,-14489733,-11176319.0,,,
333,333,333,333,(주)리드,197210,19-Dec,31046019,29915769.0,-6612441,-5777279.0,-49236982,-48959706.0,-71.09387889,-593.0611513355105,-239.80599918576831
334,334,334,334,(주)리드코프,12700,18-Dec,1140659526,869237783.0,44888465,34413940.0,31992581,23551046.0,,,
335,335,335,335,(주)리드코프,12700,19-Dec,1036734077,783735694.0,53883905,40506194.0,40586229,30144347.0,-9.110996457,20.039535769378613,26.86137764252281
336,336,336,336,(주)리메드,302550,18-Dec,21511807,21511807.0,-836184,-836184.0,-7380777,-7380777.0,,,
337,337,337,337,(주)리메드,302550,19-Dec,34945709,34945709.0,4287510,4287510.0,4363103,4363103.0,62.44897047,612.7471943974053,269.16348296155286
338,338,338,338,(주)링네트,42500,18-Dec,92659133,90204287.0,4069975,3829649.0,3490102,3384874.0,,,
339,339,339,339,(주)링네트,42500,19-Dec,94447962,92992208.0,7023527,7211229.0,7022815,7273077.0,1.930547958,72.56929096616072,101.22090987598644
340,340,340,340,(주)링크제니시스,219420,18-Dec,36098619,35310621.0,2346693,2501937.0,2196294,2331643.0,,,
341,341,341,341,(주)링크제니시스,219420,19-Dec,37630382,36987003.0,1030927,1341682.0,571790,774464.0,4.243273129,-56.068944680876456,-73.9656894750885
342,342,342,342,(주)마니커에프앤지,195500,18-Dec,52850161,52850161.0,6216764,6216764.0,4077092,4077092.0,,,
343,343,343,343,(주)마니커에프앤지,195500,19-Dec,58497680,58497680.0,4373751,4373751.0,2944573,2944573.0,10.6859069,-29.64585756,-27.77761699
344,344,344,344,(주)마이크로디지탈,305090,18-Dec,11704260,11704260.0,-1226974,-1226974.0,-1656522,-1656522.0,,,
345,345,345,345,(주)마이크로디지탈,305090,19-Dec,23210224,23210224.0,-6371186,-6371186.0,-6297073,-6297073.0,98.30577926,-419.2600658,-280.1382052
346,346,346,346,(주)마이크로컨텍솔루션,98120,18-Dec,35818677,35729442.0,-3535073,-2371423.0,-4497585,-4398531.0,,,
