회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS연결),재고자산(*)(IFRS연결),매출액(수익)(*)(IFRS),재고자산(*)(IFRS),재고자산회전률
(주)모두투어네트워크,80160,17-Dec,290948152,139705,249355585,0,2082.589399
(주)모바일리더,100030,16-Dec,13419242,0,6275188,0,#DIV/0!
(주)모바일리더,100030,17-Dec,13343523,0,6271453,0,#DIV/0!
(주)모베이스,101330,16-Dec,285420879,20526780,49860650,362762,13.90480528
(주)모베이스,101330,17-Dec,320774245,21020034,55904808,482799,15.26040562
(주)모베이스전자,12860,16-Dec,731169856,102516275,574275654,36304298,7.13223199
(주)모베이스전자,12860,17-Dec,710241532,96436059,584945911,38774023,7.364895863
(주)모비스,250060,16-Dec,0,0,,,#DIV/0!
(주)모비스,250060,17-Dec,2389536,39314,2389536,39314,60.78079056
(주)모헨즈,6920,16-Dec,112234938,10300954,41563233,1305431,10.89558676
(주)모헨즈,6920,17-Dec,117339016,11116075,38478190,1700381,10.55579564
(주)미래SCI,28040,16-Dec,16509287,348425,16509287,86450,47.38261319
(주)미래SCI,28040,17-Dec,19108916,3062022,18319387,3010618,6.240620087
(주)미래생명자원,218150,16-Dec,0,0,,,#DIV/0!
(주)미래생명자원,218150,17-Dec,40926676,2968213,27968934,2964409,13.78832179
(주)미래컴퍼니,49950,16-Dec,80414537,5500654,74306879,5205398,14.61908657
(주)미래컴퍼니,49950,17-Dec,181450622,12094184,175260490,11783842,15.0031306
(주)미래테크놀로지,213090,16-Dec,21953235,945811,21953235,945811,23.21101679
(주)미래테크놀로지,213090,17-Dec,22362965,1157173,22362965,1157173,19.32551572
(주)미애부,225850,16-Dec,0,0,,,#DIV/0!
(주)미애부,225850,17-Dec,0,0,,,#DIV/0!
(주)미코,59090,16-Dec,140956669,14696455,49599720,10028793,9.591202028
(주)미코,59090,17-Dec,183916090,11752403,71147376,7255515,15.64923276
(주)미투온,201490,16-Dec,17042857,0,14145588,0,#DIV/0!
(주)미투온,201490,17-Dec,27209665,0,14815586,0,#DIV/0!
(주)바른손,18700,16-Mar,16560068,568794,11952743,179429,29.11435071
(주)바른손,18700,17-Mar,4612329,850946,3499940,95807,5.420237007
(주)바른손이앤에이,35620,16-Dec,41653823,0,41543823,0,#DIV/0!
(주)바른손이앤에이,35620,17-Dec,31430347,0,25074003,0,#DIV/0!
(주)바른전자,64520,16-Dec,241570556,36857376,241570556,36857376,6.554198432
(주)바른전자,64520,17-Dec,168479538,22682285,168479538,22682285,7.42780271
(주)바이넥스,53030,16-Dec,82108423,9514270,80924373,9514270,8.630028683
(주)바이넥스,53030,17-Dec,78026380,10612772,78026380,10612772,7.352120634
(주)바이오니아,64550,16-Dec,21703615,7852074,20975096,7155227,2.764061444
(주)바이오니아,64550,17-Dec,23267735,8910367,22792648,8428514,2.611310511
(주)바이오로그디바이스,208710,16-Dec,68614604,1726263,57470448,1110928,39.74747996
(주)바이오로그디바이스,208710,17-Dec,70020158,3486953,55328672,1990817,20.08061422
(주)바이오빌,65940,16-Dec,32673083,5190126,21650373,3906460,6.295238882
(주)바이오빌,65940,17-Dec,50351617,9692263,19432666,4309788,5.195032058
(주)바이오스마트,38460,16-Dec,62989881,14617454,45503046,5564170,4.309223822
(주)바이오스마트,38460,17-Dec,80432645,17477467,55114201,5307978,4.602076777
(주)바이오톡스텍,86040,16-Dec,22256692,858506,20300373,683024,25.92491142
(주)바이오톡스텍,86040,17-Dec,25564709,944308,22351893,584916,27.07242658
(주)바텍,43150,16-Dec,238338397,61565666,112377253,27682224,3.871287561
(주)바텍,43150,17-Dec,218808934,51128642,153296439,26672433,4.279576485
(주)배럴,267790,16-Dec,24246628,4663411,24246628,4663411,5.199333278
(주)배럴,267790,17-Dec,35286005,5673030,35286005,5673030,6.219957413
(주)백금티앤에이,46310,16-Dec,60216859,8038958,36744298,688005,7.49062988
(주)백금티앤에이,46310,17-Dec,101998708,18316766,68146269,312261,5.568598081
(주)버킷스튜디오,66410,16-Dec,17961354,80073,17961354,80073,224.3122401
(주)버킷스튜디오,66410,17-Dec,16096172,61875,16096172,61875,260.1401535
(주)베노홀딩스,206400,16-Dec,20266910,0,20247733,0,#DIV/0!
(주)베노홀딩스,206400,17-Dec,18892219,0,18888947,0,#DIV/0!
(주)베셀,177350,16-Dec,44002936,0,43831409,0,#DIV/0!
(주)베셀,177350,17-Dec,80643961,0,80513243,0,#DIV/0!
(주)보광산업,225530,16-Dec,47698115,1878300,47698115,1878300,25.3943007
(주)보광산업,225530,17-Dec,42039497,1767805,42039497,1767805,23.7806189
(주)보라티알,250000,16-Dec,38351961,8363601,38351961,8363601,4.585579943
(주)보라티알,250000,17-Dec,42068055,9094901,41950240,8855727,4.625454966
(주)본느,226340,16-Dec,0,0,,,#DIV/0!
(주)본느,226340,17-Dec,0,0,,,#DIV/0!
(주)부-스타,8470,16-Dec,86313556,5355204,86313556,5355204,16.1176971
(주)부-스타,8470,17-Dec,78949525,11605116,78949525,11605116,6.80299318
(주)부방,14470,16-Dec,257006997,27927184,14619745,4883381,9.20275374
(주)부방,14470,17-Dec,383330726,25887346,26323558,0,14.80764873
(주)뷰웍스,100120,16-Dec,117303133,22490079,116465198,22123426,5.215772386
(주)뷰웍스,100120,17-Dec,123460627,21596920,122607323,20717971,5.716584911
(주)브리지텍,64480,16-Dec,55214248,427807,55214248,427807,129.0634515
(주)브리지텍,64480,17-Dec,30211608,645325,30211608,645325,46.81611281
(주)브이원텍,251630,16-Dec,24455283,3206140,23669587,3206140,7.627640402
(주)브이원텍,251630,17-Dec,38720628,19875455,37985173,19875455,1.948163099
(주)브이티지엠피,18290,16-Dec,41141465,15147455,41141465,15147455,2.716064514
(주)브이티지엠피,18290,17-Dec,69859691,10656858,40265014,6410150,6.555374107
(주)블루베리엔에프티,44480,16-Dec,15334875,5087951,12830029,3628715,3.013958861
(주)블루베리엔에프티,44480,17-Dec,14931003,5814756,11902327,4296470,2.56777808
(주)블루콤,33560,16-Dec,238790401,16125500,248505341,11379279,14.80824787
(주)블루콤,33560,17-Dec,116599132,11542822,121104741,7037732,10.1014407
(주)비덴트,121800,16-Dec,23993768,9925557,17053079,9504944,2.417372446
(주)비덴트,121800,17-Dec,23931470,12562587,15823655,11953619,1.904979444
(주)비보존헬스케어,82800,16-Dec,68210591,15108166,68210591,15108166,4.514816093
(주)비보존헬스케어,82800,17-Dec,61021493,12943508,61021493,12943508,4.714447814
(주)비씨월드제약,200780,16-Dec,45657696,12705241,45657696,12705241,3.593611172
(주)비씨월드제약,200780,17-Dec,50207424,14343250,50207424,14343250,3.500421731
(주)비아트론,141000,16-Dec,76414019,97425,76230822,97425,784.3368643
(주)비아트론,141000,17-Dec,100780806,62304,100632690,62304,1617.565582
(주)비에이치,90460,16-Dec,371953545,66447429,296715580,48140844,5.597711613
(주)비에이치,90460,17-Dec,691341627,58703702,513248234,25338033,11.77679777
(주)비엔지티,32790,16-Dec,51292674,1264528,8534019,3700,40.56270324
(주)비엔지티,32790,17-Dec,52949862,5127187,13932664,524563,10.32727342
(주)비엘,142760,16-Dec,2500747,543413,2500747,543413,4.601927079
(주)비엘,142760,17-Dec,7607067,1188667,7607067,1188667,6.399661974
(주)비엘팜텍,65170,16-Dec,73962749,8001087,37454675,3802006,9.244087585
(주)비엘팜텍,65170,17-Dec,83708355,6672188,42545194,3066489,12.54586277
(주)비엠티,86670,16-Dec,41125176,20766466,41125176,20766466,1.98036469
(주)비엠티,86670,17-Dec,63638731,24091409,63638731,24091409,2.641552887
(주)비즈니스온커뮤니케이션,138580,17-Dec,13456561,0,13456561,0,#DIV/0!
(주)비츠로셀,82920,16-Jun,91020079,18140110,90540215,16884988,5.017614502
(주)비츠로셀,82920,17-Jun,105351685,4852669,101991470,4210934,21.71004967
(주)비츠로시스,54220,16-Mar,63540760,407376,63540760,407376,155.9757079
(주)비츠로시스,54220,17-Mar,72073712,469569,72073712,469569,153.4890762
(주)비츠로테크,42370,16-Jun,103230046,6644978,103230046,6644978,15.53504707
(주)비츠로테크,42370,17-Jun,232764175,17371261,86734828,0,13.39938275
(주)비케이홀딩스,50090,16-Dec,43031183,4015519,43031183,4015519,10.7162195
(주)비케이홀딩스,50090,17-Dec,38071774,5994018,38071774,5994018,6.35162824
(주)비트컴퓨터,32850,16-Dec,34800927,10007,34716080,10007,3477.658339
(주)비트컴퓨터,32850,17-Dec,31905155,35350,31554469,35350,902.5503536
(주)빅솔론,93190,16-Dec,87574944,23522257,80774588,22269075,3.723067221
(주)빅솔론,93190,17-Dec,89445133,25762478,80933343,24366456,3.471914969
(주)빅텍,65450,16-Dec,38351993,7683262,38351993,7683262,4.991628946
(주)빅텍,65450,17-Dec,40828484,7576095,40828484,7576095,5.389119857
(주)사람인에이치알,143240,16-Dec,73701173,0,55357477,0,#DIV/0!
(주)사람인에이치알,143240,17-Dec,81347113,0,52529118,0,#DIV/0!
(주)삼기,122350,16-Dec,304482853,15546018,309545066,14709503,19.58590637
(주)삼기,122350,17-Dec,292561351,19196693,292542881,17169329,15.24019533
(주)삼보판지,23600,16-Dec,326686710,29483660,112897265,7331905,11.0802631
(주)삼보판지,23600,17-Dec,323858909,32877270,112996351,7809099,9.850541392
(주)삼양옵틱스,225190,16-Dec,62786098,6716852,62780096,6740348,9.347548226
(주)삼양옵틱스,225190,17-Dec,66272717,7508149,66264746,7508149,8.826771685
(주)삼일,32280,16-Dec,92546565,381140,92546565,381140,242.8151467
(주)삼일,32280,17-Dec,90876304,379059,90876304,379059,239.7418449
(주)삼일기업공사,2290,16-Dec,28242761,2498248,28242761,2498248,11.30502696
(주)삼일기업공사,2290,17-Dec,56403800,2517549,56403800,2517549,22.40425112
(주)삼진,32750,16-Dec,98172878,7133117,79845355,594563,13.76297038
(주)삼진,32750,17-Dec,108784102,6064175,94929233,48143,17.93881311
(주)삼진엘앤디,54090,16-Dec,256575199,36627976,106991896,6641036,7.004896995
(주)삼진엘앤디,54090,17-Dec,220648773,22150941,85327336,2750754,9.961146707
(주)삼표시멘트,38500,16-Dec,615909683,55242330,615637893,53037880,11.14923435
(주)삼표시멘트,38500,17-Dec,671307465,69580597,670133332,65358801,9.647911831
(주)삼화네트웍스,46390,16-Dec,45701998,0,44578967,0,#DIV/0!
(주)삼화네트웍스,46390,17-Dec,21001397,0,19835747,0,#DIV/0!
(주)상보,27580,16-Dec,151681829,21312441,118572515,17069013,7.117055667
(주)상보,27580,17-Dec,127789248,28355924,67228622,20524222,4.506615549
(주)상상인,38540,16-Dec,334876891,4273196,84242953,4273196,78.36684556
(주)상상인,38540,17-Dec,397628354,3742221,78190110,3742221,106.2546424
(주)상상인인더스트리,101000,16-Dec,128443782,20771173,128443782,16518056,6.183751972
(주)상상인인더스트리,101000,17-Dec,95702436,12704893,90811825,8846293,7.532722708
(주)상아프론테크,89980,16-Dec,156294805,20476315,132699208,14824987,7.632955686
(주)상아프론테크,89980,17-Dec,153236134,20262570,132094365,13823291,7.562522128
(주)상지카일룸,42940,16-Dec,5908248,26600,5908248,26600,222.1145865
(주)상지카일룸,42940,17-Dec,13455342,23579,8285055,23579,570.6493914
(주)새로닉스,42600,16-Dec,117855468,10719720,54399417,2591489,10.99426739
(주)새로닉스,42600,17-Dec,126219454,11247831,60885569,3039198,11.22167056
(주)서린바이오사이언스,38070,16-Dec,44889258,9724866,42414707,8863166,4.615925608
(주)서린바이오사이언스,38070,17-Dec,42619342,13283032,39276798,12624002,3.208555246
(주)서부티엔디,6730,16-Dec,55896750,228625,55896750,228625,244.4909787
(주)서부티엔디,6730,17-Dec,57542734,482528,57542734,482528,119.252632
(주)서산,79650,16-Dec,112560407,7334309,34610856,1494667,15.34710455
(주)서산,79650,17-Dec,100372500,10442200,36335375,2005335,9.612198579
(주)서연탑메탈,19770,16-Dec,205826875,8111859,130813469,1510594,25.37357651
(주)서연탑메탈,19770,17-Dec,209952442,9733203,136758123,1648928,21.57074521
(주)서울리거,43710,16-Dec,18484248,1080177,18250443,1080177,17.11223994
(주)서울리거,43710,17-Dec,14372479,1370437,14372479,1370437,10.4875153
(주)서울옥션,63170,16-Dec,50852669,54660202,40944931,47070594,0.930341769
(주)서울옥션,63170,17-Dec,54167584,54016434,33720282,44596076,1.002798222
(주)서울제약,18680,16-Dec,38068711,8320520,38068711,8320520,4.575280271
(주)서울제약,18680,17-Dec,34051567,10185548,34051567,10185548,3.343125672
(주)서원인텍,93920,16-Dec,357572859,25855163,202527795,13387865,13.82984354
(주)서원인텍,93920,17-Dec,284134788,19033057,169691592,5581861,14.92848931
(주)서전기전,189860,16-Dec,50190070,2883960,50014596,2884623,17.40317827
(주)서전기전,189860,17-Dec,50168944,1451573,50168944,1451573,34.56177815
(주)서진시스템,178320,16-Dec,165870701,45131715,34209642,4928566,3.675258097
(주)서진시스템,178320,17-Dec,237945884,52542523,45690751,5752861,4.528634531
(주)서진오토모티브,122690,16-Dec,1292470378,79625913,125957876,15606105,16.23178095
(주)서진오토모티브,122690,17-Dec,1238336209,77768850,118551850,16932359,15.92329331
(주)서플러스글로벌,140070,16-Dec,100146990,60320041,99578759,60397096,1.660260642
(주)서플러스글로벌,140070,17-Dec,111730233,78154372,109876116,76714338,1.429609504
(주)서한,11370,16-Dec,499551051,126991058,499551051,126991058,3.933749816
(주)서한,11370,17-Dec,528692838,54527390,528692838,54527390,9.695913155
(주)서희건설,35890,16-Dec,1073708295,9563318,1045442444,9563318,112.2736162
(주)서희건설,35890,17-Dec,1033271360,8540904,1009135127,8540904,120.9791563
(주)선광,3100,16-Dec,128035830,389878,80094576,299772,328.3997302
(주)선광,3100,17-Dec,143592261,694153,82607404,363123,206.8596707
(주)선익시스템,171090,16-Dec,143709381,1531049,143709381,1531049,93.86334533
(주)선익시스템,171090,17-Dec,123595928,1023748,123595928,1023748,120.7288591
(주)성광벤드,14620,16-Dec,203052900,127066006,191398817,121880138,1.598011194
(주)성광벤드,14620,17-Dec,145746476,109922440,133488388,103010332,1.325902846
(주)성도이엔지,37350,16-Dec,425580840,73219202,236676164,0,5.812421173
(주)성도이엔지,37350,17-Dec,391339341,64937290,312491938,0,6.02641935
(주)성우하이텍,15750,16-Dec,3834290085,376211949,1279982494,118782819,10.19183494
(주)성우하이텍,15750,17-Dec,3366358641,388951277,1210755015,137932970,8.654962305
(주)성창오토텍,80470,16-Dec,152715603,11690774,69476492,4518523,13.06291636
(주)성창오토텍,80470,17-Dec,142953914,11285645,76025330,5582525,12.66688027
(주)세동,53060,16-Dec,125538674,9463983,114182074,6806764,13.26488794
(주)세동,53060,17-Dec,119281845,8253454,109625429,6196722,14.45235474
(주)세보엠이씨,11560,16-Dec,387772567,4966690,359073552,4966690,78.0746467
(주)세보엠이씨,11560,17-Dec,602536022,8387560,590307232,8387560,71.83686579
(주)세영디앤씨,52190,16-Dec,3016994,0,3016994,0,#DIV/0!
(주)세영디앤씨,52190,17-Dec,11649229,0,7473240,0,#DIV/0!
(주)세운메디칼,100700,16-Dec,56620143,15765874,52726295,9746947,3.59131013
(주)세운메디칼,100700,17-Dec,61230473,19820035,56329261,12088250,3.089322143
(주)세원물산,24830,16-Dec,76143049,5851410,76143049,5851410,13.0127694
(주)세원물산,24830,17-Dec,71892127,7913960,71892127,7913960,9.084216625
(주)세중,39310,16-Dec,255119356,8810164,65609916,145190,28.95739012
(주)세중,39310,17-Dec,158350962,6163266,29646868,0,25.69270286
(주)세진티에스,67770,16-Dec,32632699,2088857,22803459,634094,15.62227524
(주)세진티에스,67770,17-Dec,22828076,1162300,13607354,222734,19.64043362
(주)세코닉스,53450,16-Dec,312527836,60994535,313953544,44049238,5.123866196
(주)세코닉스,53450,17-Dec,331101709,79045327,321574557,49348601,4.188757534
(주)세토피아,222810,16-Dec,14763962,261112,14763962,261112,56.54264071
(주)세토피아,222810,17-Dec,14909489,621404,14909489,621404,23.99322985
(주)세화피앤씨,252500,16-Dec,0,0,,,#DIV/0!
(주)세화피앤씨,252500,17-Dec,32928605,4516423,32928605,4516423,7.290859381
(주)셀루메드,49180,16-Dec,9813992,12439235,10044283,11026334,0.788954626
(주)셀루메드,49180,17-Dec,21608625,9744427,18382473,9156963,2.217536752
(주)셀바스에이아이,108860,16-Dec,35440728,7636903,13797102,195852,4.640719936
(주)셀바스에이아이,108860,17-Dec,46866565,7202465,17824699,0,6.507017389
(주)셀바스헬스케어,208370,16-Dec,23086797,7482441,20575800,6866737,3.085463287
(주)셀바스헬스케어,208370,17-Dec,29575768,7202465,28175434,6559731,4.106339705
(주)셀트리온제약,68760,16-Dec,104811184,65871749,101569415,65871749,1.591140141
(주)셀트리온제약,68760,17-Dec,135860256,65242661,129529518,65242661,2.082383734
(주)셀트리온헬스케어,91990,16-Dec,756437354,1460498630,746172958,1456678077,0.517930889
(주)셀트리온헬스케어,91990,17-Dec,921499987,1573774895,923764212,1543785063,0.585534812
(주)셀피글로벌,68940,16-Dec,24657740,5073795,24657740,5073795,4.859821889
(주)셀피글로벌,68940,17-Dec,27191581,6328403,27189791,6328403,4.296752435
(주)소리바다,53110,16-Dec,39250560,0,27664565,9375,#DIV/0!
(주)소리바다,53110,17-Dec,54007575,4642852,26193983,271394,11.63241365
(주)소프트센,32680,16-Dec,115742385,5653858,115742385,5653858,20.47139935
(주)소프트센,32680,17-Dec,142514026,6326322,142514026,6326322,22.52715338
(주)손오공,66910,16-Dec,129315003,39553378,123715302,39553378,3.269379495
(주)손오공,66910,17-Dec,104074946,22501277,98724379,22501277,4.625290645
(주)솔고바이오메디칼,43100,16-Dec,23721925,15492820,19645066,12647965,1.531156045
(주)솔고바이오메디칼,43100,17-Dec,23210535,15310125,19591331,12417326,1.516025179
(주)솔루에타,154040,16-Dec,140395878,11612433,49594338,5193537,12.0901346
(주)솔루에타,154040,17-Dec,155927912,12339759,41819776,3622286,12.6362202
(주)솔본,35610,16-Dec,79000441,4445255,3515751,0,17.77185808
(주)솔본,35610,17-Dec,74108667,1155644,3161733,0,64.12759206
(주)쇼박스,86980,16-Dec,125931981,0,125931981,0,#DIV/0!
(주)쇼박스,86980,17-Dec,102706678,0,102706678,0,#DIV/0!
(주)수산아이앤티,50960,16-Dec,16254773,299179,16254773,299179,54.33126322
(주)수산아이앤티,50960,17-Dec,16391345,402077,16391345,402077,40.76668151
(주)슈프리마,236200,16-Dec,42182326,5300375,42100257,5232518,7.958366342
(주)슈프리마,236200,17-Dec,47062107,6489807,46768748,6400619,7.251695929
(주)슈프리마에이치큐,94840,16-Dec,32115990,4663061,26724206,4314830,6.887319295
(주)슈프리마에이치큐,94840,17-Dec,28628445,4964377,18014490,1613852,5.766774965
(주)슈피겐코리아,192440,16-Dec,179260110,12659187,130791110,7512956,14.16047571
(주)슈피겐코리아,192440,17-Dec,224993661,17664558,162891118,12350697,12.73701052
(주)스마트솔루션즈,136510,16-Dec,12497160,3896190,12513845,3896190,3.207533514
(주)스마트솔루션즈,136510,17-Dec,25027290,3407132,25018220,3407132,7.345559256
(주)스맥,99440,16-Dec,122781553,48695850,122369486,47138215,2.521396649
(주)스맥,99440,17-Dec,161130468,54495241,161850280,52503501,2.956780538
(주)스카이문스테크놀로지,33790,16-Dec,13085003,535405,13085003,535405,24.43944864
(주)스카이문스테크놀로지,33790,17-Dec,13458871,243807,13471809,243807,55.20297202
(주)스킨앤스킨,159910,16-Dec,38353435,2595274,15277789,653377,14.77818334
(주)스킨앤스킨,159910,17-Dec,29874487,3863847,16411014,2042613,7.731798645
(주)스타플렉스,115570,16-Dec,85305534,21645372,86728447,20087359,3.941051879
(주)스타플렉스,115570,17-Dec,86988215,22910766,83505468,18495152,3.796827003
(주)스튜디오산타클로스엔터테인먼트,204630,16-Dec,29076105,2554718,27274346,1759024,11.38133641
(주)스튜디오산타클로스엔터테인먼트,204630,17-Dec,46522005,3081888,37618724,1522095,15.09529386
(주)스페이스솔루션,245030,16-Dec,0,0,,,#DIV/0!
(주)스페이스솔루션,245030,17-Dec,0,0,,,#DIV/0!
(주)스페코,13810,16-Dec,84304231,9127088,50452747,3461508,9.236706275
(주)스페코,13810,17-Dec,68786456,9918124,37963619,5340586,6.935430128
(주)승일,49830,16-Dec,138451583,17865587,138451583,17865587,7.749624068
(주)승일,49830,17-Dec,135816978,14349485,135816978,14349485,9.464937452
(주)시공테크,20710,16-Dec,80798733,60660,74105042,0,1331.99362
