회사명,거래소코드,회계년도,매출원가(*)(IFRS),매출액(수익)(*)(IFRS),매출원가(*)(IFRS연결),매출액(수익)(*)(IFRS연결),매출원가대매출액2019
(주)에프앤리퍼블릭,64090,19-Dec,29814447,31936073,31362824,34123439,91.90991564
(주)에프에스엔,214270,18-Dec,0,37136316,0,125414863,0
(주)에프에스엔,214270,19-Dec,0,38506961,0,145425213,0
(주)에프에스티,36810,18-Dec,115667641,164438268,115999847,165054024,70.27992665
(주)에프에스티,36810,19-Dec,73145118,121655204,75583411,125729654,60.11581882
(주)에프엔씨엔터테인먼트,173940,18-Dec,46071830,47581669,67847563,74014342,91.66812967
(주)에프엔씨엔터테인먼트,173940,19-Dec,49262388,53546880,74341385,84190079,88.30183542
(주)엑사이엔씨,54940,18-Dec,135364612,151515263,198234979,224054110,88.47638591
(주)엑사이엔씨,54940,19-Dec,130976960,139762658,223753732,247113216,90.54705192
(주)엑세스바이오인코퍼레이션,950130,18-Dec,23037482,37584855,24647545,40239207,61.25256146
(주)엑세스바이오인코퍼레이션,950130,19-Dec,29281470,37379390,33651694,43058688,78.15308725
(주)엑셈,205100,18-Dec,9572866,22614987,13109343,32359592,40.51145948
(주)엑셈,205100,19-Dec,10439619,24786109,14394208,34454978,41.77686023
(주)엑시콘,92870,18-Dec,38866159,56483838,38866930,56474117,68.82255459
(주)엑시콘,92870,19-Dec,26212141,38226674,26212141,38230244,68.56388623
(주)엔바이오니아,317870,18-Dec,4519144,8544681,4519144,8544681,52.88838752
(주)엔바이오니아,317870,19-Dec,5506550,9720397,5506550,9720397,56.6494352
(주)엔에스,217820,18-Dec,38666200,43702837,43942399,50648403,86.75969309
(주)엔에스,217820,19-Dec,49296404,57996003,55106274,65057075,84.704506
(주)엔에스엔,31860,18-Dec,8532342,10278928,8441115,10306353,81.90205595
(주)엔에스엔,31860,19-Dec,8451057,9082944,14184409,15368805,92.29350623
(주)엔에이치엔벅스,104200,18-Dec,0,84512339,0,89652083,0
(주)엔에이치엔벅스,104200,19-Dec,0,81514992,0,84847822,0
(주)엔이능률,53290,18-Dec,27643671,85990357,27643671,85990357,32.14740811
(주)엔이능률,53290,19-Dec,26544734,84632802,26544734,84632802,31.36459313
(주)엔지스테크널러지,208860,18-Dec,0,4188910,0,4188910,0
(주)엔지스테크널러지,208860,19-Dec,0,4265217,803252,6299597,12.7508474
(주)엔지켐생명과학,183490,18-Dec,26769278,31034039,26769278,31034039,86.25779584
(주)엔지켐생명과학,183490,19-Dec,28804277,31468723,28804277,31468723,91.53303424
(주)엔케이맥스,182400,18-Dec,1467489,5922253,1599038,6268827,25.50777043
(주)엔케이맥스,182400,19-Dec,1728982,6695324,2353170,8749218,26.89577514
(주)엔텔스,69410,18-Dec,47052820,61950966,46303120,62313287,74.30697726
(주)엔텔스,69410,19-Dec,42638150,59187823,42557394,60229899,70.65825231
(주)엔투텍,227950,18-Dec,16021021,19046948,16082250,19115790,84.13071079
(주)엔피,291230,18-Dec,,,0,0,#DIV/0!
(주)엔피,291230,19-Dec,,,0,0,#DIV/0!
(주)엔피디,198080,18-Dec,143801339,155229484,217923189,259374087,84.01887464
(주)엔피디,198080,19-Dec,171444857,187714065,254310383,308704363,82.37991214
(주)엔피케이,48830,18-Dec,53267222,58475760,61555293,67274847,91.49822816
(주)엔피케이,48830,19-Dec,56270886,61831770,60513593,65034697,93.04816627
(주)엘디티,96870,18-Dec,4380200,7188415,4380200,7188415,60.93415586
(주)엘디티,96870,19-Dec,5057515,6955660,5057515,6955660,72.71078517
(주)엘아이에스,138690,18-Dec,168817240,210373463,168166166,211363819,79.56241839
(주)엘아이에스,138690,19-Dec,110797974,142669434,111291870,145119083,76.69003118
(주)엘앤씨바이오,290650,18-Dec,7360620,20823971,7859474,21240894,37.00161585
(주)엘앤씨바이오,290650,19-Dec,9136130,25235143,10487390,29151665,35.97526934
(주)엘앤에프,66970,18-Dec,449595543,494339484,457261052,505664305,90.42778924
(주)엘앤에프,66970,19-Dec,300168235,312072283,298054016,313264235,95.14460404
(주)엘앤케이바이오메드,156100,18-Dec,12541491,22801032,14476956,31323219,46.21797013
(주)엘앤케이바이오메드,156100,19-Dec,13825164,19470887,14295216,25776889,55.4574914
(주)엘엑스세미콘,108320,18-Dec,598160376,791817912,598160376,791818132,75.54264696
(주)엘엑스세미콘,108320,19-Dec,654231515,867122050,654231515,867122050,75.44860784
(주)엘엠에스,73110,18-Dec,61033741,80278509,72353110,109393200,66.14040909
(주)엘엠에스,73110,19-Dec,83984836,145464657,93588887,163181110,57.35277018
(주)엘오티베큠,83310,18-Dec,110581246,159675553,109835451,169314397,64.87070972
(주)엘오티베큠,83310,19-Dec,106174586,147403941,106711802,150245826,71.02480305
(주)엠게임,58630,18-Dec,0,27301974,0,27118175,0
(주)엠게임,58630,19-Dec,0,37541897,0,37630626,0
(주)엠디에스테크,86960,18-Dec,66484312,106962693,105202314,158945065,66.18784547
(주)엠디에스테크,86960,19-Dec,75991122,116923000,104469962,154901982,67.44262446
(주)엠씨넥스,97520,18-Dec,536995221,627641511,609782102,696954048,87.49243996
(주)엠씨넥스,97520,19-Dec,995712590,1184887089,1083588321,1267712135,85.47589718
(주)엠아이텍,179290,18-Dec,15225912,29599153,15225912,29599153,51.44036385
(주)엠아이텍,179290,19-Dec,17946513,32654539,17946513,32654539,54.9587088
(주)엠앤씨생명과학,225860,18-Dec,,,0,0,#DIV/0!
(주)엠앤씨생명과학,225860,19-Dec,,,0,0,#DIV/0!
(주)엠에스씨,9780,18-Dec,113319227,144605086,113355763,144605455,78.38968661
(주)엠에스씨,9780,19-Dec,117061914,149239104,117068926,149239104,78.44386817
(주)엠에스오토텍,123040,18-Dec,234089707,245348920,817552578,891949819,91.65903289
(주)엠에스오토텍,123040,19-Dec,260117661,273754814,1134083005,1274416674,88.9883998
(주)엠투엔,33310,18-Dec,26990435,29208004,45850675,53252622,86.10031446
(주)엠투엔,33310,19-Dec,25538542,27260839,40823724,46465722,87.85772015
(주)엠플러스,259630,18-Dec,71292012,78114604,71292012,78114604,91.26592001
(주)엠플러스,259630,19-Dec,89345505,104343607,89345505,104343607,85.62623774
(주)엠피대산,65150,18-Dec,35185996,65652118,68885097,119809794,57.49538055
(주)엠피대산,65150,19-Dec,31162108,61840102,62946090,109949106,57.25020629
(주)연우,115960,18-Dec,242728494,271933167,243078120,272929163,89.06271405
(주)연우,115960,19-Dec,245569682,292405059,247749844,294610114,84.09414077
(주)연이비앤티,90740,18-Dec,8996770,11649150,271324400,287318792,94.43322454
(주)연이비앤티,90740,19-Dec,5096287,9092417,294853639,316139182,93.2670342
(주)영우디에스피,143540,18-Dec,150588506,145959793,151349526,146297534,103.4532311
(주)영우디에스피,143540,19-Dec,80598364,100432751,80660508,100432751,80.31295289
(주)예림당,36000,18-Dec,11790358,22951678,640998596,761109382,84.21898497
(주)예림당,36000,19-Dec,12017301,18398297,776482983,835889331,92.8930367
(주)예선테크,250930,18-Dec,,,0,0,#DIV/0!
(주)예선테크,250930,19-Dec,16069408,25475578,40341623,58932975,68.45339642
(주)예스티,122640,18-Dec,78070376,92091501,78316317,92091501,85.04185093
(주)예스티,122640,19-Dec,59152658,53365358,59218652,53365358,110.9683402
(주)오공,45060,18-Dec,44297524,54049935,124136648,150657894,82.39637811
(주)오공,45060,19-Dec,46136754,56984478,123528296,151927490,81.30740263
(주)오디텍,80520,18-Dec,38964033,41466914,41484702,45225863,91.72782839
(주)오디텍,80520,19-Dec,35582060,37731934,37921207,41649157,91.04915857
(주)오르비텍,46120,18-Dec,58877000,67921225,60969961,69213196,88.09008184
(주)오르비텍,46120,19-Dec,66228349,74556580,66458489,74944341,88.67712774
(주)오리엔탈정공,14940,18-Dec,35782830,41201091,68786923,77475080,88.78586895
(주)오리엔탈정공,14940,19-Dec,52151674,59522470,115928924,130107247,89.10258781
(주)오리엔트정공,65500,18-Dec,59506567,62891832,91080664,98179112,92.76989998
(주)오리엔트정공,65500,19-Dec,61888002,65499093,87764918,97332735,90.1699906
(주)오리콤,10470,18-Dec,63878293,106964120,124744739,182757797,68.25686293
(주)오리콤,10470,19-Dec,72241694,113009121,142271616,198545882,71.65679518
(주)오스코텍,39200,18-Dec,2437565,11688259,2437565,18702672,13.03324466
(주)오스코텍,39200,19-Dec,2094622,4374303,2094622,4368520,47.94809226
(주)오스테오닉,226400,18-Dec,5168048,9084786,5168048,9084786,56.88684356
(주)오스테오닉,226400,19-Dec,6132118,11161204,6132118,11161204,54.94136654
(주)오스템,31510,18-Dec,119960028,142300336,127905381,152338949,83.96104991
(주)오스템,31510,19-Dec,104631752,123697655,120243347,147018157,81.78809302
(주)오이솔루션,138080,18-Dec,54117169,81406056,54106030,81504310,66.38425624
(주)오이솔루션,138080,19-Dec,122834724,210242068,122834724,210283059,58.4139895
(주)오킨스전자,80580,18-Dec,25039950,31857846,26835601,34065696,78.77602442
(주)오킨스전자,80580,19-Dec,27877936,36620071,29544336,38478884,76.78064676
(주)오텍,67170,18-Dec,99182885,107877546,772319810,918665962,84.06970999
(주)오텍,67170,19-Dec,92523131,100678798,780952281,952257433,82.0106259
(주)오파스넷,173130,18-Dec,66645503,79083415,66645503,79083415,84.27241413
(주)오파스넷,173130,19-Dec,90595709,104149383,90595709,104149383,86.98631369
(주)오픈베이스,49480,18-Dec,29003605,45006289,119030448,146734696,81.11949746
(주)오픈베이스,49480,19-Dec,38416795,53749679,125860083,157437309,79.94298416
(주)오하임아이엔티,309930,18-Dec,,,0,0,#DIV/0!
(주)오하임아이엔티,309930,19-Dec,,,0,0,#DIV/0!
(주)옵투스제약,131030,18-Dec,22489985,49624684,22489985,49624684,45.32015761
(주)옵투스제약,131030,19-Dec,23518647,60441371,23518647,60441371,38.91150484
(주)옵트론텍,82210,18-Dec,93476941,128773136,102462161,143579294,71.36276976
(주)옵트론텍,82210,19-Dec,119105416,163866344,186071223,238899888,77.88669327
(주)옵티팜,153710,18-Dec,8437163,13958304,8437163,13958304,60.44547389
(주)옵티팜,153710,19-Dec,9151104,13652787,9151104,13652787,67.02736958
(주)와이비엠넷,57030,18-Dec,35439741,62611447,35439741,62611447,56.60265446
(주)와이비엠넷,57030,19-Dec,33649735,60080366,33649735,60080366,56.00787285
(주)와이솔,122990,18-Dec,191154088,260037522,327849569,433566057,75.6169824
(주)와이솔,122990,19-Dec,135118414,185060777,286373617,370317281,77.33196145
(주)와이어블,65530,18-Dec,61020593,65938407,61020593,65938407,92.54180648
(주)와이어블,65530,19-Dec,79620712,86274637,79620712,86274637,92.28750739
(주)와이엔텍,67900,18-Dec,45673184,61772441,58456979,76070963,76.84532533
(주)와이엔텍,67900,19-Dec,60507674,86238104,69315810,98620699,70.28525523
(주)와이오엠,66430,18-Dec,27986338,30702210,27986338,30702210,91.15414819
(주)와이오엠,66430,19-Dec,54303177,58051573,54303177,58051573,93.54298978
(주)와이제이엠게임즈,193250,18-Dec,13081312,16761006,33988178,40575569,83.7651297
(주)와이제이엠게임즈,193250,19-Dec,8154200,10368775,28709071,40634666,70.65167215
(주)와이즈버즈,273060,18-Dec,,,0,0,#DIV/0!
(주)와이즈버즈,273060,19-Dec,,,0,0,#DIV/0!
(주)와이지-원,19210,18-Dec,253171103,340264272,259727854,390942261,66.43637179
(주)와이지-원,19210,19-Dec,262307577,330868998,309583976,427959618,72.33952994
(주)와이지엔터테인먼트,122870,18-Dec,124620429,171135361,200808571,285846341,70.25053051
(주)와이지엔터테인먼트,122870,19-Dec,100621589,147685997,184056612,264459739,69.59721457
(주)와이티엔,40300,18-Dec,124038856,132360036,124038856,132360036,93.71322323
(주)와이티엔,40300,19-Dec,120176254,127781800,123040665,130801036,94.06704164
(주)우리기술,32820,18-Dec,18945544,24608969,22028821,28192115,78.13823475
(주)우리기술,32820,19-Dec,15155031,16734827,28821363,32592805,88.42860564
(주)우리넷,115440,18-Dec,29941927,44587381,29941927,44587381,67.15336566
(주)우리넷,115440,19-Dec,55148219,73657576,55148219,73657576,74.87107504
(주)우리로,46970,18-Dec,26567718,31974403,46252466,55853881,82.80976214
(주)우리로,46970,19-Dec,96535002,101536211,107141810,115364639,92.87231419
(주)우양,103840,18-Dec,91995107,107436932,91995107,107436932,85.62707934
(주)우양,103840,19-Dec,101531026,117909007,101531026,117909007,86.10964385
(주)우정바이오,215380,18-Dec,16755124,23758076,16755124,23758076,70.52390943
(주)우정바이오,215380,19-Dec,22502195,32290408,22502195,32290408,69.68693304
(주)우주일렉트로닉스,65680,18-Dec,157161462,183888315,156654950,186608231,83.94857459
(주)우주일렉트로닉스,65680,19-Dec,146206670,190004370,145946062,191008494,76.40815282
(주)원바이오젠,307280,18-Dec,,,0,0,#DIV/0!
(주)원바이오젠,278380,18-Dec,,,0,0,#DIV/0!
(주)원바이오젠,307280,19-Dec,,,0,0,#DIV/0!
(주)원바이오젠,278380,19-Dec,6359421,11545982,6359421,11545982,55.07908292
(주)원익,32940,18-Dec,17454662,22345963,40926698,80295123,50.970341
(주)원익,32940,19-Dec,17888262,22145254,44579735,90386053,49.32147552
(주)원익머트리얼즈,104830,18-Dec,143940874,224289006,151041347,233464558,64.69562159
(주)원익머트리얼즈,104830,19-Dec,150007656,221820237,147917523,220839808,66.97955606
(주)원익아이피에스,240810,18-Dec,391390076,649002716,391437030,649312685,60.28482718
(주)원익아이피에스,240810,19-Dec,390043347,668654506,390174790,669241557,58.30104032
(주)원익큐브,14190,18-Dec,211319791,227395927,213179829,231806852,91.96442088
(주)원익큐브,14190,19-Dec,185279443,199362469,186841584,203876378,91.64454746
(주)원익큐엔씨,74600,18-Dec,136991104,192230978,192993699,266463980,72.4276876
(주)원익큐엔씨,74600,19-Dec,127909144,174218148,200514441,263059923,76.22386516
(주)원익피앤이,131390,18-Dec,73886575,99185339,74971002,102753495,72.96199706
(주)원익피앤이,131390,19-Dec,107233083,136704082,114622810,147158084,77.89093666
(주)원익홀딩스,30530,18-Dec,197847397,254826613,350418925,500162429,70.06102512
(주)원익홀딩스,30530,19-Dec,157325601,203149271,313872350,450752790,69.63292451
(주)원일특강,12620,18-Dec,218095835,238369106,233794795,255861298,91.37559953
(주)원일특강,12620,19-Dec,222607662,241196523,235712759,255805707,92.14523076
(주)원풍,8370,18-Dec,62462522,68294682,62462522,68294682,91.4603014
(주)원풍,8370,19-Dec,64560934,72852529,64560934,72852529,88.61865866
(주)월덱스,101160,18-Dec,52268683,75606399,70187005,105542800,66.50098822
(주)월덱스,101160,19-Dec,57021461,82834543,79345893,117442639,67.56140161
(주)웨이버스,336060,19-Dec,,,0,0,#DIV/0!
(주)웨이브일렉트로닉스,95270,18-Dec,19240071,26684033,33029612,48067633,68.71487098
(주)웨이브일렉트로닉스,95270,19-Dec,18513976,23608298,27466970,37284783,73.66804307
(주)웰크론,65950,18-Dec,58675723,104292911,327367790,394766547,82.92693302
(주)웰크론,65950,19-Dec,56135091,102378629,328122230,391915114,83.72278034
(주)웰크론한텍,76080,18-Dec,175625852,182624707,249795633,264346513,94.49552792
(주)웰크론한텍,76080,19-Dec,221390194,233564578,259904053,270764971,95.98880241
(주)웹스,196700,18-Dec,19988974,27209911,21811063,28446124,76.67499094
(주)웹스,196700,19-Dec,20181980,26924130,21899277,28492652,76.85938466
(주)웹젠,69080,18-Dec,0,210124927,0,218877009,0
(주)웹젠,69080,19-Dec,0,170826945,0,176051926,0
(주)위니아,71460,18-Dec,421233477,522475803,435381780,557360715,78.11490266
(주)위니아,71460,19-Dec,492609804,608092216,600475196,750478399,80.01232238
(주)위닉스,44340,18-Dec,203393508,281970691,241268829,330556897,72.98859325
(주)위닉스,44340,19-Dec,221845254,332959915,257083691,386234284,66.5615927
(주)위메이드,112040,18-Dec,0,19591377,0,127075870,0
(주)위메이드,112040,19-Dec,0,17228695,0,113648124,0
(주)위메이드맥스,101730,18-Dec,0,11111658,0,28752747,0
(주)위메이드맥스,101730,19-Dec,0,8996643,0,30487912,0
(주)위메이드플레이,123420,18-Dec,0,75881865,0,85986810,0
(주)위메이드플레이,123420,19-Dec,0,73641766,0,84400907,0
(주)위세아이텍,65370,18-Dec,11631974,16549145,11631974,16549145,70.28746198
(주)위세아이텍,65370,19-Dec,12922956,19719477,12922956,19719477,65.53396928
(주)위지윅스튜디오,299900,18-Dec,0,23648769,0,23648769,0
(주)위지윅스튜디오,299900,19-Dec,0,31833995,0,46404117,0
(주)위지트,36090,18-Dec,33489738,44761863,33489738,44761863,74.81756959
(주)위지트,36090,19-Dec,25917943,31414936,26896395,31658926,84.95675122
(주)윈스,136540,18-Dec,33877187,66605169,35653821,70658809,50.45913101
(주)윈스,136540,19-Dec,39747191,75336139,42109779,82104735,51.28788127
(주)윈팩,97800,18-Dec,61697594,67512063,61697594,67512063,91.387511
(주)윈팩,97800,19-Dec,85721454,97926800,85721454,97926800,87.53625565
(주)윈하이텍,192390,18-Dec,77948175,95230103,77948175,95230103,81.85245269
(주)윈하이텍,192390,19-Dec,77940601,83876795,80070386,84575176,94.67362622
(주)윌링스,313760,18-Dec,43797327,54326980,43797327,54326980,80.61800417
(주)윌링스,313760,19-Dec,32963557,42871637,32963557,42871637,76.88896274
(주)유니온커뮤니티,203450,18-Dec,20647825,35925284,20647825,35975303,57.39444363
(주)유니온커뮤니티,203450,19-Dec,24145867,40989880,24145867,40989880,58.90689848
(주)유니크,11320,18-Dec,185787551,202970321,193431163,213103949,90.76845545
(주)유니크,11320,19-Dec,195389509,217074567,199949057,224922213,88.89698102
