,회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS),매출액(수익)(*)(IFRS연결),매출액증가율2019
2551,크로바하이텍(주),43590,19-Dec,28801873,35522415,-24.08931968
2552,크루셜텍(주),114120,18-Dec,79684507,83675066,
2553,크루셜텍(주),114120,19-Dec,61580736,65079351,-22.22372313
2554,크리스탈지노믹스(주),83790,18-Dec,13889307,13887491,
2555,크리스탈지노믹스(주),83790,19-Dec,4397571,14006559,0.857375893
2556,키네마스터(주),139670,18-Dec,12063442,12796770,
2557,키네마스터(주),139670,19-Dec,19326756,19423411,51.78370011
2558,테고사이언스(주),191420,18-Dec,7769745,7850219,
2559,테고사이언스(주),191420,19-Dec,6273699,6346019,-19.16124888
2560,테라사이언스(주),73640,18-Dec,19415633,19572116,
2561,테라사이언스(주),73640,19-Dec,16168956,16194065,-17.25950837
2562,티제이미디어(주),32540,18-Dec,63176679,68523824,
2563,티제이미디어(주),32540,19-Dec,69728502,75419429,10.06307675
2564,티케이지애강(주),22220,18-Dec,64950179,64950179,
2565,티케이지애강(주),22220,19-Dec,71371711,71371711,9.886858049
2566,팅크웨어(주),84730,18-Dec,183116475,194443885,
2567,팅크웨어(주),84730,19-Dec,167438665,182220910,-6.286119515
2568,파나케이아(주),58530,18-Dec,53718179,70689133,
2569,파나케이아(주),58530,19-Dec,28091389,41111222,-41.84223196
2570,패션플랫폼(주),225590,18-Dec,74307199,74307199,
2571,패션플랫폼(주),225590,19-Dec,79379158,79379158,6.825663016
2572,펌텍코리아(주),251970,18-Dec,151233122,151070087,
2573,펌텍코리아(주),251970,19-Dec,161858814,175371909,16.08645529
2574,풍국주정공업(주),23900,18-Dec,49394447,120452943,
2575,풍국주정공업(주),23900,19-Dec,48096508,121430700,0.811733591
2576,피씨엘(주),241820,18-Dec,128541,128541,
2577,피씨엘(주),241820,19-Dec,35811,35811,-72.14040656
2578,피아이첨단소재(주),178920,18-Dec,245472562,245472562,
2579,피아이첨단소재(주),178920,19-Dec,223682314,223682314,-8.876856877
2580,피앤씨테크(주),237750,18-Dec,22774807,22774807,
2581,피앤씨테크(주),237750,19-Dec,21401365,21401365,-6.030531894
2582,피에스케이(주),319660,19-Dec,137720048,154611977,
2583,피에스케이홀딩스(주),31980,18-Dec,303846799,328682010,
2584,피에스케이홀딩스(주),31980,19-Dec,31627114,42078133,-87.19792026
2585,피에스텍(주),2230,18-Dec,61651717,61651717,
2586,피에스텍(주),2230,19-Dec,50561176,50670723,-17.81133525
2587,피에이치에이(주),43370,18-Dec,628611155,1066543292,
2588,피에이치에이(주),43370,19-Dec,626711569,1088426363,2.051775222
2589,하나마이크론(주),67310,18-Dec,319166384,479948865,
2590,하나마이크론(주),67310,19-Dec,298685547,498198003,3.802308815
2591,하나머티리얼즈(주),166090,18-Dec,175561922,175561922,
2592,하나머티리얼즈(주),166090,19-Dec,154826023,154826023,-11.81115971
2593,하이록코리아(주),13030,18-Dec,116850548,124267408,
2594,하이록코리아(주),13030,19-Dec,133142496,142113513,14.36105032
2595,하이즈항공(주),221840,18-Dec,45888251,51699966,
2596,하이즈항공(주),221840,19-Dec,53029222,73686265,42.52671849
2597,한국기업평가(주),34950,18-Dec,46995509,84153909,
2598,한국기업평가(주),34950,19-Dec,51873852,92749504,10.21413634
2599,한국맥널티(주),222980,18-Dec,32101989,33220129,
2600,한국맥널티(주),222980,19-Dec,34791773,42843624,28.96886704
2601,한국선재(주),25550,18-Dec,168694586,192671344,
2602,한국선재(주),25550,19-Dec,149106313,185477689,-3.733640328
2603,한국알콜산업(주),17890,18-Dec,249918169,255981311,
2604,한국알콜산업(주),17890,19-Dec,240070314,291435153,13.85016815
2605,한국유니온제약(주),80720,18-Dec,54662340,54662340,
2606,한국유니온제약(주),80720,19-Dec,51264403,51264403,-6.216230407
2607,한국전자금융(주),63570,18-Dec,208903837,294423482,
2608,한국전자금융(주),63570,19-Dec,223334469,282876178,-3.922005107
2609,한국전자인증(주),41460,18-Dec,26353041,26569095,
2610,한국전자인증(주),41460,19-Dec,28465774,28670274,7.908357436
2611,한국정밀기계(주),101680,18-Dec,42878767,42878767,
2612,한국정밀기계(주),101680,19-Dec,45269694,45269694,5.576016213
2613,한국정보공학(주),39740,18-Dec,163806779,176139687,
2614,한국정보공학(주),39740,19-Dec,150497146,161734399,-8.178331781
2615,한국정보인증(주),53300,18-Dec,38912669,38912669,
2616,한국정보인증(주),53300,19-Dec,42589991,42606443,9.492471462
2617,한국정보통신(주),25770,18-Dec,440800501,443528825,
2618,한국정보통신(주),25770,19-Dec,494677892,498756811,12.45194966
2619,한국컴퓨터(주),54040,18-Dec,35947819,114184162,
2620,한국컴퓨터(주),54040,19-Dec,33177976,110390879,-3.322074562
2621,한라아이엠에스(주),92460,18-Dec,31985154,32886900,
2622,한라아이엠에스(주),92460,19-Dec,47381801,48373035,47.0890689
2623,한솔아이원스(주),114810,18-Dec,170603193,170603193,
2624,한솔아이원스(주),114810,19-Dec,122297432,122297432,-28.31468752
2625,한솔인티큐브(주),70590,18-Dec,63736088,63736088,
2626,한솔인티큐브(주),70590,19-Dec,58966376,58966376,-7.483534289
2627,한양디지텍(주),78350,18-Dec,89648266,93973957,
2628,한양디지텍(주),78350,19-Dec,67287737,67970988,-27.67039915
2629,한양이엔지(주),45100,18-Dec,656623025,788794392,
2630,한양이엔지(주),45100,19-Dec,608346645,772099734,-2.116477775
2631,한일네트웍스(주),46110,18-Dec,126595882,126602178,
2632,한일네트웍스(주),46110,19-Dec,121614532,121634725,-3.923671045
2633,한일단조공업(주),24740,18-Dec,131195000,152671504,
2634,한일단조공업(주),24740,19-Dec,121071383,141239584,-7.487919946
2635,한일사료(주),5860,18-Dec,98462181,307837434,
2636,한일사료(주),5860,19-Dec,102314789,343495230,11.58332031
2637,한일화학공업(주),7770,18-Dec,117025132,152860690,
2638,한일화학공업(주),7770,19-Dec,99572194,108719610,-28.87667196
2639,한창산업(주),79170,18-Dec,62340910,62340910,
2640,한창산업(주),79170,19-Dec,65366486,65366486,4.853275321
2641,해성산업(주),34810,18-Dec,14931053,14931053,
2642,해성산업(주),34810,19-Dec,20260095,20260095,35.69099915
2643,해성옵틱스(주),76610,18-Dec,90510694,204023160,
2644,해성옵틱스(주),76610,19-Dec,88424371,349099206,71.10763602
2645,헝셩그룹유한회사,900270,18-Dec,,200444345,
2646,헝셩그룹유한회사,900270,19-Dec,,221245903,10.37772255
2647,현대무벡스(주),319400,19-Dec,,0,
2648,현대바이오사이언스(주),48410,18-Dec,26488354,31863791,
2649,현대바이오사이언스(주),48410,19-Dec,24918430,30085995,-5.579361225
2650,현대에이치티(주),39010,18-Dec,127327782,127334793,
2651,현대에이치티(주),39010,19-Dec,104552530,104552530,-17.89162448
2652,현우산업(주),92300,18-Dec,147756321,147756321,
2653,현우산업(주),92300,19-Dec,168476354,168476354,14.02311107
2654,현진소재(주),53660,18-Dec,121227021,121227021,
2655,현진소재(주),53660,19-Dec,104153934,104153934,-14.08356558
2656,화성밸브(주),39610,18-Dec,66212547,66212547,
2657,화성밸브(주),39610,19-Dec,68101153,68101153,2.852338545
2658,화일약품(주),61250,18-Dec,102072614,102072614,
2659,화일약품(주),61250,19-Dec,108744878,108744878,6.536781746
2660,휴림네트웍스(주),192410,18-Dec,24162185,32996761,
2661,휴림네트웍스(주),192410,19-Dec,20576328,31303512,-5.131561246
2662,휴림로봇(주),90710,18-Dec,30729831,30729831,
2663,휴림로봇(주),90710,19-Dec,17514292,17620760,-42.65910541
2664,휴마시스(주),205470,18-Dec,9657735,9657735,
2665,휴마시스(주),205470,19-Dec,9150652,9150652,-5.250537523
2666,휴젤(주),145020,18-Dec,161552140,182391609,
2667,휴젤(주),145020,19-Dec,177690744,204567625,12.15846284
2668,흥구석유(주),24060,18-Dec,166208303,166208303,
2669,흥구석유(주),24060,19-Dec,150668735,150668735,-9.349453499
