,회사명,거래소코드,회계년도,유동부채비율(IFRS연결),매출액순이익률(IFRS연결),총자본증가율(IFRS연결),CASH FLOW 대 매출액비율(IFRS연결),CASH FLOW 대 부채비율(IFRS연결),차입금의존도(IFRS연결),이자보상배율(이자비용)(IFRS연결),금융비용 대 총비용비율(IFRS연결),설비투자효율(IFRS연결),CASH FLOW 대 총자본비율(IFRS연결),자본금회전률(IFRS연결),총자본투자효율(IFRS연결),총자본회전률(IFRS연결),유동자산증가율(IFRS연결),매출액증가율(IFRS연결),매출액총이익률(IFRS연결),자기자본순이익률(IFRS연결),매출채권회전률(IFRS연결),재고자산회전률(IFRS연결),유형자산회전율(IFRS연결),매출원가 대 매출액비율(IFRS연결),부채비율(IFRS연결),유동비율(IFRS연결),자기자본배율(IFRS연결),당좌비율(IFRS연결),순운전자본비율(IFRS연결),현금비율(IFRS연결),타인자본회전률(IFRS연결),총자본순이익률(IFRS연결),영업이익증가율,순이익증가율,총자산영업이익율,총자산부채비율,log총자산,순이익률,현금비율,이자비용/부채,고정비율,매출액대판매관리비,유보이익대총자산비율,통계청 한국표준산업분류 10차(대분류),업종,규모,층화
766,비디아이(주),148140,17-Dec,158.17,3.79,0.0,-11.8,-17.18,35.14,6.45,0.69,98.85,-11.55,35.94,13.33,0.98,0.0,0.0,10.41,11.41,1.67,0.0,7.26,89.59,205.17,148.95,1199.18,148.95,25.37,9.67,1.46,3.71,-17.50332996913544,-8.988183615020969,0.0660466786161493,0.6723169211011446,7.986329339032198,0.042251548903348,0.0501299152608375,0.0143712885683667,0.2280087929936831,0.0448898888871408,0.1140893334895473,제조업,2,0,2
767,비에이치아이(주),83650,17-Dec,236.02,2.5,-5.17,6.09,6.36,48.44,2.08,2.67,30.94,4.68,25.01,14.46,0.75,-11.95,3.83,12.9,7.7,6.99,39.95,1.61,87.1,278.44,67.72,860.76,65.35,-20.13,5.22,0.99,1.87,28.07095025521942,-19.60119969007776,0.0440012153941389,0.7357561164417706,8.626717363302523,0.018727544769188,0.0325640604251507,0.0278913708788362,0.577640529961414,0.0701122558349128,0.1237213754822582,제조업,2,1,5
768,빛샘전자(주),72950,17-Dec,12.21,6.56,2.96,8.23,47.87,0.0,157.85,-0.33,62.6,7.16,18.8,23.68,0.88,8.04,-3.66,20.79,6.76,4.8,7.07,2.26,79.21,17.59,572.77,1779.33,452.48,49.08,99.5,5.49,5.78,42.11411704733013,24.11142912375286,0.0623627865189715,0.1495750265486021,7.811953655457709,0.0578492966787155,0.1033067422270963,0.0024561874941981,0.4053370762002933,0.1371912425023646,0.616403096669291,제조업,2,0,2
769,삼강엠앤티(주),100090,17-Dec,63.09,78.21,0.0,-13.35,-5.84,42.12,-3.09,4.36,25.82,-3.1,14.6,22.36,0.23,0.0,0.0,-5.45,60.18,4.01,148.95,0.26,105.45,112.69,38.0,1916.16,37.48,-18.39,14.52,0.44,18.15,-300.0384316344719,2946.9855295796515,-0.0545605508748058,0.5298343430297269,8.724655574391894,0.2504242380893404,0.0430760239388572,0.0304200398676535,0.8872728365973428,0.1159469130234869,0.2182657541639385,제조업,2,1,5
770,삼륭물산(주),14970,17-Dec,72.94,4.42,2.55,16.19,23.82,35.26,6.04,0.98,54.14,11.16,11.97,19.43,0.7,6.72,-10.49,13.19,5.92,5.95,7.52,1.59,86.81,88.17,98.19,927.22,75.6,-0.7,37.88,1.46,3.09,-53.4208669964388,-56.57495280350694,0.047144259535601,0.4685687951239503,8.118228555427443,0.0308784539380864,0.1468480181498741,0.016325192027775,0.6193870982324384,0.0643782581145058,0.4567737076960674,제조업,2,0,2
771,삼목에스폼(주),18310,17-Dec,10.41,11.51,7.34,22.27,127.35,0.0,999999999.0,-0.36,39.29,18.09,41.51,26.29,0.84,1.84,13.83,23.93,11.49,10.84,241.86,1.27,76.07,16.55,338.63,4384.24,334.76,21.32,90.47,5.35,9.68,-4.186650025270397,-7.126574092137952,0.1219995676462136,0.1420338055980131,8.5747116757728,0.0968265421193854,0.0808335044339492,0.0,0.6974424117074761,0.0942306386156027,0.6752026260308464,제조업,2,1,5
772,삼보모터스(주),53700,17-Dec,218.67,0.71,5.06,3.29,6.16,47.05,2.57,0.94,48.13,4.41,142.07,23.35,1.37,11.36,9.93,9.36,3.39,9.12,9.07,2.56,90.64,251.66,69.36,2689.39,45.06,-19.05,13.9,1.9,0.97,-2.9340749247975246,-68.80437810370019,0.0345687634861557,0.7156320354567904,8.845172902207798,0.0097293113445401,0.0864135059094112,0.0186636133964564,0.5687088137608689,0.0684748031275132,0.1923389695531259,제조업,2,1,5
773,삼보산업(주),9620,17-Dec,452.43,-3.04,1.86,4.8,6.99,62.76,-0.57,2.11,29.87,5.9,250.26,10.43,1.24,10.75,1.68,2.7,-40.14,5.56,7.67,2.46,97.3,540.7,63.57,1384.87,38.15,-25.73,0.19,1.45,-3.77,-148.37939569441886,-43.829801664822,-0.01551588774568,0.8439217753232447,8.449491839737915,-0.0377071717567732,0.0013284562219871,0.0321246596148087,0.5511037967450186,0.0395343268179252,0.0342611208423276,제조업,2,1,5
774,삼아제약(주),9300,17-Dec,5.81,9.39,3.51,12.64,65.87,0.0,999999999.0,-3.06,74.86,4.65,9.7,18.16,0.37,11.96,-6.2,61.94,3.8,3.1,5.6,1.46,38.06,7.6,897.8,2450.61,762.96,43.07,107.73,4.9,3.51,-20.528780689516903,-41.2003279134777,0.0460913560653093,0.0706244414732956,8.225222553764992,0.0351374741534332,0.0581591309893343,0.0,0.5153157367958724,0.4962775226570643,0.7961924825775032,제조업,2,0,2
775,삼영엠텍(주),54540,17-Dec,45.76,2.68,-8.99,16.54,27.62,24.45,0.54,-0.03,28.88,9.11,9.37,10.73,0.52,-12.66,-11.61,14.64,2.36,2.72,5.18,1.44,85.36,49.18,193.94,1105.1,162.79,28.82,48.04,1.43,1.4,-84.84898835934274,-33.51035442198366,0.0040629743078805,0.3296714312297569,8.061720625910509,0.0140378299412517,0.1473532883119497,0.0204684528693188,0.4051029333879292,0.138691149070077,0.4517156461091955,제조업,2,0,2
776,삼영이엔씨(주),65570,17-Dec,7.04,8.27,0.0,4.51,23.19,3.76,63.57,0.12,79.31,1.85,8.64,15.2,0.41,0.0,0.0,42.52,3.7,1.93,1.16,2.15,57.48,8.69,996.35,1933.03,450.23,58.07,84.66,5.14,3.4,-34.81170393267783,-58.36788541274029,0.0561611419056714,0.0799499954881016,7.965880880533999,0.0339070292441034,0.0548435796984174,0.010032096637565,0.3545239996972019,0.2881696496329221,0.7910181592497411,제조업,2,0,2
777,삼지전자(주),37460,17-Dec,66.53,3.35,24.44,0.82,5.41,17.41,11.75,0.26,307.25,2.3,166.97,23.43,3.09,27.52,18.43,6.2,17.28,10.64,15.16,38.93,93.8,73.85,161.31,1982.29,116.88,23.46,13.8,7.2,10.34,72.68197741260016,13.510622684036935,0.1241021176459958,0.4247994050455118,8.670325236334639,0.1034444154765698,0.0528137471758581,0.0246228911853553,0.3827314029124317,0.021876715590497,0.1686110662095377,제조업,2,1,5
778,삼천당제약(주),250,17-Dec,11.92,14.29,14.64,14.4,63.75,2.27,134.14,-0.89,122.05,9.87,14.61,28.48,0.73,12.52,9.32,52.94,11.09,5.17,7.86,2.85,47.06,18.31,553.63,1323.99,461.44,45.72,261.22,4.57,10.46,8.842057147699187,47.48663731110727,0.120438008827937,0.1547434049578347,8.37133282488268,0.104611693972846,0.2632712146051701,0.0056069671998135,0.4420140964439587,0.3648211307842725,0.4723964736805708,제조업,2,1,5
779,삼천리자전거(주),24950,17-Dec,55.29,3.01,3.96,-0.37,-0.66,29.95,0.14,1.52,53.44,-0.25,16.73,14.58,0.68,-6.86,-22.21,33.49,3.62,4.79,7.51,2.51,66.51,60.67,79.05,1546.24,56.68,-7.21,11.32,1.84,2.04,-95.61651148192166,-48.331870923755645,0.0015486216069492,0.3776148591969691,8.223070643375046,0.0203748508796334,0.0389501090026875,0.0292566926597677,0.7279959728184873,0.3326146731759828,0.2992206669521583,서비스업,1,1,4
780,삼현철강(주),17480,17-Dec,11.5,3.71,2.09,-0.02,-0.18,0.0,999999999.0,-0.15,40.19,-0.02,19.79,10.67,1.09,8.89,20.37,9.77,4.54,4.14,11.38,3.79,90.23,11.5,692.48,1640.55,575.74,61.11,286.71,10.28,4.06,16.34722057790914,-35.14425567352361,0.0589037952634446,0.1031515664356739,8.194309264849522,0.0405625008606439,0.2957463746287329,0.0,0.2857011530881381,0.0438315593425529,0.8258474126798149,제조업,2,1,5
781,상신이디피(주),91580,17-Dec,148.33,2.44,2.37,9.17,14.05,49.94,3.5,1.69,43.0,8.86,17.68,24.97,0.98,17.48,29.94,14.81,6.52,11.62,10.23,1.58,85.19,170.76,64.46,675.57,47.16,-19.47,23.18,1.54,2.39,1651.0469747035934,338.222258667885,0.0600374222637745,0.63067204455645,8.014119071873699,0.0238987971082232,0.1270056104063658,0.0271267939404066,0.6468968716355519,0.0866991187268115,0.1972873484842764,제조업,2,0,2
782,상신전자(주),263810,17-Dec,68.79,5.45,31.07,1.48,5.57,13.98,13.7,0.44,326.56,2.35,74.52,30.95,1.8,38.0,17.9,14.47,18.94,7.3,6.88,15.37,85.53,73.04,196.77,1577.44,131.99,38.47,33.47,3.74,9.83,-7.9185923277990415,-11.071630310816806,0.1297788782647547,0.4221063144016368,7.728471926519582,0.0982531655959856,0.1330540236566664,0.0196810774217464,0.217723753514838,0.0726648037441983,0.3752587053137468,제조업,2,0,2
783,서암기계공업(주),100660,17-Dec,19.92,5.62,6.92,9.65,34.58,0.0,999999999.0,-1.45,89.64,5.74,6.48,20.65,0.62,9.39,28.53,15.72,4.07,5.73,5.58,2.57,84.28,19.92,455.15,908.07,386.67,58.99,65.38,4.08,3.46,5934.373370868523,145.61517518850684,0.0348737404550254,0.1661111109896415,7.836351242437605,0.0345595641059245,0.1085962924910594,0.0,0.2439529250979002,0.1005330294035247,0.5880076003998875,제조업,2,0,2
784,서울반도체(주),46890,17-Dec,64.42,4.18,12.54,11.8,23.75,14.23,22.6,0.29,68.57,10.67,38.09,25.76,0.96,14.25,16.41,25.61,6.73,3.9,9.03,2.18,74.39,81.58,132.15,2039.28,100.58,11.41,10.83,2.24,4.0,70.77206611445567,23.52164148076921,0.0847776066713272,0.4492835395622607,9.088966269531014,0.0400176602645647,0.0384234320020083,0.0087834034949761,0.5311376342087879,0.1675673576184224,0.2433195319339929,제조업,2,1,5
785,서울전자통신(주),27040,17-Dec,71.1,-1.72,-2.21,-7.58,-18.44,31.05,0.63,1.27,103.25,-9.25,2.93,14.17,1.21,-3.98,3.04,6.41,-4.23,7.01,4.94,9.39,93.59,100.57,145.02,115.93,73.42,15.96,21.39,2.37,-2.08,-71.9585266398641,-118.80193212400094,0.010031357834974,0.5014103561591582,7.87674664166838,-0.0208016850398076,0.0758194471044719,0.0315449598621126,0.4858597278156586,0.0557579509387347,-0.4113688216563809,서비스업,1,0,1
786,서호전기(주),65710,17-Dec,25.3,13.85,-2.34,16.2,43.47,5.26,166.01,-0.88,134.85,9.43,17.35,25.68,0.58,-1.81,-24.76,53.46,10.47,6.39,15.4,3.05,46.54,27.7,366.52,2327.09,344.01,52.8,117.74,2.37,7.97,65.11857953730664,-29.372173601662187,0.1672954402838093,0.2169376571189772,7.884893536246171,0.0796707400282865,0.2332714611846552,0.0041499491698987,0.2738703140645909,0.243801273071357,0.6676774377213809,제조업,2,0,2
787,성우전자(주),81580,17-Dec,32.12,3.97,-1.63,8.2,40.78,14.48,15.82,-0.14,78.94,10.77,23.67,29.32,1.3,8.45,6.24,12.97,7.1,12.45,28.4,3.28,87.03,35.87,239.14,1332.17,217.93,32.89,32.63,4.66,5.17,3.435735929876012,-41.886229236543606,0.0609365595484289,0.2640286536187946,8.145625123192257,0.0517208292065051,0.0771327465027489,0.0137748722677531,0.4347229244039248,0.0828593949849301,0.6204488059874208,제조업,2,1,5
788,성우테크론(주),45300,17-Dec,59.23,15.36,15.27,13.05,17.01,22.13,16.14,-3.01,62.2,6.93,8.89,31.03,0.57,41.49,30.78,20.53,14.84,6.11,0.0,1.05,79.47,68.74,125.81,959.24,125.81,9.06,30.59,1.38,8.73,96.92977583194454,70.78838321820916,0.0800380117513127,0.4073661743385363,7.856485992055819,0.0873251373785606,0.1073795114202798,0.0120257641301309,0.5583876397759983,0.0645320516670665,0.3409611170908106,제조업,2,0,2
789,성호전자(주),43260,17-Dec,123.24,0.53,-5.22,6.12,10.97,40.22,0.61,1.47,48.89,6.21,6.25,21.57,0.99,-0.78,5.21,17.92,1.21,3.88,4.64,2.2,82.08,130.36,95.76,267.76,55.73,-2.27,2.08,1.74,0.52,-53.89854676579189,-30.23820808088572,0.0093493166217332,0.5658982117404361,7.959043473111649,0.0052419385067412,0.0111300126078516,0.0269554423559354,0.4877105973426325,0.1697567459868932,-0.0266506964867728,제조업,2,0,2
790,세명전기공업(주),17510,17-Dec,4.39,17.58,3.21,16.72,36.16,0.52,4922.81,-1.85,18.68,4.62,2.74,11.02,0.28,-0.02,25.46,26.72,5.68,19.97,6.14,0.47,73.28,14.66,719.94,863.59,598.63,23.73,352.28,2.15,4.94,16.723603940704233,16.29119781926527,0.053264403305341,0.1278611811392345,7.877847823386943,0.0493742136679828,0.1348608316157559,8.283994709165071e-05,0.7243940004373713,0.0775213936188709,0.7698339206395568,제조업,2,0,2
791,세종텔레콤(주),36630,17-Dec,20.49,1.78,81.86,14.11,26.2,4.6,1.26,-0.03,45.43,5.44,0.72,11.8,0.5,234.25,-12.48,0.0,1.19,7.17,127.56,1.49,0.0,26.19,373.33,110.41,371.44,44.38,79.74,1.94,0.89,202.44927257811608,262.03825587687163,0.0071898933232678,0.2075244714828796,8.621373349607758,0.0088617611807154,0.1294831742598778,0.0221702067408732,0.3938070696272046,0.9855402993352184,-0.0991610059125389,서비스업,1,1,4
792,소니드(주),60230,17-Dec,134.2,-21.44,15.4,-0.49,-0.53,49.7,-0.95,3.58,7.73,-0.34,2.41,4.07,0.75,10.07,-5.58,15.69,-43.21,5.15,9.55,1.4,84.31,176.82,79.47,109.34,64.96,-9.95,3.79,1.19,-16.02,-1192.894959166432,-8.07068669129454,-0.033246465288054,0.6387529021283087,7.796145064544609,-0.1601576742231391,0.018393954858438,0.0555211375260469,0.6147594856292131,0.2013703995189951,-0.4753214577564688,제조업,2,0,2
793,솔브레인홀딩스(주),36830,17-Dec,35.83,5.56,8.02,16.41,51.72,15.04,25.79,0.17,84.7,14.21,91.35,27.58,0.9,29.2,7.35,22.08,6.85,10.55,17.21,2.44,77.92,37.87,162.12,7414.5,141.62,16.14,90.33,3.01,4.99,0.5281864708535143,-42.18173183560264,0.1225199651854479,0.2746701630450378,8.952283561005919,0.0499453198399728,0.2347298577447486,0.01593002796832,0.5787077170072971,0.0844944067931985,0.5736633013429201,서비스업,1,1,4
794,스튜디오드래곤(주),253450,17-Dec,24.62,8.32,0.0,-2.5,-7.89,2.17,18.99,0.45,8388.42,-1.56,20.46,19.39,0.62,0.0,0.0,16.43,6.47,5.22,221.52,270.01,83.57,24.7,319.57,2628.24,318.15,43.34,56.6,3.15,5.19,98.29428744345154,192.86042008278253,0.0940217299535308,0.1980838603597483,8.662241927192404,0.0679895411947869,0.1117272348491018,0.0176358641920114,0.3691457922249276,0.0493451607875806,0.0698766712351919,서비스업,1,1,4
795,시그네틱스(주),33170,17-Dec,33.96,0.61,-4.54,8.62,34.75,11.15,3.63,0.19,29.74,9.8,6.2,18.73,1.11,-21.44,23.16,3.99,0.98,9.09,10.72,1.78,96.01,39.29,94.59,391.12,57.02,-1.32,10.31,3.6,0.68,300.8938781788946,463.4745584394688,0.0115288293932313,0.282092498581628,8.368336250312378,0.0067586791091791,0.0251439169379559,0.0102902783579219,0.7693820569253235,0.0294755065372177,0.278301520525656,제조업,2,1,5
796,신라섬유(주),1000,17-Dec,106.67,10.23,-1.23,27.08,6.0,49.81,0.93,14.22,16.3,3.37,1.65,6.35,0.12,-20.3,4.53,30.31,2.94,0.0,4.12,0.31,69.69,127.98,8.17,580.37,3.15,-42.97,1.41,0.22,1.26,-30.12884172433694,59.73692026323605,0.0166307398278342,0.5613616121252459,7.506803524172357,0.0126465154086033,0.0065739848023492,0.031196094423629,0.9617954260108392,0.1686607093489624,-0.0931550799808356,서비스업,1,0,1
797,신라에스지(주),25870,17-Dec,131.65,0.29,2.87,-0.34,-0.81,48.32,1.76,0.73,72.42,-0.55,40.99,22.67,1.66,8.95,1.89,6.4,1.47,22.35,7.17,5.19,93.6,215.03,92.33,796.96,31.19,-3.2,10.13,2.45,0.48,-13.268956207172208,-33.98452923152211,0.0225258906719863,0.6825705920238472,7.70081772610887,0.0047951207401615,0.042316479458182,0.0189707798827466,0.6141583942701896,0.0503905316422502,0.0524617241927318,서비스업,1,0,1
798,신성델타테크(주),65350,17-Dec,138.77,2.66,-1.28,3.57,7.67,35.05,4.16,0.9,32.98,4.96,43.6,15.85,1.38,-0.23,17.78,12.15,11.32,5.7,21.92,2.78,87.85,183.22,90.99,1057.31,77.87,-4.41,12.24,2.04,3.68,47.57859314525653,1136.427608385183,0.0531541061817929,0.6469230120546312,8.524364657010445,0.0367757161605795,0.0599764588026984,0.0189385115430823,0.5541734315065445,0.0823235603809706,0.2995458182163188,제조업,2,1,5
799,신신제약(주),2800,17-Dec,34.1,5.72,0.0,7.4,17.21,10.88,15.62,0.15,139.92,5.79,8.14,29.46,0.78,0.0,0.0,35.14,6.92,2.43,9.46,2.15,64.86,50.74,232.44,687.12,195.87,29.96,40.82,2.33,4.48,-18.471895167338648,-20.462427277111864,0.0611021235044895,0.3365856231345198,7.896827578311269,0.0478440348193692,0.0923445792368061,0.0094842247953429,0.4742189555501315,0.2783441383126336,0.3818546818623961,제조업,2,0,2
800,신원종합개발(주),17000,17-Dec,94.53,7.01,0.0,0.55,1.21,22.1,34.71,-0.19,3014.75,0.7,3.7,14.86,1.27,0.0,0.0,9.79,21.74,92.19,4.09,258.47,90.21,139.04,230.26,120.26,151.54,51.51,22.9,2.19,8.93,739.7545027193094,502.5815714313939,0.1059701148766206,0.5816594327663751,8.18658774037057,0.1105280214103915,0.0905551720268902,0.0056284124454952,0.089455982039171,0.0307308677914633,0.066997494792754,제조업,2,1,5
801,신일제약(주),12790,17-Dec,9.09,16.09,4.56,12.88,56.62,0.3,50.71,-0.34,118.17,6.4,12.9,29.13,0.51,-11.43,1.45,44.38,9.21,2.62,4.23,2.41,55.62,12.75,576.12,2302.05,413.85,38.4,27.36,4.54,8.17,-18.58473225909981,-18.33238265118984,0.0921244748972626,0.1130505941718214,8.010812909935026,0.0817465262664406,0.0220681480162438,0.0162274526298462,0.5353421578392833,0.2624317538799637,0.8230614038576948,제조업,2,0,2
802,신화인터텍(주),56700,17-Dec,102.94,-1.36,-4.99,6.92,11.84,32.58,1.19,0.97,32.62,6.23,12.12,18.36,0.88,-5.84,-18.06,12.48,-2.52,7.03,6.99,1.49,87.52,111.11,74.13,637.24,48.39,-12.62,10.39,1.67,-1.19,-68.56470193984977,-161.53260945982493,0.0111750216805352,0.526322715304918,8.29220899660132,-0.0119237120510085,0.0506648843102157,0.0178987123209217,0.6385496548411604,0.1120442251937528,0.0479982432381599,제조업,2,1,5
803,신흥에스이씨(주),243840,17-Dec,65.11,4.32,51.48,10.1,16.56,31.89,7.56,0.99,61.13,8.91,9.06,27.24,1.06,114.25,33.01,16.1,9.94,11.23,16.75,1.72,83.9,116.34,129.2,425.88,110.1,8.79,56.23,1.97,4.59,39.91989210151765,28.42332524635578,0.0793968034938785,0.5377643189621873,8.178714485106738,0.0459041950561969,0.16921154855067,0.0195005909584498,0.6111714234875624,0.086254487556222,0.2309747375056501,제조업,2,1,5
804,씨비아이(주),13720,17-Dec,24.03,-2.53,-7.01,7.88,12.78,24.71,-0.94,0.96,30.86,5.13,5.56,21.64,0.63,-9.47,6.2,10.04,-2.76,5.02,5.48,0.9,89.96,67.11,196.62,499.01,112.17,13.89,18.8,1.48,-1.59,-313.9078456760677,-320.35847500883426,-0.0062090565291073,0.4015997039900727,7.53277423382008,-0.0158595101349303,0.0270259784897224,0.0154744282706671,0.717320870872795,0.1102814782764666,0.3569782249544662,제조업,2,0,2
805,씨아이에스(주),222080,17-Dec,131.8,-28.73,0.0,-38.8,-15.99,1.81,-89.66,-0.69,-27.2,-9.17,4.87,-2.47,0.24,0.0,0.0,14.95,-15.95,0.92,1.05,2.42,85.05,134.38,155.16,863.35,115.17,31.02,30.69,0.41,-6.79,0.0,0.0,-0.0868384452290454,0.5733345236993012,8.043707371583722,-0.1357436417579332,0.1725768237500327,0.0016892986868016,0.1274342199597552,0.3333418446371359,0.2024110173633106,제조업,2,0,2
806,씨앤지하이테크(주),264660,17-Dec,28.64,10.99,32.41,5.7,53.97,0.14,902.11,-0.21,517.78,12.63,53.56,59.07,2.53,39.11,69.56,20.35,40.14,17.84,10.21,18.65,79.65,30.56,387.62,1806.8,216.52,63.09,154.65,8.18,27.75,57.23330149274483,50.25251551577258,0.3434047762554452,0.2340671044289538,7.530493957910746,0.2774922751033278,0.3392141261658727,0.0012331988490434,0.1497547222933883,0.0675093142495563,0.5920417892568803,제조업,2,0,2
807,씨제이프레시웨이(주),51500,17-Dec,217.79,0.05,6.13,0.37,1.39,32.87,6.04,0.24,101.14,1.03,210.96,27.35,2.86,8.0,7.58,14.1,-0.83,9.64,14.79,10.09,85.9,283.33,98.78,1518.15,68.72,-0.69,10.67,3.93,0.14,108.66208759580805,583.3170956634266,0.050057520134922,0.739124851220608,8.955515446955342,0.001380520199572,0.0606214239940394,0.0113888593555027,0.4387531197147779,0.123435591220719,0.0377786199870829,서비스업,1,1,4
808,씨큐브(주),101240,17-Dec,34.22,9.42,7.79,12.07,26.3,19.86,13.54,0.95,80.16,7.41,10.28,26.17,0.64,13.4,6.05,39.7,8.43,5.02,2.16,1.68,60.3,39.2,226.51,1168.12,105.72,31.1,45.57,2.21,6.0,-12.666500795215867,-22.0959638568596,0.0787277735691911,0.2816223321735822,7.815922735925988,0.0600109986134912,0.1120294282347978,0.0201606152749613,0.4431853023465817,0.2733872566125129,0.490695436953374,제조업,2,0,2
809,아미코젠(주),92040,17-Dec,39.11,-4.85,11.74,15.72,24.33,14.27,1.96,1.12,34.06,7.08,15.75,13.32,0.48,31.76,6.81,33.67,-5.4,4.86,3.25,1.15,66.33,41.06,159.99,1858.95,101.14,16.64,29.73,1.7,-2.31,-54.62833645092456,-287.91329443008743,0.0122356907544243,0.2910592717797772,8.2135568337729,-0.0230784149385359,0.0824399274849348,0.0223244931571859,0.5563479694720069,0.3109229759777132,0.1268247593525407,제조업,2,0,2
810,아비코전자(주),36010,17-Dec,5.35,9.11,-1.16,13.76,242.09,0.0,52.67,-0.92,136.43,12.44,12.19,26.31,0.9,-0.71,4.31,20.5,8.93,8.0,11.2,4.05,79.5,5.42,1419.01,1278.83,1241.88,66.94,759.82,10.9,8.19,-15.302723731084686,-23.51557616107648,0.097800930867094,0.0513916583855147,7.968352967648496,0.0819496577957428,0.385617427236559,0.0225173559804071,0.2798323412264121,0.0962167784792064,0.5301577665660595,제조업,2,0,2
811,아이쓰리시스템(주),214430,17-Dec,26.06,13.45,11.71,10.62,33.85,9.4,110.43,-0.03,110.15,8.64,26.93,38.93,0.86,22.44,36.19,24.11,15.71,7.84,3.69,2.29,75.89,34.28,300.32,1843.23,179.02,38.87,95.07,3.25,11.55,52.47878499471381,27.29783864850447,0.1138034031930232,0.2552884723890387,7.932041131985613,0.1154969145908832,0.1844747404454224,0.0038932892977227,0.4172412905981037,0.1086153385195733,0.4205816726163211,제조업,2,0,2
812,아이진(주),185490,17-Dec,5.26,-2807.29,63.2,-2116.99,-97.58,12.51,-220.35,-1.33,-352.79,-21.04,0.06,-15.4,0.01,87.94,12.65,32.34,-42.32,6.79,0.0,0.21,67.66,27.49,1987.29,433.21,1987.29,77.85,352.21,0.07,-34.61,-8.171800742093085,-2.1893052802243527,-0.3805360515250107,0.2156529718011587,7.481217453664563,-0.3460579004048696,0.1452938939240254,0.0094745301095413,0.1802142391036092,31.19323066497472,-1.2667098661768377,서비스업,1,0,1
813,아이크래프트(주),52460,17-Dec,76.56,2.37,12.71,6.82,23.39,8.4,16.69,-0.07,1998.52,10.21,22.98,29.34,1.59,13.02,15.87,16.7,6.2,4.92,11.41,95.44,83.3,77.42,198.84,861.53,171.58,42.65,53.16,4.04,3.76,-53.04747155234787,0.8545515156391894,0.0363488072689179,0.4363589463835633,7.791063598725453,0.0376058030218081,0.2294078382006763,0.0055511577471071,0.1420081843123223,0.1440860137893864,0.4901478613141535,서비스업,1,0,1
814,아이텍(주),119830,17-Dec,29.14,5.85,5.61,30.82,34.55,31.04,5.75,1.73,50.78,16.21,9.87,37.85,0.54,-4.76,0.26,19.16,5.98,12.42,0.0,0.74,80.84,88.38,48.02,989.71,48.02,-8.04,19.96,1.15,3.16,15.992189194647436,5.52011105375504,0.051871021568377,0.4691645179746705,7.691414347225503,0.0316236838630494,0.0308790128041542,0.0191514625616989,0.92571821613107,0.0956423269062438,0.2091997854353869,서비스업,1,0,1
815,아진산업(주),13310,17-Dec,110.42,2.5,-2.69,14.09,16.61,54.35,1.85,2.82,39.81,11.89,65.39,27.89,0.83,-14.96,-15.42,15.87,7.79,7.92,14.78,1.11,84.13,251.64,65.9,2176.03,48.59,-10.71,6.95,1.14,2.08,-42.20304322153547,-35.981830889581204,0.0435566580846566,0.7156219799792963,8.705265676458279,0.0208102134512983,0.021820432187599,0.0323493625104872,0.7930564060779772,0.106347525053533,0.2027640157134261,제조업,2,1,5
816,안국약품(주),1540,17-Dec,42.48,4.46,6.01,8.19,21.3,9.93,12.66,0.26,110.32,7.23,28.15,25.15,0.91,8.3,5.52,50.21,6.09,3.25,9.03,3.68,49.79,51.37,228.15,2100.19,194.01,35.96,38.77,2.71,4.05,149.80440755936988,514.648593413321,0.0514585159017787,0.3393768404880362,8.318199151850484,0.0405234875378864,0.1088124273129993,0.0121295878487849,0.3597284220592195,0.4453891048836286,0.5753036533409661,제조업,2,1,5
817,알리코제약(주),260660,17-Dec,137.29,4.68,38.48,10.37,19.58,23.93,14.73,0.83,70.19,12.82,32.23,21.3,1.44,48.1,48.0,60.73,19.85,6.96,8.86,4.03,39.27,189.67,109.02,620.72,79.07,4.27,20.03,2.17,6.71,96.47348859604652,46.3727513425851,0.1784061289208116,0.6547775645829917,7.761524591426485,0.0671431375390446,0.0949334691364166,0.0183052826878832,0.483309778312076,0.4829351798177484,0.2718611322961897,제조업,2,0,2
