,회사명,거래소코드,회계년도,유동부채비율(IFRS연결),매출액순이익률(IFRS연결),총자본증가율(IFRS연결),CASH FLOW 대 매출액비율(IFRS연결),CASH FLOW 대 부채비율(IFRS연결),차입금의존도(IFRS연결),이자보상배율(이자비용)(IFRS연결),금융비용 대 총비용비율(IFRS연결),설비투자효율(IFRS연결),CASH FLOW 대 총자본비율(IFRS연결),자본금회전률(IFRS연결),총자본투자효율(IFRS연결),총자본회전률(IFRS연결),유동자산증가율(IFRS연결),매출액증가율(IFRS연결),매출액총이익률(IFRS연결),자기자본순이익률(IFRS연결),매출채권회전률(IFRS연결),재고자산회전률(IFRS연결),유형자산회전율(IFRS연결),매출원가 대 매출액비율(IFRS연결),부채비율(IFRS연결),유동비율(IFRS연결),자기자본배율(IFRS연결),당좌비율(IFRS연결),순운전자본비율(IFRS연결),현금비율(IFRS연결),타인자본회전률(IFRS연결),총자본순이익률(IFRS연결),영업이익증가율,순이익증가율,매출액,총자산영업이익율,총자산부채비율,log총자산,순이익률,현금비율,이자비용/부채,자기자본비율,고정비율,매출액대판매관리비,유보이익대총자산비율,통계청 한국표준산업분류 10차(대분류)
844,(주)파라다이스,34230,19-Dec,39.42,0.69,10.14,13.44,7.05,38.72,1.0,4.71,19.62,3.79,20.82,12.39,0.3,62.48,24.35,14.25,1.19,36.5,152.57,0.44,85.75,116.33,84.15,2692.33,83.17,-2.89,35.04,0.58,0.2,2054.195604087081,755.985261014751,979432909,0.015667538451418144,0.5377408863824477,9.540373728270257,0.0020328602938542066,0.06386283342201046,0.03069803010657906,0.4622591139057074,0.846645105647652,0.08951220057483283,0.18564573524401332,"예술, 스포츠 및 여가관련 서비스업"
845,(주)파라텍,33540,19-Dec,100.51,-23.4,-16.19,0.2,0.37,28.44,-29.0,0.16,203.74,0.21,14.97,38.67,0.93,-46.7,-33.77,-20.23,-42.64,5.63,9.84,6.15,120.23,132.78,110.7,627.78,84.18,4.62,1.9,1.89,-21.86,-26620.871139448667,-12338.618003700522,126614043,-0.2733509574468862,0.5704061943955779,8.092003442357672,-0.21864524482770123,0.008189547141530132,0.01907142690358049,0.4295937975135272,0.5220180636833202,0.09030253460905596,0.3641897220019499,제조업
846,(주)파루,43200,19-Dec,40.49,0.41,39.54,-17.9,-43.09,17.91,0.87,-0.18,37.47,-14.05,3.24,12.35,0.91,107.53,46.19,22.47,1.12,5.98,11.73,2.06,77.53,48.4,156.99,253.43,120.32,15.55,31.55,2.87,0.37,16247.262761046522,12120.444349794678,53144288,0.0027249889877511615,0.3261624154182061,7.830618061151595,0.003717014179353966,0.08624803266638587,0.009822104454044443,0.6738375845817939,0.571677423545721,0.221675281452637,-0.5198069755456137,제조업
847,(주)파마리서치,214450,19-Dec,8.14,17.71,4.55,14.59,29.49,7.76,8.14,0.2,65.64,4.53,17.64,15.65,0.32,-1.23,30.48,59.74,8.2,4.65,6.4,1.2,40.26,18.17,561.98,4376.34,487.06,31.82,106.18,2.08,5.62,118.99580915075421,31.825839240674203,83871642,0.07219039481511151,0.1537530586179271,8.431243797063587,0.05624040297443713,0.0731237520650472,0.057987649510949375,0.8462469413820729,0.6129572594878214,0.3701269256180772,0.3066887099895187,제조업
848,(주)파멥신,208340,19-Dec,3.87,0.0,131.2,0.0,-7.0,33.84,-2.38,12.36,-104.33,-4.06,0.0,-1.7,0.0,103.25,0.0,0.0,-15.25,0.0,0.0,0.0,0.0,138.03,5190.04,1961.66,5190.04,82.76,1761.65,0.0,-8.79,-46.1520203,-45.62179096,0,-0.08743232007998436,0.5798913082820963,8.207760830174877,-0.08789995523706251,0.28644652131565207,0.08670118633587638,0.42010869171790366,0.1560950234357042,inf,-0.2920274626033276,제조업
849,(주)파버나인,177830,19-Dec,143.27,-12.14,3.43,0.01,0.01,48.74,-1.54,2.5,25.29,0.01,18.9,15.17,0.83,14.97,-7.81,6.25,-24.61,11.39,9.44,1.3,93.75,180.36,56.49,817.75,36.95,-22.24,8.23,1.4,-10.05,-186.15173917668332,-366.0578559417876,103613096,-0.039338666409663776,0.643316328885835,8.104793726942395,-0.10052841320211124,0.042037896882827316,0.043131601556368,0.35668367897025177,0.7113389398977621,0.11007198356470306,0.16974105458035157,제조업
850,(주)파세코,37070,19-Dec,40.93,4.79,9.71,6.36,32.24,10.07,41.02,0.06,53.35,10.3,25.77,26.35,1.69,17.66,20.75,19.25,11.86,9.7,9.94,3.28,80.75,46.94,170.75,1083.1,114.03,19.71,46.7,5.37,8.12,103.01316923461626,81.96298109980467,180409668,0.10126094214590795,0.319440013606746,8.046899084920065,0.08117572875148668,0.13007820826988983,0.007826271111297531,0.680559986393254,0.524395826331014,0.13277199756279137,0.5814185711329666,제조업
851,(주)파수,150900,19-Dec,137.2,-12.73,2.86,5.3,6.1,35.21,-4.71,1.71,1077.35,3.97,7.39,32.41,0.76,3.04,9.68,49.29,-24.65,1.98,0.0,31.57,50.71,186.12,118.31,333.56,118.31,8.78,38.99,1.28,-9.65,-336.2045123963708,-561.4645661378429,35364081,-0.07767739781044453,0.6504961121837068,7.674652767131399,-0.09652896345743663,0.186963954020143,0.027799432450882164,0.3495038878162931,0.4326802342882826,0.5953402832665156,-0.2169618107087351,정보통신업
852,(주)파워넷,37030,19-Dec,85.29,4.21,28.77,2.62,6.32,30.07,2.99,1.03,183.86,3.16,10.7,19.92,1.36,-27.14,9.99,14.71,10.78,8.27,10.65,12.38,85.29,100.12,105.39,442.19,78.15,2.3,26.19,2.91,5.74,85.90893359,19.55725159,128553806,0.054624115589521675,0.5003005019066854,8.0264332876602,0.05739350719917671,0.11159916847087625,0.03908814900549926,0.49969949809331465,0.5508459275461448,0.10700361527997078,0.21153306482624806,제조업
853,(주)파워로직스,47310,19-Dec,69.74,4.96,19.14,5.64,36.51,11.54,44.69,0.0,95.78,15.18,63.58,35.46,2.93,9.74,46.96,9.76,26.19,14.69,14.89,7.22,90.24,71.15,124.87,1377.63,73.89,10.13,21.1,6.65,14.54,92.91087752045782,129.83133036249478,1107914323,0.13367244356691219,0.41570612592620687,8.614254164611207,0.14535587123445148,0.08597760194269574,0.006794592418250623,0.5842938740737932,0.49117670124790536,0.05194571891097395,0.19478293090307347,제조업
855,(주)파인디앤씨,49120,19-Dec,96.91,-4.8,9.62,14.7,19.54,30.87,-0.23,1.68,47.86,11.0,6.07,14.45,0.78,10.42,0.25,10.34,-8.43,5.14,13.26,2.22,89.66,128.83,75.41,343.52,59.15,-10.41,3.86,1.41,-3.76,-120.81065471400998,-327.447398088092,77522237,-0.004255922459300829,0.562989897436193,8.01537526984134,-0.0375783205989611,0.016328876127697407,0.03374254823005655,0.4370100929116422,0.680609498689627,0.10880840551595537,0.03790104950015251,제조업
856,(주)파인디지털,38950,19-Dec,13.86,-0.11,4.74,4.51,25.22,0.38,-18.69,-0.87,534.69,4.07,18.82,20.98,0.92,4.81,11.65,31.71,-0.14,6.04,9.34,22.52,68.29,19.24,612.33,1687.01,543.6,59.57,63.34,6.33,-0.1,-115.17813530025123,-105.17854107132737,96058312,-0.002082534227279761,0.1613694605370284,8.02758065621446,-0.0010441812462593963,0.07364604867452976,0.0007650015421025311,0.8386305488476489,0.2880692390980597,0.3193234438681371,0.3710315038549345,제조업
857,(주)파인테크닉스,106240,19-Dec,61.6,-1.6,-9.32,0.97,2.2,19.25,3.86,1.35,95.9,0.91,6.68,22.74,0.9,-11.0,3.55,12.47,0.59,7.26,7.66,3.79,87.53,71.0,102.77,265.39,68.86,1.0,17.57,1.86,-1.44,371.55015220416317,89.81904876873928,134292076,0.046383755085626185,0.4151941096822986,8.151840169038685,-0.014448204836323494,0.06330714897859756,0.024788706183944915,0.584805897367226,0.6297729678746044,0.07320816903597499,-0.262871485537932,제조업
858,(주)파인텍,131760,19-Dec,73.53,0.12,16.4,4.46,6.02,26.19,1.16,3.52,69.37,2.89,5.72,18.11,0.7,48.8,18.27,20.5,0.2,3.46,34.97,2.46,79.5,92.03,116.23,291.72,111.32,6.21,12.47,1.17,0.08,901.4204257333138,17166.821296901122,77881195,0.0318027548212324,0.4792544686368461,8.080055114983848,0.0008080948517246195,0.047742396394222696,0.045903549947686376,0.5207455313631538,0.5549694647535844,0.1593617432295434,-0.24272931532522718,제조업
859,(주)파커스,65690,19-Dec,29.09,-3.76,-1.81,5.37,15.35,16.6,-3.39,0.1,91.84,4.59,14.43,16.5,0.85,-19.91,0.62,5.56,-4.06,5.64,10.26,4.65,94.44,42.62,272.48,1182.72,236.92,35.19,57.98,3.26,-3.18,-287.16160478920324,-183.68918247065992,100770338,-0.034689664157481405,0.29882052741502635,8.071688294535015,-0.03180331612432365,0.11828780866762627,0.03941446965538493,0.7011794725849737,0.4441184657439484,0.09659688746900899,0.5850826324847795,제조업
860,(주)파크시스템스,140860,19-Dec,33.88,16.37,39.98,5.28,17.0,3.39,122.13,0.02,527.78,4.54,15.62,40.62,1.0,35.42,24.31,65.8,21.14,3.3,3.51,15.39,34.2,36.4,360.83,1331.22,249.19,64.79,77.05,4.47,16.4,41.34659088510481,52.02499009889665,51973742,0.1549256312484167,0.26683772295128844,7.781823693491443,0.1639985718028581,0.19139339368064376,0.0056576659374200835,0.7331622770487116,0.10365377559279186,0.5033983698922428,0.4333362562894651,제조업
861,(주)파트론,91700,19-Dec,28.56,5.11,12.31,6.93,73.24,11.25,73.38,0.04,93.75,16.69,46.33,44.32,2.55,22.22,57.52,14.99,18.71,17.12,18.09,5.15,85.01,29.52,187.35,1306.16,123.42,19.26,37.61,10.57,13.03,248.15925753246785,472.9088948925714,1254596912,0.21365076336910835,0.22789662507238034,8.716677571649353,0.13032074526217752,0.08293098889377468,0.012072238921734547,0.7721033749276197,0.5868438058093242,0.0660290593796711,0.6998176198975166,제조업
863,(주)팜스빌,318010,19-Dec,11.45,24.16,102.64,17.93,43.63,7.93,1609.68,-1.35,8537.74,7.92,11.47,15.54,0.59,164.27,51.02,74.42,17.63,19.59,14.85,3.34,25.58,22.17,705.89,1397.45,666.51,56.81,105.25,3.2,14.29,26.87964982,50.28805222,29952152,0.14034039230062467,0.181469368598068,7.831314994249266,0.14289297613787022,0.09868079305601887,0.00047114322449889277,0.8185306314019319,0.33814730905808205,0.5069333248575929,0.43304819563614333,제조업
864,(주)팜스토리,27710,19-Dec,253.31,-1.42,-2.6,-2.03,-4.18,55.86,1.07,0.93,40.64,-3.08,18.76,9.35,1.49,6.02,5.34,10.69,-3.3,5.83,7.35,6.56,89.31,279.78,97.54,281.72,68.55,-1.64,8.43,2.02,-2.12,-23.140917271034485,-53.48549533694027,970847162,0.022730732752750293,0.7366874934262825,8.807063810597068,-0.021172086443162954,0.05625180643714761,0.028795695350492274,0.2633125065737175,0.3494398651586962,0.0916725438190033,0.11271911292413432,제조업
865,(주)팬스타엔터프라이즈,54300,19-Dec,36.46,2.47,49.43,1.46,2.06,26.34,2.0,1.86,32.78,0.81,1.56,11.1,0.66,57.66,31.11,16.02,2.55,3.2,10.85,2.07,83.98,64.16,168.08,157.09,142.43,15.12,29.94,1.84,1.63,117.91742735068469,202.85382346484315,37189141,0.02828294192386499,0.3908388218969692,7.829023655865743,0.016343437299106017,0.06650652686768685,0.039474351776292646,0.6091611929274041,0.6266681552314094,0.11736057576592049,-0.5568560747695139,제조업
866,(주)팬엔터테인먼트,68050,19-Dec,40.16,2.82,17.14,-19.57,-26.5,30.76,2.34,1.07,14.7,-10.16,5.85,7.63,0.56,79.35,204.41,8.57,2.4,5.39,20.56,0.99,91.43,62.15,104.02,695.59,95.56,1.0,7.55,1.63,1.58,254.97999864397585,209.220645549272,40218963,0.01495549195723604,0.38329323967598106,7.889326145593023,0.015776513699848494,0.018697863740882094,0.018553251424621556,0.6167067732265186,0.7423606299733169,0.05899020817617799,0.029889840264732456,정보통신업
867,(주)팬젠,222110,19-Dec,102.61,-310.19,-14.31,-160.91,-22.44,44.48,-6.57,5.48,-62.14,-11.86,0.6,-10.99,0.07,-17.05,-49.27,-72.79,-39.4,5.23,4.49,0.41,172.79,112.1,135.44,382.22,131.21,17.14,23.08,0.15,-21.11,-162.12860429898873,-93.03083760571526,2881329,-0.18839941614296618,0.5285312089758654,7.591987214808491,-0.21105895008529135,0.11164301128940175,0.06176196203849277,0.4714687910241346,0.34479359395157055,2.040954712217869,-0.8811128559190495,제조업
868,(주)펄어비스,263750,19-Dec,20.93,29.42,21.73,30.57,58.85,17.31,23.92,0.11,433.97,18.89,82.56,37.23,0.68,26.98,32.41,0.0,31.62,10.49,0.0,9.42,0.0,47.26,365.15,9045.79,365.15,37.68,143.07,1.84,19.96,-10.413169344218726,7.651300450130562,535936506,0.19064684323377115,0.32093292780995664,8.938214919131477,0.19956845543177518,0.2033296782535844,0.02160124740592274,0.6790670721900434,0.4810541391185612,0.7189900495414283,0.44873797430331924,정보통신업
869,(주)펩트론,87010,19-Dec,4.01,-983.7,-15.01,-382.53,-20.94,47.82,999999999.0,-2.13,-30.56,-11.3,0.24,-15.74,0.03,-40.67,-53.36,36.46,-48.42,32.53,73.3,0.05,63.54,117.14,1674.88,366.5,1672.75,29.07,217.61,0.06,-26.69,-60.68916543274341,-375.52276476813324,1801119,-0.19139843883832985,0.5394666545370747,7.785228995789081,-0.2669417259019077,0.04017437622157459,0.0,0.4605333618601748,0.6907901306529558,7.417730866200401,-0.7956934198395371,제조업
870,(주)포메탈,119500,19-Dec,24.31,4.27,3.36,6.93,19.88,13.51,9.97,0.32,28.19,5.7,8.57,19.44,0.84,8.61,-7.01,11.65,5.0,5.58,10.92,1.13,88.35,40.15,146.36,743.99,97.94,8.04,8.98,2.93,3.57,0.052566728988686966,5.295248878514236,51552409,0.03481148552412298,0.28649972955371017,7.797216766274979,0.03570644584730814,0.015571533322795154,0.012226197132389479,0.7135002704462898,0.7461799920150155,0.07481857928307482,0.4966845884853843,제조업
871,(주)포스코아이씨티,22100,19-Dec,73.32,4.09,10.68,4.81,15.09,0.51,219.82,-0.35,278.24,6.91,12.76,48.91,1.51,32.62,4.61,13.58,11.13,4.46,561.74,7.31,86.42,84.41,169.0,480.39,168.23,27.43,36.4,3.34,6.17,14.163235883766841,216.1441982639626,969787010,0.07482776021656973,0.4577159139935868,8.82957353067302,0.061720235258211485,0.14470389212983814,0.0007543083497164495,0.5422840845258516,0.3280782192516235,0.08624253484277955,0.10173357028240528,"전문, 과학 및 기술 서비스업"
872,(주)포스코엠텍,9520,19-Dec,36.41,3.66,5.12,3.1,22.88,0.34,1444.6,-0.34,943.22,6.93,13.87,83.71,2.29,8.43,-4.08,9.21,11.87,8.2,22.12,24.53,90.79,43.42,309.98,432.06,264.12,53.32,4.41,7.85,8.4,-31.229703580257638,-24.995402942953305,288697939,0.10375878601857935,0.302725284898568,8.110646838149162,0.08402563479427509,0.01118893119254002,0.0002458861460929777,0.697274715101432,0.21293537586567102,0.0468847822290827,0.27052779180909303,제조업
873,(주)포인트엔지니어링,256630,19-Dec,30.77,2.43,0.0,16.79,33.39,20.86,10.56,0.3,45.62,8.71,8.59,20.9,0.52,0.0,0.0,29.52,1.71,6.3,14.5,1.09,70.48,35.3,202.99,1221.73,187.24,23.42,137.68,1.99,1.26,inf,inf,46664976,0.10354859743646219,0.2609094651701493,7.953822159946023,0.02521452642652116,0.313127726721224,0.037599340299631676,0.7390905237079801,0.5383339184178756,0.19548024625577864,0.48893352738180085,제조업
875,(주)폴라리스세원,234100,19-Dec,77.15,4.07,0.0,6.72,14.65,22.34,3.98,1.85,113.23,6.7,36.36,19.98,1.0,0.0,0.0,19.47,4.23,4.31,12.1,5.16,80.53,84.29,112.3,1619.13,92.61,5.15,30.76,2.18,4.06,496.42083937847207,151.88621994010455,81394444,0.09027987481473722,0.4573875877037644,7.9117749762730245,0.04711125191172667,0.12878070457267796,0.05165768950477891,0.5426124122962356,0.5298691169854594,0.11676235542563569,0.2381356567880161,제조업
876,(주)폴라리스오피스,41020,19-Dec,22.16,-36.83,-17.94,-19.18,-56.61,0.74,-50.43,-0.97,1187.09,-11.46,1.12,25.92,0.54,-35.94,-6.63,0.0,-20.96,9.03,0.0,36.26,0.0,25.39,278.02,149.08,278.02,31.46,76.8,3.45,-19.85,-1051.2310151569104,23.341930195849283,21048806,-0.1522621757521469,0.20248221568557578,7.54677128647939,-0.1984517986357654,0.1357258330024233,0.019348346178482644,0.7975177843144242,0.5086672969219191,1.2826161730978944,-0.40376926524626877,정보통신업
877,(주)폴라리스우노,114630,19-Dec,6.9,-1.12,-12.37,-5.99,-51.32,2.78,-6.77,-0.32,69.23,-3.53,6.16,17.11,0.55,-22.93,-4.76,18.05,-0.72,8.14,5.21,2.35,81.95,7.38,893.53,967.95,707.95,51.01,336.53,4.54,-0.61,-115.59624554746198,79.33082113719288,42427955,-0.001731690984720318,0.06876367812828482,7.857111842917324,-0.006146327005567223,0.2163262011364995,0.00210595789110784,0.9312363218717151,0.4256224703470213,0.18367918038943898,0.4406809386567855,제조업
878,(주)푸드나무,290720,19-Dec,10.3,6.88,9.8,5.84,62.43,0.77,288.51,-0.92,154.23,6.66,19.04,19.2,1.19,10.42,22.32,36.95,9.03,20.61,24.7,10.16,63.05,11.94,928.04,1490.88,857.55,76.22,357.81,13.19,8.2,-16.42496437,-26.37613227,64782146,0.10071956175787333,0.10663668870019279,7.754511073895063,0.08204529129401038,0.3293749694656693,0.00385791057428025,0.8933633112998072,0.14570422972460603,0.28507212465607423,0.28736082152872,도매 및 소매업
879,(주)푸드웰,5670,19-Dec,69.02,22.22,13.86,7.69,16.62,22.88,11.03,0.17,121.3,7.41,31.99,50.22,1.03,34.99,16.28,15.58,50.19,7.34,5.94,2.3,84.42,80.34,147.35,1536.3,103.5,18.12,34.93,1.98,22.78,14.964615309193107,488.6466175514937,143937185,0.061130938004647105,0.44548914996698047,8.174647903111971,0.22781007843729115,0.13368011504303848,0.010681143200188675,0.5545108500330196,0.43604336280824024,0.09613001671527757,0.4881418420892627,제조업
880,(주)푸른기술,94940,19-Dec,9.97,2.55,4.57,1.62,5.44,10.66,3.88,-0.19,81.17,1.07,7.12,17.39,0.67,9.48,-6.21,23.91,2.17,4.4,5.22,3.03,76.09,24.36,766.97,870.13,620.78,53.46,172.96,3.21,1.72,-36.26540251916758,-54.52162616129643,23398104,0.010703962576398673,0.19589688022982027,7.551084548921283,0.01717510397887892,0.13863405219266453,0.0131685862944192,0.8041031197701797,0.38525221888883165,0.22320752997764262,0.5027264224717555,제조업
882,(주)퓨쳐켐,220100,19-Dec,300.05,-67.22,-1.3,-37.02,-5.84,56.53,-1.62,10.59,35.28,-4.78,2.84,7.19,0.13,-21.55,44.91,6.28,-38.87,4.18,11.76,0.4,93.72,451.09,99.11,388.37,96.75,-0.48,7.43,0.17,-8.63,26.337093851171772,54.55321139977776,8166655,-0.08434555030102014,0.8185404718969989,7.800819723196771,-0.0862757428947005,0.04047514781276622,0.06677876537175709,0.1814595281030011,0.46034368553294025,0.719947518292373,-0.345286056512686,제조업
883,(주)프럼파스트,35200,19-Dec,7.72,4.02,-4.76,24.18,237.91,0.25,561.6,-0.99,67.34,18.6,6.33,12.76,0.75,-3.38,-10.12,20.08,3.34,2.83,7.04,3.92,79.92,8.48,1061.93,723.56,933.26,68.46,272.78,7.79,3.02,-38.54989350357732,-28.239052451497127,29378879,0.03899645407006737,0.07819803265185607,7.581946042080565,0.0302078277673877,0.19414374804168308,0.000720326293499837,0.9218019935332271,0.24419087857290878,0.14883147855981843,0.7344760032304013,제조업
884,(주)프로스테믹스,203690,19-Dec,5.6,-44.66,-4.42,-19.36,-39.59,4.96,-23.52,-1.82,24.9,-4.33,1.57,9.78,0.22,-8.81,51.01,64.25,-10.57,16.41,10.92,0.59,35.75,12.29,957.75,620.75,916.62,42.8,381.66,2.9,-9.77,53.14873479330263,49.463509467881536,7127477,-0.06981142243289633,0.10946695365159849,7.5029603737714465,-0.09772044006011366,0.1904190040726692,0.03938901005886152,0.8905330463484015,0.5221533166640859,0.9615464209845924,0.5436910374580665,제조업
886,(주)프로텍,53610,19-Dec,11.21,20.8,16.99,23.69,170.81,2.27,454.0,-0.57,97.34,18.31,35.15,33.29,0.83,30.66,16.74,36.58,19.94,4.46,7.54,2.25,63.42,12.01,638.26,3759.3,556.34,53.86,306.52,6.24,17.34,43.19276107579916,47.13757508914115,179775053,0.2133549293844739,0.10722197324289982,8.366465275060008,0.17344551480329443,0.3067129811212891,0.003518259069159272,0.8927780267571002,0.36134173093223226,0.10989039730668304,0.825564941938389,제조업
887,(주)프리엠스,53160,19-Dec,4.32,2.93,-0.47,5.29,34.42,0.29,-1785.85,-3.65,50.8,2.02,6.15,8.8,0.38,1.0,-32.38,18.04,1.19,9.59,8.99,2.2,81.96,6.23,1985.71,1516.37,1885.49,76.69,31.38,6.13,1.12,-129.26397886267716,-76.55644035088707,18444454,-0.008922320200463999,0.058619257790647084,7.684160880505722,0.011163326030126373,0.012761543602820127,8.042944003328848e-05,0.941380742209353,0.19243884449597462,0.2037918823728802,0.6356650756900671,제조업
888,(주)플래스크,41590,19-Dec,82.52,-377.34,-10.95,-17.83,-4.81,34.94,-0.36,10.94,-766.31,-2.3,0.69,-37.55,0.12,-12.82,-44.53,10.24,-77.64,8.79,10.08,2.26,89.76,91.34,28.99,233.7,24.69,-30.62,11.48,0.3,-45.8,7.961074262541006,-439.64611418721,18906182,-0.025517830450908628,0.4773701716281463,8.166522747531959,-0.45804000149274277,0.0495033663371087,0.17082162471324755,0.5226298283718537,0.8749520058072956,0.3126574683349605,-0.5809828883537277,건설업
889,(주)플랜티넷,75130,19-Dec,8.82,11.33,2.53,16.35,49.53,2.44,52.14,-2.42,123.35,4.62,5.26,17.27,0.29,-2.59,1.38,0.0,3.53,4.68,319.15,2.06,0.0,10.3,464.13,1493.48,462.73,29.1,206.11,3.08,3.24,-6.382140641798982,78.98845234926061,23557318,0.03342394250909241,0.09338009881202802,7.920638567753003,0.03244438275720557,0.16472177991208178,0.0069004531398736395,0.906619901187972,0.6290697631703212,0.8832701158934986,0.5574191699310408,정보통신업
890,(주)플레이디,237820,19-Dec,118.92,17.08,8.1,8.9,6.03,1.99,15.0,1.52,3209.23,3.53,16.16,34.06,0.41,7.1,11.12,0.0,17.67,4.25,0.0,33.07,0.0,140.76,155.94,895.38,155.94,27.63,33.77,0.68,7.04,26.44556065,9.139004758,38572320,0.09399557427021164,0.5846459142334857,7.988109309658572,0.07036389503472737,0.16680555953954362,0.010413300904510182,0.4153540857665143,0.22975646184338455,0.7717806706985735,0.2554802269769737,"전문, 과학 및 기술 서비스업"
892,(주)플리토,300080,19-Dec,4.65,-300.77,565.5,-183.98,-158.15,3.39,-16.77,3.46,-458.67,-13.83,1.09,-21.23,0.13,586.94,-43.37,0.0,-125.49,6.12,0.0,3.11,0.0,9.58,2222.56,928.48,2222.56,90.12,375.19,0.19,-39.31,-243.6638929,-58.74060765,1985147,-0.3777074688246922,0.08744198331866947,7.421780290287293,-0.3930788155376181,0.1593035147125658,0.0328741586562138,0.9125580166813305,0.056304744099584095,3.8900806842012203,-0.8024904505643409,정보통신업
893,(주)피델릭스,32580,19-Dec,85.17,-2.17,6.56,-6.32,-10.83,20.38,-0.41,1.86,538.84,-5.15,4.69,9.95,0.84,11.22,-25.72,15.46,-3.72,1.94,2.02,49.33,84.54,90.8,197.98,273.97,101.33,43.74,1.84,1.65,-1.83,-112.70094374522641,-134.38707917243528,56029896,-0.006941346144414591,0.4758798749968522,7.837199602220356,-0.018274944643740878,0.008222518440158125,0.03357101734051695,0.5241201250031478,0.11622727077454738,0.16281240286435655,0.04189989561734092,제조업
894,(주)피씨디렉트,51380,19-Dec,80.5,1.35,19.46,-0.81,-7.19,18.38,11.21,0.16,8432.27,-3.35,70.61,16.74,4.49,15.79,16.06,5.97,10.6,8.78,19.64,1636.88,94.03,87.38,217.63,940.96,161.87,50.54,14.23,10.51,6.07,20.186187589739575,13.142589709204474,278615750,0.09250943925394982,0.46632363337497107,7.829975714323847,0.060732072309812625,0.06111672981851198,0.01933587368249131,0.5336763666250289,0.06500993121509914,0.03909923972352604,0.3027404514997127,도매 및 소매업
896,(주)피엔티,137400,19-Dec,549.21,-0.94,72.0,-1.54,-1.15,16.28,0.54,0.8,41.27,-0.99,46.95,4.46,0.81,73.64,25.21,9.59,-2.6,9.26,1.56,5.15,90.41,597.96,104.44,851.54,35.2,3.49,1.07,0.99,-0.76,-60.6366381660593,-507.41274043656796,321405860,0.0037354060561933453,0.8567247053561319,8.699257379176995,-0.007624012356167893,0.008432254488380033,0.008434566548487624,0.14327529464386815,0.17822398326809924,0.09128019009983203,0.07344156726403032,제조업
897,(주)피엔풍년,24940,19-Dec,31.78,9.93,8.08,7.97,30.71,2.11,-6.61,0.15,125.98,8.3,10.92,37.5,1.08,23.31,-11.72,26.11,15.19,8.76,5.65,3.19,73.89,37.01,287.95,765.57,201.57,43.59,25.78,3.69,10.74,-251.36683504204132,352.9216770340964,54592806,-0.026632767345357248,0.27013040604644223,7.71970948061326,0.10738734693729197,0.05978760755586769,0.013745980680224559,0.7298695748861999,0.3321969823579843,0.28575389585213845,0.6297747929566171,도매 및 소매업
