,회사명,거래소코드,회계년도,유동부채비율(IFRS연결),매출액순이익률(IFRS연결),총자본증가율(IFRS연결),CASH FLOW 대 매출액비율(IFRS연결),CASH FLOW 대 부채비율(IFRS연결),차입금의존도(IFRS연결),이자보상배율(이자비용)(IFRS연결),금융비용 대 총비용비율(IFRS연결),설비투자효율(IFRS연결),CASH FLOW 대 총자본비율(IFRS연결),자본금회전률(IFRS연결),총자본투자효율(IFRS연결),총자본회전률(IFRS연결),유동자산증가율(IFRS연결),매출액증가율(IFRS연결),매출액총이익률(IFRS연결),자기자본순이익률(IFRS연결),매출채권회전률(IFRS연결),재고자산회전률(IFRS연결),유형자산회전율(IFRS연결),매출원가 대 매출액비율(IFRS연결),부채비율(IFRS연결),유동비율(IFRS연결),자기자본배율(IFRS연결),당좌비율(IFRS연결),순운전자본비율(IFRS연결),현금비율(IFRS연결),타인자본회전률(IFRS연결),총자본순이익률(IFRS연결),영업이익증가율,순이익증가율,총자산영업이익율,총자산부채비율,log총자산,순이익률,현금비율,이자비용/부채,고정비율,매출액대판매관리비,유보이익대총자산비율,통계청 한국표준산업분류 10차(대분류),업종,규모,층화
320,(주)아이엠,101390,19-Dec,230.69,-10.0,-3.82,1.24,2.96,42.55,-3.57,0.86,37.89,2.14,10.14,19.24,1.69,47.38,5.82,2.73,-50.93,14.2,18.61,2.86,97.27,259.04,58.68,153.98,41.11,-26.55,12.92,2.53,-16.89,-109.59460101759977,-8.476312248258377,-0.0618800896132394,0.7214819976344968,8.069630447793005,-0.1689058303512725,0.0829909079937875,0.0260226596333779,0.6229666859622065,0.0639163786571602,-0.2055968940339913,제조업,2,1,5
321,(주)아이엠비씨,52220,19-Dec,22.38,4.41,6.69,13.59,53.2,1.19,30.07,-1.76,560.1,10.52,4.48,20.98,0.8,-31.33,-11.23,0.0,4.17,6.97,0.0,29.92,0.0,24.65,174.7,453.92,174.7,13.41,63.91,4.23,3.52,84.14210874829524,241.80971694254043,0.0267649644235714,0.1977656689526696,7.823539459736695,0.0352457016933251,0.1147546695838661,0.0047177697746913,0.6863147913937973,0.9665017964417066,0.4829029735533419,서비스업,1,0,1
322,(주)아이오케이컴퍼니,78860,19-Dec,34.85,-17.2,14.53,2.59,2.76,17.45,0.07,11.15,295.88,0.81,2.15,7.3,0.33,-50.56,63.89,23.02,-9.07,12.55,349.48,11.67,76.98,41.35,68.92,407.04,68.39,-7.66,42.17,1.08,-5.71,1093.7706431854576,36.875054185264155,0.0039432494694617,0.2925350004290777,8.194736313691335,-0.0571469093533221,0.1039832869086116,0.1826473015594585,0.8300539438594616,0.2182948525874126,-0.1882960295397607,서비스업,1,0,1
323,(주)아이윈,90150,19-Dec,59.66,2.38,-3.62,0.2,0.36,36.44,2.83,1.25,82.86,0.2,19.75,24.09,0.97,-11.15,1.7,21.06,5.3,5.48,5.54,3.87,78.94,118.73,150.1,863.03,89.47,13.66,15.46,1.65,2.3,241.85723368784835,211.23155404928332,0.0378571917391115,0.5428203610020711,7.985530463259081,0.0229967572114424,0.0421673581229363,0.0227676333182818,0.5906091857609652,0.1714642023841512,0.2571156253719055,제조업,2,0,2
324,(주)아이윈플러스,123010,19-Dec,224.38,-143.02,63.55,-39.3,-10.14,66.45,-7.64,5.0,-18.64,-7.43,1.71,-7.3,0.23,121.63,-41.01,-58.78,-113.42,6.09,5.94,0.48,158.78,274.06,69.18,210.43,65.33,-18.48,59.47,0.33,-33.55,-43.81833353807802,-77.98771156437724,-0.2479620184933575,0.7326638625675803,7.459843693356565,-0.335463588191462,0.3567118443581753,0.0461092208233053,0.585000411204506,0.4693481438927091,-0.2743848174208636,제조업,2,0,2
325,(주)아이즈비전,31310,19-Dec,13.97,-0.2,4.39,5.6,17.22,10.69,-2.1,-0.98,101.37,4.68,16.68,13.9,0.85,19.29,-17.87,19.88,-1.1,7.67,6.35,5.96,80.12,37.3,779.31,1130.03,672.24,69.13,357.02,3.36,-0.17,-103.67534443975761,-102.37347976183153,-0.0029500336405665,0.2716804667321597,8.19709196444208,-0.0016798854944118,0.3632937970148563,0.0055302152199421,0.2069908001963011,0.2022551147014836,0.4551645342911418,서비스업,1,1,4
326,(주)아이컴포넌트,59100,19-Dec,59.79,-4.3,-6.85,2.51,3.45,36.96,-2.43,1.19,30.31,1.46,8.21,13.86,0.56,-1.27,12.95,8.34,-4.25,6.83,6.32,1.2,91.66,73.58,149.34,812.2,125.97,17.0,38.97,1.3,-2.41,54.82950584390625,60.1570896167104,-0.0299042097174453,0.4239093197088277,7.697615536113914,-0.0241411916211838,0.1342334321691,0.0285305571703498,0.4855774292685479,0.1366282400982421,-0.0369220523171514,제조업,2,0,2
327,(주)아이티센,124500,19-Dec,90.09,0.36,-2.6,0.49,3.3,26.92,3.73,0.4,33.12,1.92,193.45,4.51,3.87,-4.77,120.99,5.46,1.06,16.84,36.35,25.92,94.54,138.59,138.98,376.45,110.0,14.72,27.06,6.76,1.4,131.8465478672523,8.586462727528483,0.0605734055571915,0.5808733857302883,8.594307829271674,0.0139685282705557,0.1021874108970599,0.0283736137945642,0.475220889269541,0.0390007930036938,0.0015319934848767,서비스업,1,1,4
328,(주)아이티엑스에이아이,99520,19-Dec,100.71,-15.71,0.0,-1.67,-4.36,29.37,-7.82,0.73,106.09,-2.42,3.87,7.55,1.45,0.0,0.0,15.51,-50.99,8.92,4.41,19.39,84.49,123.86,135.0,119.59,62.02,15.74,8.13,2.62,-22.75,20.95534906274212,-161.00322181847383,-0.1345319732677872,0.5533012043221807,7.342567099203966,-0.2349878230148434,0.0365740176324083,0.0408045609579027,0.3927182491168732,0.2450649366790796,-0.8891101991215012,제조업,2,0,2
329,(주)아이티엠반도체,84850,19-Dec,49.4,10.48,78.75,8.74,21.18,22.91,13.48,0.96,74.35,8.08,39.34,25.22,1.18,152.77,74.25,24.72,22.69,6.85,12.32,2.84,75.28,61.63,174.24,2333.66,145.1,22.69,34.1,2.61,12.41,153.788825,129.4614814,0.1593814231215395,0.3812963934531523,8.63399326199862,0.1241260264929466,0.1042228681394079,0.0260882336717257,0.4675046716942821,0.1126853189967803,0.0961824157683422,제조업,2,1,5
330,(주)아즈텍더블유비이,32080,19-Dec,14.4,10.69,10.81,4.12,8.33,16.22,7.9,-4.08,50.6,1.56,4.2,7.62,0.4,-20.14,-5.17,18.47,5.12,4.31,2.1,2.52,81.53,23.11,409.08,887.35,241.28,36.15,41.48,2.39,4.27,42.93979360628045,21.341177123964382,0.0261967264063876,0.1877465326545411,8.06963064017176,0.0426549563640735,0.0485186307592541,0.0198567833482317,0.5215112461785993,0.1191039110758998,0.5584871608390417,제조업,2,0,2
331,(주)아진엑스텍,59120,19-Dec,9.51,12.0,3.12,25.46,109.0,1.76,79.0,-0.44,72.04,10.9,5.94,16.51,0.43,1.79,-22.41,54.99,5.71,2.83,2.63,1.87,45.01,11.11,785.19,1248.23,592.93,58.64,240.33,5.06,5.22,-60.261652479899354,-44.989454020261704,0.041758498114727,0.1000090226561678,7.682755314240939,0.0521791249415036,0.2056817654776234,0.0061566924631704,0.3280190386764689,0.4538225885321398,0.5358310312688391,제조업,2,0,2
332,(주)아톤,158430,19-Dec,8.42,-34.64,163.29,9.16,23.17,8.95,18.21,0.01,-131.12,5.05,18.7,-2.61,0.8,173.4,16.02,47.91,-40.57,7.92,189.57,27.6,52.09,27.89,994.23,2221.25,990.97,58.86,334.23,2.67,-27.7,,,0.1398800542667295,0.2180631896728296,7.770578327262154,-0.3822171632159249,0.2199882329259258,0.0352189514344914,0.3456068111790629,0.3523478875884842,-0.0657702816202973,서비스업,1,0,1
333,(주)아프리카티비,67160,19-Dec,76.45,20.35,45.07,29.66,46.64,7.93,88.47,-0.39,323.29,21.79,29.21,39.89,0.87,51.33,32.57,0.0,32.52,28.61,0.0,6.3,0.0,87.66,155.74,2069.28,155.74,22.71,29.36,1.96,17.7,35.403438009825514,60.116146640359666,0.1902430678631289,0.4671227734396595,8.358980380028182,0.176953921538202,0.1196051245866569,0.0048435201011982,0.3655415299320972,0.7812227536023698,0.3333152628540449,서비스업,1,1,4
334,(주)안랩,53800,19-Dec,24.78,11.46,6.31,16.2,49.6,0.14,1688.99,-1.94,199.38,10.4,32.22,41.82,0.66,10.56,4.49,0.0,9.57,7.64,79.82,2.86,0.0,26.52,330.99,3968.48,325.98,45.24,47.83,3.18,7.58,4.081040507994889,-16.210765199582628,0.0729657438440942,0.2096129233836874,8.415335338531607,0.0758123147735889,0.0939094809572713,0.0002079307510537,0.3517055531894089,0.8896744191917834,0.5910700678654096,서비스업,1,1,4
335,(주)안트로젠,65660,19-Dec,21.9,-97.64,-16.61,-38.02,-9.73,15.69,-2.66,0.82,-25.91,-1.86,0.95,-2.53,0.04,-9.05,14.98,40.04,-6.51,2.47,3.77,0.35,59.96,23.69,361.31,1527.25,352.18,46.27,280.92,0.13,-4.35,-19.018775284338812,-321.0868615870903,-0.0312616708608437,0.1915048467224505,7.92733835445885,-0.0435385496956146,0.4973926860921724,0.0355046981145951,0.3602586077118095,1.101515152976395,-0.1445730899907339,서비스업,1,0,1
336,(주)알로이스,297570,19-Dec,27.98,-13.32,0.0,-3.78,-21.38,15.62,42.24,0.17,-220.47,-5.22,17.42,-2.36,1.38,0.0,0.0,26.6,-24.33,2.82,9.99,128.99,73.4,32.27,461.26,953.43,395.89,76.42,40.19,5.66,-18.4,inf,#NAME?,0.3804198799362479,0.2439474607829723,7.339518816322274,-0.3679136280458089,0.0850220492106716,0.0369223566186132,0.024214320981779,0.1282690519233906,-0.0108725923071889,제조업,2,0,2
337,(주)알에프세미,96610,19-Dec,81.86,-6.49,-2.33,1.42,1.14,39.52,-0.47,3.53,63.48,0.59,10.45,22.99,0.41,3.04,-18.17,19.35,-5.37,7.16,1.17,1.06,80.65,105.66,132.62,1228.04,30.81,12.99,11.21,0.81,-2.65,-224.3537819002066,-1357.5915345655162,-0.0075866355815737,0.5137636543396581,8.010917432846863,-0.0265366586085976,0.0446333607666318,0.0321797024754847,0.4720875020643236,0.2120813866815861,0.3934080021594275,제조업,2,0,2
338,(주)알에프텍,61040,19-Dec,89.98,-0.64,43.62,4.26,9.98,22.83,2.33,1.31,106.88,4.77,27.98,13.75,1.32,19.5,18.37,14.16,-1.42,14.52,8.25,6.27,85.84,91.54,121.33,1227.96,89.0,10.02,60.9,3.21,-0.84,127.81254085991634,-127.35868591218424,0.0609164295949801,0.4779147584596414,8.405295674727615,-0.0083811484967855,0.2861004191983505,0.0636526021711065,0.4300055417792504,0.0954695547430391,0.3376867460855823,제조업,2,1,5
339,(주)알엔투테크놀로지,148250,19-Dec,13.28,4.33,29.97,19.07,21.21,29.37,4.52,2.38,47.84,7.92,6.27,22.24,0.47,74.29,21.31,52.9,3.38,8.67,5.71,0.91,47.1,59.52,595.17,900.05,491.07,41.22,89.81,1.18,2.03,84.03298676240291,-5.831369813171014,0.0635526940412477,0.3731063135135811,7.703450670477806,0.0203257651215508,0.0755530951160372,0.0353087510994399,0.5046016188199949,0.393480597380568,0.2442588091346925,제조업,2,0,2
340,(주)알테오젠,196170,19-Dec,16.2,-5.95,20.45,0.04,0.07,6.8,-11.88,-2.27,36.56,0.01,4.23,6.07,0.37,11.93,113.3,37.98,-1.03,20.87,43.07,1.89,62.02,22.47,573.37,1007.18,565.62,62.62,38.81,2.86,-2.21,70.599618531385,75.41316302656796,-0.0286227047038873,0.183474318739184,7.93439295537169,-0.0220929032671007,0.0513319793300493,0.018535728931595,0.2415663469518038,0.4568078572982302,-0.1539708970243842,서비스업,1,0,1
341,(주)알티캐스트,85810,19-Dec,140.7,-51.18,3.32,6.19,3.17,11.05,-26.04,0.07,-493.04,1.94,5.01,-10.24,0.32,-8.4,-30.21,0.0,-35.68,4.71,0.0,13.2,0.0,156.63,126.9,586.11,126.9,14.75,13.27,0.6,-16.28,-483.65366711593686,-247.1788993400081,-0.0940248128110217,0.6103350669621539,8.230272201659842,-0.1627914627258576,0.072766315241932,0.00681030421654,0.3042661255853624,1.2956313539103066,0.0753721165350098,서비스업,1,0,1
342,(주)액토즈소프트,52790,19-Dec,45.93,33.15,37.88,11.59,12.68,7.4,43.84,-1.1,2757.87,4.14,11.06,19.69,0.41,14.42,66.43,76.27,19.76,4.61,0.0,41.54,23.73,48.49,157.33,2084.7,157.33,17.73,57.0,1.36,13.73,2485.3591227003335,239.5014619098631,0.1695749383177394,0.3265499983594941,8.24396207253162,0.1373192159982222,0.176305719223149,0.0126839197683786,0.5133609538185109,0.3532820016156011,0.0288271550810173,서비스업,1,0,1
343,(주)액트로,290740,19-Dec,28.53,13.53,11.19,18.89,88.59,1.23,280.96,-0.56,122.95,20.58,28.64,38.32,1.15,1.73,2.1,17.89,21.0,14.17,18.3,3.75,82.11,30.26,278.86,1515.52,251.79,39.17,64.17,4.4,15.52,-22.68728512,6.610746172,0.1387260256988166,0.2323133817302458,7.995650210398683,0.1552321096597995,0.1405209797645077,0.0018944802959297,0.3893361141664768,0.0579672248498255,0.3920689590702333,제조업,2,1,5
344,(주)앤디포스,238090,19-Dec,59.66,-1.84,45.68,8.63,10.04,20.99,2.47,2.44,93.46,3.82,9.12,6.86,0.53,66.69,76.15,25.65,-0.64,7.84,6.61,4.92,74.35,61.46,191.66,1092.57,176.18,33.87,28.38,1.47,-0.97,9.592105108592145,88.60703227497415,0.0541773006795272,0.380647267156551,8.278580175401657,-0.0096763716360402,0.1048778932755273,0.0615541733729686,0.2918006374787222,0.1533630465079182,0.1043733181410222,제조업,2,0,2
345,(주)앤씨앤,92600,19-Dec,59.19,-8.74,31.63,-17.3,-44.83,27.5,-39.26,0.03,91.99,-18.98,9.13,4.81,1.25,28.64,33.51,25.32,-15.64,12.08,6.59,20.55,74.68,73.45,190.55,405.67,130.99,30.9,54.42,3.03,-10.9,29.65956762372668,56.317408414346815,-0.1839697104637417,0.4234578286082726,7.854408219575595,-0.1090149162362225,0.1857075336566959,0.0113874983162658,0.349740530983311,0.4006878702325832,0.0592583222096104,제조업,2,0,2
346,(주)야스,255440,19-Dec,36.43,18.79,-9.54,35.7,48.93,0.94,168.0,-2.27,112.31,14.49,13.22,14.75,0.39,-21.13,-52.93,27.25,11.22,2.28,7.36,2.03,72.75,42.07,275.71,2293.1,248.73,45.06,2.61,1.09,7.24,-71.62071135232621,-54.70542480370476,0.0556865761529297,0.2961188898597751,8.330423776212973,0.0724317803860454,0.0066918505414424,0.0009357642795795,0.2929378556509789,0.1280348894829751,0.440932727301809,제조업,2,0,2
347,(주)얼라인드제네틱스,238120,19-Dec,4.3,1.5,7.04,-6.98,-14.9,5.2,-4.12,-0.28,206.17,-2.21,4.34,17.08,0.33,-0.8,37.33,59.18,0.56,7.26,3.65,5.74,40.82,17.42,1918.97,1166.52,1683.74,66.59,543.47,2.7,0.49,79.2646757656119,1460.3942161078655,-0.0167544598925868,0.1483666996084758,7.391273407226647,0.0049028941325686,0.1989492740819451,0.0335924918328215,0.2975240838744766,0.642996898898762,-0.3616450107781863,제조업,2,0,2
348,(주)에너토크,19990,19-Dec,6.37,2.08,-1.56,12.01,100.45,0.44,33.23,-1.49,74.47,6.58,4.81,19.31,0.54,-11.21,1.86,27.64,1.2,4.09,4.05,2.08,72.36,7.01,778.89,821.24,559.17,40.4,176.76,9.18,1.13,-84.80078073811478,-63.35179276445291,0.005100345286722,0.0654753619190205,7.632124276300602,0.0113109978441653,0.1051966709121119,0.0025913301229914,0.5364496054166648,0.2670593683430582,0.6885300450692777,제조업,2,0,2
349,(주)에스디생명공학,217480,19-Dec,34.35,-12.56,-8.61,-4.21,-16.04,18.42,-28.61,-0.04,-1.6,-4.79,13.94,-0.6,1.09,-21.95,-0.23,32.46,-18.46,10.18,3.76,3.36,67.54,42.64,234.01,809.31,134.19,32.27,30.62,4.04,-13.66,-258.60072805445526,-423.9281909692453,-0.1141842200608626,0.2989404220159184,8.137466127173628,-0.13659449354024,0.0737368899707737,0.0148213267059534,0.4364588691523539,0.4295554418840336,0.3047556639033756,제조업,2,1,5
350,(주)에스비에스콘텐츠허브,46140,19-Dec,26.2,0.34,-7.25,-8.65,-33.5,0.12,250.88,-1.01,74.55,-7.11,15.1,8.09,0.79,-2.17,1.44,4.73,0.36,4.22,0.0,7.17,95.27,26.95,389.83,1446.71,389.83,59.81,167.51,3.3,0.27,-40.309744478021585,-93.27846444656547,0.009395709875962,0.212293684677101,8.294687690734396,0.0027088799523379,0.3456723830267205,0.0001561289196183,0.19552699322646,0.0354571095258166,0.5898289219827588,서비스업,1,1,4
351,(주)에스씨디,42110,19-Dec,29.98,-0.57,7.76,1.74,7.92,0.12,83.32,-0.35,96.92,2.19,7.24,19.79,1.3,3.35,9.84,9.64,-0.98,6.12,8.34,5.99,90.36,38.22,316.57,416.64,240.68,46.98,132.09,5.37,-0.74,-29.562813784365265,-112.68026548002969,0.0259266722912772,0.2764920911149935,8.143495700943319,-0.0073959698388195,0.2865316873890555,0.0012814508296314,0.3133025595627497,0.0765663702838702,0.3075493797152884,제조업,2,1,5
352,(주)에스아이리소스,65420,19-Dec,13.04,-85.85,-39.03,-12.76,-106.93,7.99,1.83,0.52,-7858.61,-12.55,2.19,-76.26,0.75,-32.35,22.91,9.53,-77.43,31.38,12.25,23.77,90.47,13.3,519.97,178.17,490.85,48.32,421.73,4.29,-63.99,955.404142656907,-470.97278152392573,0.0262345913778083,0.1173950063368557,7.115316489650397,-0.526141033729974,0.4852753986452747,0.0499944427660727,0.4016828093925329,0.052489347112891,-0.8770038849280984,제조업,2,0,2
353,(주)에스앤에스텍,101490,19-Dec,40.28,11.96,9.5,12.46,22.4,22.6,14.6,0.66,47.0,7.76,8.56,21.98,0.65,28.41,38.43,26.53,12.0,5.96,6.82,1.25,73.47,53.05,149.72,897.72,109.27,13.09,50.86,1.85,7.79,113.99094836612069,118.46158472136953,0.0855713533052926,0.3466040215737417,8.132180202523907,0.0778668066926021,0.1338411755354873,0.0166826130088026,0.6059605790393027,0.1339478266766404,0.3226612179998959,제조업,2,0,2
354,(주)에스에너지,95910,19-Dec,143.47,-3.33,2.25,-1.4,-1.45,31.38,0.35,1.24,28.11,-0.93,32.46,3.75,0.67,-2.18,31.04,16.13,-7.92,4.11,10.7,4.19,83.87,175.78,140.97,1486.11,125.1,21.31,17.62,1.07,-2.23,211.56510136269438,41.620005508288244,0.0042645604607231,0.6373949715177657,8.515436740784786,-0.0222987581457421,0.0916680070648508,0.0195450136390758,0.2666485244325584,0.1549729628866481,0.0710042903067321,제조업,2,1,5
355,(주)에스에스알,275630,19-Dec,14.33,8.22,2.29,9.95,37.15,1.1,27.34,-1.82,296.11,4.87,4.52,24.93,0.5,-2.55,7.35,39.56,4.78,2.15,0.0,6.22,60.44,15.1,644.66,793.52,644.66,67.83,147.46,3.32,4.07,-38.61943198,14.99173359,0.0188716383241235,0.1311645029658031,7.422611143721906,0.040698801898171,0.1836434478762152,0.0046267949325579,0.1971389687686522,0.3574525899220266,0.1714116216067707,서비스업,1,0,1
356,(주)에스에이엠티,31330,19-Dec,19.88,3.1,-11.14,1.53,39.2,7.55,14.78,0.18,445.59,6.51,24.28,18.71,4.0,-20.47,3.22,4.21,16.62,11.67,15.01,97.11,95.79,19.9,365.27,476.62,260.19,43.99,6.36,15.68,12.38,-0.4696843118949734,18.027492690453915,0.1110178027244159,0.1659601691713247,8.455938566647157,0.1238137489582468,0.0105412970351058,0.0294590512175286,0.3942442046175952,0.0143007475299682,0.4012463135279923,서비스업,1,1,4
357,(주)에스에이티,60540,19-Dec,42.94,6.8,9.86,8.75,26.42,17.66,11.61,0.48,86.34,9.07,10.73,27.48,1.08,17.31,4.65,16.69,11.5,10.28,12.95,3.22,83.31,52.28,152.28,646.11,122.1,14.74,60.77,3.18,7.38,36.35950382404316,40.2325043409997,0.0774016339966668,0.3433280076710825,8.131240272040733,0.0737984661855769,0.171349908280535,0.0195573429187031,0.5706058999092859,0.0955338010914419,0.2777620879276841,제조업,2,1,5
358,(주)에스에프에이,56190,19-Dec,59.83,9.32,8.75,1.45,3.31,14.07,21.56,0.1,89.2,1.27,87.88,23.51,0.91,14.59,1.13,20.12,15.9,8.36,15.78,3.2,79.88,62.39,165.1,4875.91,146.4,23.98,31.41,2.34,8.48,-8.598812623106916,-13.3810361140053,0.1235881101938597,0.3842067994266724,9.256695423004082,0.0847950882052607,0.1157226673244959,0.0147070736242997,0.3917414092911408,0.0653912074869378,0.504490260419382,제조업,2,1,5
359,(주)에스에프에이반도체,36540,19-Dec,101.35,3.54,5.4,9.84,16.77,36.22,3.93,1.42,36.75,8.76,8.28,20.84,0.91,27.98,28.63,9.02,7.34,12.21,16.55,1.5,90.98,109.35,70.83,411.68,59.7,-14.12,19.49,1.72,3.23,15.991763896384082,56.84477771584386,0.0606483803105971,0.5223405640973311,8.820351573280911,0.0323179822524829,0.0943491965018314,0.0290580227414588,0.6571121099596138,0.0238816722917556,-0.1994197999755346,제조업,2,1,5
360,(주)에스엠라이프디자인그룹,63440,19-Dec,17.09,-8.18,7.08,8.99,28.8,8.11,2.94,-0.65,47.2,5.51,1.63,7.72,0.63,7.41,84.62,20.87,-6.08,11.56,13.95,3.34,79.13,23.65,492.78,213.38,433.12,54.29,92.25,4.2,-5.18,309.0361914828858,-50.04758327072376,0.0072624811734386,0.1912935992188993,7.780712081363434,-0.0518458552854637,0.1275178988553974,0.0163442900194723,0.3188485456434917,0.1972239156490895,-0.429293894041997,제조업,2,0,2
361,(주)에스엠엔터테인먼트,41510,19-Dec,69.05,-2.46,11.29,16.11,21.95,8.24,10.41,-0.01,201.25,9.5,56.62,17.41,0.62,17.0,7.45,32.78,-2.1,5.19,50.06,6.61,67.22,76.31,143.88,3788.73,140.5,17.19,65.22,1.45,-1.53,-15.392546610727084,-169.09571957321904,0.0381443915020855,0.4328106209463486,9.0475165198805,-0.0152802698589406,0.2554430908865973,0.0085401953603295,0.4364650829090518,0.2663650636333083,0.1474769414594892,서비스업,1,1,4
362,(주)에스엠컬처앤콘텐츠,48550,19-Dec,197.32,2.31,11.5,24.15,17.18,3.73,3.88,-0.19,4918.06,11.47,3.54,15.9,0.5,17.15,-15.41,34.46,3.24,4.29,0.0,146.62,65.54,201.04,111.45,247.4,111.45,7.51,46.06,0.76,1.16,331.5762469906367,318.9848367691965,0.0144651521870731,0.6678130923586045,8.54494783853065,0.0115540279004184,0.3019036890246241,0.0056817464152726,0.2694646278566952,0.3156877715361982,-0.1158710817588364,서비스업,1,1,4
363,(주)에스엠코어,7820,19-Dec,32.63,3.59,1.17,-3.66,-16.6,2.97,135.67,-0.04,144.52,-4.4,12.79,24.7,1.21,-1.57,37.01,8.71,5.96,5.32,227.16,7.14,91.29,36.02,300.29,783.79,297.65,48.04,56.42,4.4,4.32,2125.3521126760565,378.05472472627747,0.0475749744912227,0.2647971593581772,8.028529240395622,0.0432491711057212,0.1353240546143091,0.0012788771353646,0.2797113642144541,0.0476714071390611,0.270456199278977,제조업,2,1,5
364,(주)에스제이그룹,306040,19-Dec,26.98,11.99,144.52,9.76,47.63,5.06,40.33,0.14,924.55,11.64,82.72,31.21,1.69,129.05,59.54,74.29,33.03,12.7,7.85,34.86,25.71,32.33,377.31,4213.68,290.93,56.54,196.02,4.44,20.29,110.6086214,271.8346337,0.2529132452702086,0.2443235237671611,7.963115316457432,0.2028647135892168,0.3996621315588456,0.0164507421130254,0.2307063123443604,0.5933772246634387,0.2436385181954421,제조업,2,1,5
365,(주)에스지엔지,40610,19-Dec,59.35,0.36,-8.37,1.07,2.02,26.19,0.9,0.67,71.45,0.9,55.09,12.81,0.8,-30.14,-13.77,14.79,0.56,5.41,8.24,4.5,85.21,79.64,125.53,1403.42,98.25,8.43,24.39,1.69,0.29,31.93819866842481,275.996254362917,0.0099963490086273,0.443339217620494,9.049807961398349,0.0028757701991705,0.0805896797655113,0.0234801999737003,0.5853015026296077,0.135380768730783,0.1881964983341251,서비스업,1,1,4
366,(주)에스코넥,96630,19-Dec,65.16,-4.8,-8.46,6.32,22.72,29.59,-7.94,0.56,57.02,9.91,19.5,23.41,1.5,-27.16,-30.67,4.87,-12.8,11.81,21.45,3.67,95.13,77.37,116.5,691.49,100.54,6.06,40.93,3.48,-7.21,-181.67155344666017,-182.8853665806302,-0.0867682405328282,0.4362022529271501,8.209863288947716,-0.07207091850538,0.1503844338706913,0.0253503086134333,0.5719993895021195,0.1065453719616561,0.3531223669850296,제조업,2,1,5
367,(주)에스텍파마,41910,19-Dec,11.25,32.76,18.38,12.41,42.1,0.56,235.27,-1.13,99.77,4.96,7.81,27.79,0.43,41.49,15.26,27.96,15.86,4.67,3.54,1.41,72.04,13.34,571.6,1726.64,453.67,46.82,338.01,4.08,14.18,148.8704042435837,131.08805286562082,0.0353367726907172,0.1177168999353587,8.066048525782199,0.1418070048496919,0.3355769204423587,0.0014148712893895,0.4325062979484814,0.198024241163878,0.5907691650422174,제조업,2,0,2
368,(주)에스티아이,39440,19-Dec,55.54,7.21,4.27,6.82,22.22,5.5,24.51,0.18,182.52,8.18,40.29,26.14,1.23,-15.63,11.25,19.25,14.59,3.64,33.52,5.09,80.75,58.29,184.28,2109.62,177.35,29.57,22.96,3.19,8.83,22.893244584096532,16.370432360432495,0.1041660035083544,0.3682607371077419,8.424332061635294,0.0883291883437015,0.0805510374671005,0.0110611212452311,0.3534158884879997,0.1075234549361043,0.3459798642723379,제조업,2,1,5
369,(주)에스티오,98660,19-Dec,77.0,3.85,-0.61,3.65,9.41,33.48,4.28,1.31,78.72,4.56,16.25,24.6,1.25,-13.7,-3.6,59.43,9.61,21.74,2.65,4.72,40.57,94.07,151.99,561.96,29.78,20.63,1.02,2.48,4.79,897.2238474466998,1209.196457610581,0.0782679513903388,0.4847289990602456,7.833586145950653,0.0478801238249336,0.0040625576967835,0.0363914295046565,0.3969855129491789,0.5314124618843689,0.440044297047107,제조업,2,0,2
370,(주)에스티큐브,52020,19-Dec,55.78,-69.28,-10.64,-17.69,-13.06,28.08,-1.09,7.27,-117.86,-5.87,1.25,-6.97,0.31,-0.31,57.03,48.44,-35.69,8.39,58.16,7.49,51.56,81.77,292.8,205.86,290.55,59.16,114.63,0.8,-21.71,71.00773688281382,-12.521883305475628,-0.0555737673473247,0.4498536673692018,7.719148314326616,-0.2170846700080241,0.351737224122344,0.1303025729983473,0.1015267728803629,0.661723053413463,-0.414113994734576,서비스업,1,0,1
371,(주)에스폴리텍,50760,19-Dec,83.32,7.95,5.87,7.9,20.08,32.26,14.69,0.7,70.36,9.75,16.53,27.14,1.27,10.47,-1.36,20.28,21.06,5.75,11.04,3.09,79.72,94.32,132.6,685.75,106.04,13.98,53.77,2.45,10.09,288.9095572682025,615.3553295263939,0.1402504703806318,0.48537864773471,8.039248464726167,0.1008676713355743,0.2305639919793704,0.0184484920058213,0.4314516711446148,0.0922261975434457,0.2902371142616845,제조업,2,1,5
